HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 15:20
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,80.190002,
Calibration Factor, 0.155414,0.142485,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
26.0,212.242761,INVALID,220.553308,INVALID,,,,,
27.0,212.116875,INVALID,220.899545,INVALID,,,,,
28.0,212.620417,INVALID,220.899545,INVALID,,,,,
29.0,212.746302,INVALID,221.130370,INVALID,,,,,
30.0,212.116875,-1.014190,220.668720,-2.219829,,,,,
31.0,211.990990,-0.968505,220.207070,-2.083010,,,,,
32.0,212.494531,-1.002007,220.091657,-1.990866,,,,,
33.0,212.494531,-0.986779,220.207070,-1.993658,,,,,
34.0,212.620417,-0.727902,219.976245,-2.186322,,,,,
35.0,211.990990,-0.685263,219.976245,-2.353857,,,,,
36.0,211.865104,-0.855818,220.091657,-2.454377,,,,,
37.0,212.494531,-0.877137,220.322482,-2.314765,,,,,
38.0,212.494531,-0.755312,220.437895,-2.018788,,,,,
39.0,211.865104,-0.758358,220.322482,-1.736772,,,,,
40.0,211.235678,-1.157333,219.745420,-1.588784,,,,,
41.0,211.235678,-1.623312,219.283770,-1.605537,,,,,
42.0,211.487448,-1.778639,219.052945,-1.828916,,,,,
43.0,211.235678,-1.897418,218.822120,-2.264505,,,,,
44.0,211.235678,-2.071018,218.706707,-2.697302,,,,,
45.0,211.739219,-2.220253,218.706707,-3.216658,,,,,
46.0,212.242761,-2.125839,218.937532,-3.702508,,,,,
47.0,212.116875,-1.927874,219.283770,-3.900757,,,,,
48.0,211.990990,-1.809095,219.399182,-3.850496,,,,,
49.0,212.116875,-1.824323,219.283770,-3.761145,,,,,
50.0,212.872188,-1.516716,218.937532,-3.710885,,,,,
51.0,212.746302,-1.075102,218.591295,-3.822574,,,,,
52.0,212.368646,-0.819270,218.360470,-4.140889,,,,,
53.0,212.494531,-0.657853,218.360470,-4.542971,,,,,
54.0,212.998073,-0.368519,218.129645,-4.942262,,,,,
55.0,213.249844,0.185782,218.245057,-5.294084,,,,,
56.0,212.620417,0.593895,218.591295,-5.430903,,,,,
57.0,212.620417,0.764449,218.822120,-5.310837,,,,,
58.0,213.123958,1.059874,218.822120,-5.014860,,,,,
59.0,213.249844,1.571537,218.706707,-4.710506,,,,,
60.0,213.123958,2.071018,218.706707,-4.263748,,,,,
61.0,212.746302,2.180660,218.475882,-4.020823,,,,,
62.0,212.872188,2.272028,218.014232,-4.071083,,,,,
63.0,213.123958,2.628365,217.783407,-4.196734,,,,,
64.0,213.375729,3.060842,217.667995,-4.263748,,,,,
65.0,212.746302,3.292309,217.667995,-4.358684,,,,,
66.0,212.746302,3.277081,217.783407,-4.355892,,,,,
67.0,213.249844,3.377586,218.129645,-4.129720,,,,,
68.0,213.375729,3.733923,218.475882,-3.641079,,,,,
69.0,212.998073,3.931888,218.706707,-2.979318,,,,,
70.0,212.746302,3.782653,218.937532,-2.236583,,,,,
71.0,213.249844,3.551186,218.591295,-1.809370,,,,,
72.0,213.249844,3.270990,218.591295,-1.532939,,,,,
73.0,212.368646,2.719733,218.014232,-1.538523,,,,,
74.0,212.620417,2.141067,218.014232,-1.608329,,,,,
75.0,212.620417,1.528898,218.360470,-1.577615,,,,,
76.0,212.242761,0.941095,218.591295,-1.454756,,,,,
77.0,211.865104,0.398975,218.706707,-1.197870,,,,,
78.0,212.368646,-0.000000,218.822120,-0.759489,,,,,
79.0,212.368646,-0.453797,218.360470,-0.432797,,,,,
80.0,211.739219,-1.096421,217.898820,-0.293185,,,,,
81.0,211.487448,-1.528898,217.667995,-0.337861,,,,,
82.0,211.865104,-1.839551,217.552582,-0.527733,,,,,
83.0,211.990990,-2.229390,218.014232,-0.614292,,,,,
84.0,211.613334,-2.698414,218.360470,-0.566824,,,,,
85.0,211.361563,-3.042569,218.360470,-0.608708,,,,,
86.0,211.739219,-3.112618,218.129645,-0.695267,,,,,
87.0,211.865104,-3.344084,217.667995,-0.812541,,,,,
88.0,211.361563,-3.740014,217.437170,-0.901893,,,,,
89.0,211.235678,-3.956253,217.437170,-0.957738,mito,1,Up Arrow,,
90.0,211.739219,-3.895341,217.667995,-0.940984,,,,,
91.0,211.865104,-3.800926,218.014232,-0.773450,,,,,
92.0,211.487448,-3.959298,218.129645,-0.636630,,,,,
93.0,211.235678,-4.129853,218.360470,-0.586370,,,,,
94.0,211.613334,-4.026302,218.360470,-0.633838,,,,,
95.0,211.865104,-3.697376,217.898820,-0.907477,,,,,
96.0,211.235678,-3.803972,218.129645,-1.102934,,,,,
97.0,211.109792,-3.919705,218.129645,-1.264884,,,,,
98.0,211.613334,-3.618190,218.360470,-1.217416,,,,,
99.0,211.739219,-3.182667,218.822120,-0.873971,,,,,
100.0,211.361563,-2.990793,219.283770,-0.282016,,,,,
101.0,211.109792,-2.948155,219.283770,0.385329,,,,,
102.0,211.487448,-2.533951,219.168357,0.868386,,,,,
103.0,211.865104,-1.940056,219.052945,1.295599,,,,,
104.0,211.361563,-1.836505,218.706707,1.362612,,,,,
105.0,211.235678,-1.656814,218.360470,1.287222,,,,,
106.0,211.613334,-1.306568,218.245057,1.295599,,,,,
107.0,211.990990,-0.941095,218.129645,1.354236,,,,,
108.0,211.487448,-0.898456,218.475882,1.594368,,,,,
109.0,211.235678,-0.743130,219.052945,2.094179,,,,,
110.0,211.739219,-0.377656,219.399182,2.535352,,,,,
111.0,211.990990,-0.149235,219.514595,2.814576,,,,,
112.0,211.865104,-0.070049,219.630007,3.007240,,,,,
113.0,211.487448,0.009137,219.168357,2.940227,,,,,
114.0,211.613334,0.191874,220.784133,3.599195,,,,,
115.0,211.990990,0.374611,221.592020,4.618362,,,,,
116.0,212.242761,0.542119,223.092383,6.103833,,,,,
117.0,211.487448,0.560393,224.131095,7.762422,,,,,
118.0,211.739219,0.724856,224.823570,9.348413,,,,,
119.0,212.116875,0.834498,225.169808,10.797585,,,,,
120.0,212.116875,0.877137,226.093108,12.394745,,,,,
121.0,211.739219,0.956323,225.977696,13.829956,,,,,
122.0,211.739219,1.084239,226.323933,15.323803,,,,,
123.0,212.242761,1.251747,225.862283,16.493751,,,,,
124.0,212.368646,1.349207,226.208521,17.691621,,,,,
125.0,211.361563,1.199972,226.670171,18.867153,,,,,
126.0,212.116875,1.428393,226.554758,19.621058,,,,,
127.0,212.620417,1.589811,227.016408,20.422430,,,,,
128.0,212.872188,1.760365,227.131821,21.050683,,,,,
129.0,212.494531,1.946147,227.708883,21.759912,,,,,
130.0,212.494531,2.159340,227.824296,22.463556,,,,,
131.0,212.368646,2.162386,228.401358,23.337527,,,,,
132.0,212.998073,2.272028,228.170533,23.907143,,,,,
133.0,213.375729,2.619228,228.401358,24.300849,,,,,
134.0,212.872188,2.884197,228.516771,24.468383,,,,,
135.0,212.872188,2.929881,227.824296,24.021625,,,,,
136.0,213.375729,3.073025,227.824296,23.220253,,,,,
137.0,213.627500,3.401951,227.824296,22.145241,,,,,
138.0,213.123958,3.645600,227.939708,20.835681,,,,,
139.0,212.998073,3.621235,227.478058,19.255274,,,,,
140.0,213.627500,3.691284,228.401358,18.015521,,,,,
141.0,213.879271,3.989755,228.516771,16.725507,,,,,
142.0,213.375729,4.151172,228.863008,15.385232,,,,,
143.0,213.249844,4.184674,228.863008,13.863462,,,,,
144.0,213.501614,4.129853,228.285946,11.730193,,,,,
145.0,213.879271,4.212084,228.285946,10.001797,,,,,
146.0,213.249844,4.157263,228.055121,8.320870,,,,,
147.0,213.249844,4.169446,228.170533,7.106246,,,,,
148.0,214.005156,4.138990,228.632183,6.338381,,,,,
149.0,213.879271,4.099397,229.209246,5.939091,,,,,
150.0,213.375729,3.971481,228.863008,5.442072,,,,,
151.0,213.249844,3.767425,228.978421,5.254992,,,,,
152.0,213.753385,3.572505,229.324658,5.079081,,,,,
153.0,214.005156,3.420225,229.093833,4.872456,,,,,
154.0,213.753385,3.316674,228.516771,4.210695,,,,,
155.0,213.501614,3.133937,228.170533,3.493090,,,,,
156.0,213.879271,2.671004,228.516771,3.032371,,,,,
157.0,214.256927,2.576590,228.516771,2.482300,,,,,
158.0,213.753385,2.442583,228.863008,2.189115,,,,,
159.0,213.627500,2.332940,229.209246,2.021580,,,,,
160.0,213.627500,2.058835,228.632183,1.817747,,,,,
161.0,214.256927,1.985740,229.209246,1.845669,,,,,
162.0,214.256927,1.821277,228.978421,1.979697,,,,,
163.0,213.627500,1.626358,228.978421,2.010411,,,,,
164.0,213.753385,1.608084,228.285946,1.859631,,,,,
165.0,214.256927,1.568491,228.401358,1.798201,,,,,
166.0,214.256927,1.495397,228.516771,1.513393,,,,,
167.0,213.375729,1.263930,228.632183,1.253715,,,,,
168.0,214.256927,1.449712,228.978421,1.100142,,,,,
169.0,214.886354,1.653768,229.440071,1.130856,,,,,
170.0,214.886354,1.766456,228.863008,0.737151,,,,,
171.0,214.256927,1.848688,229.324658,0.834879,,,,,
172.0,214.131041,1.967467,229.324658,0.954945,,,,,
173.0,214.760468,2.113656,228.632183,0.938192,,,,,
174.0,214.886354,2.223298,228.632183,0.927023,,,,,
175.0,214.256927,2.162386,228.401358,0.614292,,,,,
176.0,214.382812,2.275074,228.401358,0.298769,,,,,
177.0,214.886354,2.314667,228.632183,-0.025130,,,,,
178.0,214.886354,2.314667,229.324658,-0.067014,,,,,
179.0,214.508698,2.430400,229.555483,0.125651,,,,,
180.0,214.382812,2.439537,229.324658,0.435589,,,,,
181.0,215.012239,2.469993,229.440071,0.650591,,,,,
182.0,215.138124,2.457811,229.670896,0.980076,,,,,
183.0,214.634583,2.412126,229.324658,1.301183,,,,,
184.0,214.634583,2.442583,228.863008,1.365404,,,,,
185.0,215.138124,2.543088,228.632183,1.128064,,,,,
186.0,215.264010,2.558316,228.747596,0.795788,,,,,
187.0,214.634583,2.448674,229.209246,0.751112,,,,,
188.0,214.634583,2.466947,229.209246,0.689683,,,,,
189.0,214.760468,2.326849,228.747596,0.577993,,,,,
190.0,215.264010,2.296393,229.555483,0.896308,,,,,
191.0,214.886354,2.089291,229.555483,0.982868,,,,,
192.0,214.634583,2.004014,229.901721,1.396119,,,,,
193.0,215.012239,2.046653,229.209246,1.451964,,,,,
194.0,215.264010,1.918737,229.209246,1.502224,,,,,
195.0,215.264010,1.799958,229.209246,1.278845,,,,,
196.0,214.634583,1.611130,229.209246,1.077804,,,,,
197.0,215.138124,1.595902,229.440071,0.985660,,,,,
198.0,215.389895,1.309614,229.209246,0.832087,,,,,
199.0,214.886354,1.132968,230.017133,1.091765,,,,,
200.0,214.634583,1.093375,229.670896,1.379366,,,,,
201.0,214.634583,1.059874,229.555483,1.396119,,,,,
202.0,215.389895,1.062919,229.670896,1.616706,,,,,
203.0,215.012239,0.852772,229.324658,1.703265,,,,,
204.0,215.641666,1.093375,229.670896,1.647421,,,,,
205.0,215.515781,1.315705,229.670896,1.566446,,,,,
206.0,215.893437,1.416211,229.093833,1.161571,,,,,
207.0,216.271093,1.662905,228.632183,0.572409,,,,,
208.0,215.893437,1.921783,228.978421,0.192664,,,,,
209.0,215.641666,2.064926,228.863008,0.030715,,,,,
210.0,215.767551,2.089291,228.516771,-0.156365,pm,1,Up Arrow,,
211.0,216.271093,2.217207,229.324658,-0.114482,,,,,
212.0,216.271093,2.543088,229.324658,-0.027922,,,,,
213.0,215.767551,2.704505,228.863008,-0.016753,,,,,
214.0,215.893437,2.701460,229.093833,-0.036299,,,,,
215.0,216.396978,2.850695,228.747596,-0.354614,,,,,
216.0,216.396978,3.152211,227.939708,-1.052674,,,,,
217.0,215.893437,3.289263,228.516771,-1.479886,,,,,
218.0,216.396978,3.350176,228.863008,-1.597160,,,,,
219.0,216.522864,3.414133,228.632183,-1.789825,,,,,
220.0,216.396978,3.435453,228.632183,-2.147231,,,,,
221.0,215.893437,3.429362,229.209246,-1.979697,,,,,
222.0,216.271093,3.398905,229.555483,-1.678135,,,,,
223.0,216.648749,3.374541,228.516771,-1.619498,,,,,
224.0,216.522864,3.401951,228.516771,-1.795409,,,,,
225.0,216.145208,3.353221,228.516771,-1.954567,,,,,
226.0,216.271093,3.328856,228.747596,-2.013204,,,,,
227.0,216.774635,3.219214,228.401358,-2.186322,,,,,
228.0,216.774635,3.252716,229.440071,-1.873592,,,,,
229.0,216.271093,3.161348,229.440071,-1.650213,,,,,
230.0,216.145208,2.808056,228.747596,-1.370989,,,,,
231.0,216.648749,2.509586,229.093833,-1.069427,,,,,
232.0,216.900520,2.253754,229.324658,-0.714813,,,,,
233.0,216.396978,2.052744,229.093833,-0.393706,,,,,
234.0,216.271093,1.635495,228.285946,-0.485849,,,,,
235.0,216.648749,1.568491,228.978421,-0.167534,,,,,
236.0,216.900520,1.519761,228.978421,0.167534,,,,,
237.0,216.396978,1.400983,228.978421,0.295977,,,,,
238.0,216.145208,1.324842,228.978421,0.248509,,,,,
239.0,216.396978,1.196926,229.555483,0.536110,,,,,
240.0,216.774635,1.096421,229.440071,0.723190,,,,,
241.0,216.522864,0.925867,229.440071,0.762281,,,,,
242.0,216.145208,0.794905,230.017133,1.301183,,,,,
243.0,216.271093,0.712674,230.017133,1.823332,,,,,
244.0,216.774635,0.618260,229.901721,2.108140,,,,,
245.0,216.522864,0.456842,229.901721,2.457170,,,,,
246.0,216.019322,0.292379,230.132546,2.736393,,,,,
247.0,216.271093,0.228421,230.594196,2.836914,,,,,
248.0,216.648749,0.109642,230.825021,3.180359,,,,,
249.0,216.774635,0.213193,231.055846,3.685754,,,,,
250.0,216.145208,0.127916,231.055846,4.048745,,,,,
251.0,216.145208,0.003046,231.286671,4.436866,,,,,
252.0,216.522864,-0.173600,231.748321,5.151679,,,,,
253.0,216.648749,-0.173600,231.171258,5.729673,,,,,
254.0,216.145208,-0.219284,230.709608,5.698958,,,,,
255.0,215.893437,-0.392884,231.286671,5.824609,,,,,
256.0,216.396978,-0.514709,231.402084,5.925129,,,,,
257.0,216.648749,-0.502526,231.286671,6.003312,,,,,
258.0,216.271093,-0.441614,231.517496,5.969805,,,,,
259.0,215.893437,-0.505572,232.094559,6.472408,,,,,
260.0,216.271093,-0.606077,232.325384,6.994557,,,,,
261.0,216.648749,-0.618260,232.094559,7.095077,,,,,
262.0,216.522864,-0.493389,231.748321,7.123000,,,,,
263.0,215.893437,-0.496435,231.748321,7.176052,,,,,
264.0,216.145208,-0.578667,231.517496,6.997349,,,,,
265.0,216.396978,-0.612168,231.286671,6.363511,,,,,
266.0,216.145208,-0.593895,231.517496,6.008897,,,,,
267.0,215.767551,-0.603032,232.325384,5.886038,,,,,
268.0,215.767551,-0.779677,231.632909,5.430903,,,,,
269.0,216.396978,-0.810133,232.787034,5.330383,,,,,
270.0,216.271093,-0.794905,232.556209,5.277330,,,,,
271.0,215.893437,-0.767495,232.671621,5.148887,,,,,
272.0,215.767551,-0.861909,232.094559,4.732844,,,,,
273.0,216.271093,-0.901502,231.748321,4.350307,,,,,
274.0,216.271093,-0.895411,232.440796,4.177188,,,,,
275.0,215.767551,-0.877137,231.863734,3.691339,,,,,
276.0,215.641666,-0.977642,231.863734,3.158021,,,,,
277.0,215.893437,-1.160379,231.632909,2.582820,,,,,
278.0,216.271093,-1.105558,231.286671,2.024373,,,,,
279.0,216.271093,-0.904547,231.863734,1.747941,,,,,
280.0,215.641666,-0.874091,231.979146,1.577615,,,,,
281.0,215.641666,-1.059874,231.979146,1.384950,,,,,
282.0,216.145208,-1.050737,232.440796,1.426834,,,,,
283.0,216.271093,-0.849726,232.671621,1.703265,,,,,
284.0,215.641666,-0.822316,232.209971,1.566446,,,,,
285.0,215.641666,-0.965460,231.402084,0.932608,,,,,
286.0,216.145208,-1.011144,231.979146,0.714813,,,,,
287.0,216.271093,-0.822316,231.979146,0.524941,,,,,
288.0,215.767551,-0.715719,232.325384,0.402082,,,,,
289.0,215.515781,-0.825361,232.325384,0.343445,,,,,
290.0,216.145208,-0.834498,233.133271,0.781827,,,,,
291.0,215.893437,-0.794905,233.017859,1.242546,,,,,
292.0,215.389895,-0.782723,233.017859,1.597160,,,,,
293.0,215.641666,-0.697446,231.979146,1.418457,,,,,
294.0,216.019322,-0.697446,231.863734,1.192286,,,,,
295.0,215.893437,-0.648716,231.748321,0.832087,succ,1,Up Arrow,,
296.0,215.389895,-0.679172,232.556209,0.670137,,,,,
297.0,215.389895,-0.782723,232.325384,0.483057,,,,,
298.0,215.893437,-0.831453,232.325384,0.589162,,,,,
299.0,216.019322,-0.837544,233.017859,0.678514,,,,,
300.0,215.389895,-0.834498,233.017859,1.181117,,,,,
301.0,215.264010,-0.901502,233.133271,1.630667,,,,,
302.0,215.767551,-0.907593,232.325384,1.817747,,,,,
303.0,216.019322,-0.868000,231.979146,1.664174,,,,,
304.0,215.515781,-0.822316,231.632909,1.253715,,,,,
305.0,215.264010,-0.849726,231.517496,1.072219,,,,,
306.0,215.767551,-0.864954,231.286671,0.605916,,,,,
307.0,216.019322,-0.837544,231.517496,0.237340,,,,,
308.0,215.515781,-0.904547,231.632909,-0.170327,,,,,
309.0,215.138124,-0.953277,232.325384,-0.460719,,,,,
310.0,215.515781,-0.837544,232.325384,-0.552863,,,,,
311.0,215.767551,-0.855818,232.440796,-0.569617,,,,,
312.0,215.264010,-1.059874,232.209971,-0.681306,,,,,
313.0,215.012239,-1.151242,231.632909,-0.829295,,,,,
314.0,215.515781,-0.983733,231.402084,-0.952153,,,,,
315.0,215.767551,-0.950232,231.286671,-1.264884,,,,,
316.0,215.264010,-1.102512,231.055846,-1.951774,,,,,
317.0,215.138124,-1.096421,230.825021,-2.490676,,,,,
318.0,215.138124,-1.017235,231.055846,-2.917889,,,,,
319.0,215.641666,-0.922821,231.748321,-2.937435,,,,,
320.0,215.389895,-1.014190,231.286671,-3.110553,,,,,
321.0,215.012239,-0.995916,231.055846,-3.029578,,,,,
322.0,215.264010,-0.956323,230.940433,-2.984903,,,,,
323.0,215.515781,-1.005053,230.709608,-2.973734,,,,,
324.0,215.893437,-0.822316,231.055846,-3.183152,,,,,
325.0,215.515781,-0.636533,230.132546,-3.749976,,,,,
326.0,215.641666,-0.441614,230.363371,-4.235825,,,,,
327.0,215.767551,-0.389839,230.132546,-4.459204,,,,,
328.0,215.641666,-0.392884,230.132546,-4.713298,,,,,
329.0,214.886354,-0.481207,230.247958,-4.872456,,,,,
330.0,214.508698,-0.633488,230.825021,-4.503880,,,,,
331.0,214.886354,-0.855818,230.940433,-4.040369,,,,,
332.0,214.634583,-1.206063,230.594196,-3.607572,,,,,
333.0,213.879271,-1.620267,230.247958,-3.551727,,,,,
334.0,213.375729,-2.074063,230.017133,-3.663416,,,,,
335.0,213.375729,-2.658821,230.363371,-3.736015,,,,,
336.0,213.375729,-3.289263,230.247958,-3.864458,,,,,
337.0,212.872188,-3.861839,229.670896,-4.260955,,,,,
338.0,212.116875,-4.541011,229.786308,-4.487127,,,,,
339.0,212.242761,-5.275004,229.901721,-4.584855,,,,,
340.0,212.242761,-6.076000,230.478783,-4.163227,,,,,
341.0,211.865104,-6.797811,229.786308,-3.948225,,,,,
342.0,210.858021,-7.699313,230.594196,-3.333932,,,,,
343.0,210.732136,-8.722639,230.132546,-2.931850,,,,,
344.0,210.732136,-9.733783,230.017133,-2.744770,,,,,
345.0,210.102709,-10.674878,229.324658,-2.859252,,,,,
346.0,209.473282,-11.615972,228.747596,-3.177567,,,,,
347.0,208.969741,-12.782443,229.670896,-3.188736,,,,,
348.0,208.717970,-13.936730,229.093833,-3.465168,,,,,
349.0,208.717970,-14.935692,229.093833,-3.610364,,,,,
350.0,208.340314,-15.721460,228.747596,-3.565688,,,,,
351.0,207.459116,-16.747832,228.978421,-3.543350,,,,,
352.0,206.955574,-17.911257,229.209246,-3.470752,,,,,
353.0,207.081460,-18.736618,229.209246,-3.398154,,,,,
354.0,206.703804,-19.403608,228.516771,-3.624325,,,,,
355.0,205.696721,-20.076689,228.747596,-3.579649,adp,1,Up Arrow,,
356.0,205.319064,-20.786317,228.978421,-3.752768,,,,,
357.0,205.067294,-21.291889,228.285946,-4.059914,,,,,
358.0,205.067294,-21.492899,227.939708,-4.531803,,,,,
359.0,204.437867,-21.712183,227.593471,-5.076289,,,,,
360.0,203.556669,-22.272576,227.708883,-5.472787,,,,,
361.0,203.304898,-22.796422,227.247233,-5.752011,,,,,
362.0,203.304898,-22.903019,227.593471,-5.774349,,,,,
363.0,202.423701,-23.146668,227.824296,-5.765972,,,,,
364.0,201.920159,-23.570008,227.593471,-5.908376,,,,,
365.0,201.920159,-23.898934,226.093108,-6.620397,,,,,
366.0,201.668388,-24.042078,226.670171,-6.894036,,,,,
367.0,201.038961,-24.130401,225.631458,-7.499952,,,,,
368.0,200.157764,-24.434963,225.516045,-8.259440,,,,,
369.0,199.905993,-24.815664,225.400633,-8.915616,,,,,
370.0,200.031878,-24.806527,224.823570,-9.630429,,,,,
371.0,199.402451,-24.730387,225.054395,-9.915238,,,,,
372.0,198.395368,-24.855257,224.823570,-10.420633,,,,,
373.0,198.017712,-25.181138,224.015683,-10.786416,,,,,
374.0,198.143597,-25.199412,224.015683,-11.171745,,,,,
375.0,197.765941,-25.050177,223.784858,-11.537528,,,,,
376.0,196.884744,-25.150682,223.092383,-12.271887,,,,,
377.0,196.255317,-25.403468,222.746145,-13.204494,,,,,
378.0,196.129431,-25.577068,221.938258,-13.927684,,,,,
379.0,196.003546,-25.583159,221.476608,-14.854707,,,,,
380.0,195.248234,-25.555749,221.014958,-15.764977,,,,,
381.0,194.492921,-25.622752,221.130370,-16.571933,,,,,
382.0,194.367036,-25.741531,220.784133,-17.230902,,,,,
383.0,194.241150,-25.784170,221.014958,-17.518502,,,,,
384.0,193.611724,-25.698892,220.784133,-17.691621,,,,,
385.0,192.856411,-25.708029,220.553308,-18.012728,,,,,
386.0,192.226984,-26.000408,220.322482,-18.135587,,,,,
387.0,192.352870,-26.067412,219.630007,-18.216562,,,,,
388.0,192.101099,-26.009545,219.399182,-18.423187,,,,,
389.0,191.219901,-25.957770,218.937532,-18.716372,,,,,
390.0,190.590474,-26.043047,218.475882,-19.093325,,,,,
391.0,190.464589,-26.180099,217.552582,-19.540083,,,,,
392.0,190.338703,-26.143552,218.129645,-19.710409,,,,,
393.0,189.583391,-26.067412,218.129645,-19.526121,,,,,
394.0,188.828079,-26.274513,218.014232,-19.065402,,,,,
395.0,188.450423,-26.484661,217.321757,-18.707996,,,,,
396.0,188.450423,-26.368928,217.437170,-18.640982,,,,,
397.0,188.324537,-26.070457,217.206345,-18.224938,,,,,
398.0,187.317454,-26.058275,215.936807,-18.442733,,,,,
399.0,186.813913,-26.237966,215.590570,-18.596306,,,,,
400.0,186.813913,-26.192282,215.475157,-18.596306,,,,,
401.0,186.688027,-25.826808,215.244332,-18.663320,,,,,
402.0,185.680944,-25.747622,214.205619,-18.786178,,,,,
403.0,185.051517,-25.954724,214.090207,-18.777802,,,,,
404.0,185.177403,-25.939496,213.974794,-18.864361,,,,,
405.0,184.925632,-25.656254,213.859382,-18.749879,,,,,
406.0,184.296205,-25.427833,213.628557,-18.562799,,,,,
407.0,183.540893,-25.488745,212.936082,-18.649359,,,,,
408.0,183.037351,-25.653208,212.589844,-18.749879,,,,,
409.0,183.289122,-25.455243,212.128194,-19.084948,,,,,
410.0,182.911466,-25.132408,211.320307,-19.654564,,,,,
411.0,181.904383,-25.150682,210.743244,-20.366585,,,,,
412.0,181.652612,-25.229868,210.281594,-20.952955,,,,,
413.0,181.778497,-25.001447,210.166182,-21.452766,,,,,
414.0,181.526726,-24.608563,209.704532,-21.773873,,,,,
415.0,180.645529,-24.471510,209.819944,-21.868809,,,,,
416.0,180.016102,-24.541559,209.589119,-21.871602,,,,,
417.0,180.016102,-24.544605,209.704532,-21.656599,,,,,
418.0,180.016102,-24.203496,209.242881,-21.620300,,,,,
419.0,179.134904,-23.981166,208.896644,-21.547702,,,,,
420.0,178.631363,-23.968984,208.088756,-21.692898,,,,,
421.0,178.253706,-24.032941,208.319581,-21.670560,,,,,
422.0,178.379592,-23.801475,207.396281,-22.094981,,,,,
423.0,178.253706,-23.372043,207.742519,-21.924654,,,,,
424.0,177.498394,-23.216717,206.472981,-21.963745,,,,,
425.0,176.868967,-23.289812,206.357569,-21.807380,,,,,
426.0,176.743082,-23.265447,206.126744,-21.720821,,,,,
427.0,176.994853,-22.866471,205.895919,-21.402506,,,,,
428.0,176.617196,-22.376127,205.665094,-20.978085,,,,,
429.0,175.735999,-22.312169,206.126744,-20.598341,,,,,
430.0,175.484228,-22.254303,205.434269,-20.366585,,,,,
431.0,175.735999,-21.830962,204.972619,-20.101323,,,,,
432.0,175.484228,-21.279706,204.510969,-19.838852,,,,,
433.0,174.854801,-21.075650,203.587668,-20.053854,,,,,
434.0,174.477145,-20.990373,203.818493,-19.972880,,,,,
435.0,174.854801,-20.463482,202.779781,-20.065023,,,,,
436.0,174.477145,-19.921362,202.318131,-20.098530,,,,,
437.0,173.721833,-19.644211,202.548956,-19.858398,,,,,
438.0,173.344176,-19.540661,202.664368,-19.576382,,,,,
