HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 12:01
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
31.0,211.739219,-0.246695,188.066583,-13.127359,,,,,
32.0,211.235678,-0.417249,187.431223,-13.931807,,,,,
33.0,211.361563,-0.432477,186.795863,-14.928400,,,,,
34.0,211.865104,-0.298470,186.160503,-16.071023,,,,,
35.0,211.613334,-0.450751,185.842822,-17.195713,,,,,
36.0,211.235678,-0.697446,185.842822,-18.061647,,,,,
37.0,211.613334,-0.606077,185.842822,-18.707255,,,,,
38.0,211.990990,-0.417249,185.842822,-19.132536,,,,,
39.0,211.613334,-0.514709,185.631036,-19.496331,,,,,
40.0,211.235678,-0.703537,185.419249,-19.839631,,,,,
41.0,211.361563,-0.691354,184.995676,-20.241855,,,,,
42.0,211.739219,-0.575621,184.677996,-20.743994,,,,,
43.0,211.613334,-0.599986,184.148529,-21.305058,,,,,
44.0,211.235678,-0.615214,183.936742,-21.843065,,,,,
45.0,211.235678,-0.563439,183.830849,-22.158183,,,,,
46.0,211.613334,-0.548211,183.619062,-22.242727,,,,,
47.0,211.613334,-0.630442,184.148529,-21.899427,,,,,
48.0,211.109792,-0.657853,184.148529,-21.292248,,,,,
49.0,210.983907,-0.660898,184.466209,-20.385323,,,,,
50.0,211.487448,-0.697446,186.901756,-18.502300,,,,,
51.0,211.487448,-0.782723,191.031596,-15.135917,,,,,
52.0,210.983907,-0.907593,192.514103,-11.193097,,,,,
53.0,210.983907,-0.868000,193.361250,-7.022266,,,,,
54.0,211.613334,-0.767495,193.573037,-2.838625,,,,,
55.0,211.865104,-0.673081,193.678930,1.393693,,,,,
56.0,211.361563,-0.627397,193.996610,5.054699,,,,,
57.0,211.361563,-0.523846,194.526077,8.582485,,,,,
58.0,211.487448,-0.508618,194.737864,12.038536,,,,,
59.0,211.990990,-0.408112,196.114477,15.755905,,,,,
60.0,211.487448,-0.362428,196.749837,19.342615,,,,,
61.0,211.361563,-0.213193,197.173410,22.693627,,,,,
62.0,211.865104,0.036547,197.067517,25.593739,,,,,
63.0,212.116875,0.179691,197.491091,28.183856,,,,,
64.0,211.990990,0.304561,198.126451,30.515217,,,,,
65.0,211.361563,0.380702,198.020557,32.288077,,,,,
66.0,211.865104,0.554302,197.914664,33.612598,,,,,
67.0,211.865104,0.575621,198.761811,34.952490,,,,,
68.0,211.235678,0.499481,199.079491,36.095113,,,,,
69.0,210.983907,0.487298,199.079491,36.917495,,,,,
70.0,210.983907,0.353291,199.503064,37.491368,,,,,
71.0,211.487448,0.271060,199.291277,37.570788,,,,,
72.0,211.487448,0.231467,199.820744,37.342776,,,,,
73.0,210.858021,0.106596,200.350211,36.825265,,,,,
74.0,210.858021,-0.045684,200.667891,35.838920,,,,,
75.0,211.361563,-0.143144,200.773784,34.409360,,,,,
76.0,211.361563,-0.243649,200.667891,32.493032,,,,,
77.0,210.732136,-0.429432,200.773784,30.125803,,,,,
78.0,210.732136,-0.593895,200.879678,27.586925,,,,,
79.0,211.109792,-0.794905,201.091464,24.720118,,,,,
80.0,211.235678,-0.998961,201.303251,21.643234,,,,,
81.0,210.606251,-1.242611,201.409144,19.140222,,,,,
82.0,210.480365,-1.510625,201.832718,18.038590,,,,,
83.0,210.983907,-1.766456,202.150398,17.364801,,,,,
84.0,210.983907,-2.022288,201.938611,16.708945,,,,,
85.0,210.354480,-2.262891,201.620931,15.812268,,,,,
86.0,210.732136,-2.238526,200.879678,14.492871,,,,,
87.0,210.983907,-2.290302,200.667891,13.045377,,,,,
88.0,210.480365,-2.515677,200.879678,11.718294,,,,,
89.0,210.228594,-2.762372,200.985571,10.357906,,,,,
90.0,210.480365,-2.692323,201.197358,9.456105,,,,,
91.0,210.732136,-2.689277,201.515038,8.792564,,,,,
92.0,210.354480,-2.853740,201.832718,8.292986,,,,,
93.0,210.102709,-2.890288,201.832718,7.639693,,,,,
94.0,210.354480,-2.695369,201.832718,7.035076,,,,,
95.0,210.858021,-2.323804,201.726824,6.532936,,,,,
96.0,210.354480,-2.351214,201.303251,5.748984,,,,,
97.0,209.976824,-2.296393,201.091464,4.767763,,,,,
98.0,210.354480,-2.058835,201.197358,4.076040,,,,,
99.0,210.606251,-1.937011,201.197358,3.448366,,,,,
100.0,210.354480,-1.988786,201.197358,2.769453,,,,,
101.0,209.850938,-2.208070,201.409144,2.280123,,,,,
102.0,209.976824,-2.159340,201.515038,1.701125,,,,,
103.0,210.480365,-1.891326,202.044504,1.465427,,,,,
104.0,210.228594,-1.933965,201.832718,1.304025,,,,,
105.0,209.850938,-2.098428,201.832718,1.229729,,,,,
106.0,210.102709,-1.952239,201.303251,0.976098,,,,,
107.0,210.480365,-1.638540,201.091464,0.591807,,,,,
108.0,210.102709,-1.684225,200.985571,0.199831,,,,,
109.0,209.725053,-1.851733,200.985571,-0.156278,,,,,
110.0,209.850938,-1.803004,200.561998,-0.586683,,,,,
111.0,210.228594,-1.538035,200.985571,-0.768581,,,,,
112.0,210.228594,-1.492351,201.091464,-0.863372,,,,,
113.0,209.599168,-1.714681,201.515038,-0.632798,,,,,
114.0,209.850938,-1.629404,201.409144,-0.309994,,,,,
115.0,210.354480,-1.333979,201.515038,-0.012810,,,,,
116.0,209.976824,-1.404028,201.726824,0.248508,,,,,
117.0,209.599168,-1.455804,201.515038,0.143468,,,,,
118.0,209.473282,-1.428393,201.197358,-0.174212,,,,,
119.0,209.347397,-1.605039,201.197358,-0.422719,,,,,
120.0,209.095626,-1.943102,201.197358,-0.637922,,,,,
121.0,208.717970,-2.293347,200.985571,-0.853125,,,,,
122.0,208.843855,-2.457811,201.726824,-0.671227,,,,,
123.0,209.473282,-2.494358,201.938611,-0.294623,,,,,
124.0,209.473282,-2.607046,201.726824,0.002562,,,,,
125.0,209.221511,-2.698414,201.938611,0.379166,,,,,
126.0,209.347397,-2.521769,201.726824,0.635360,,,,,
127.0,209.976824,-2.275074,201.515038,0.650732,,,,,
128.0,210.102709,-2.119747,201.409144,0.540568,,,,,
129.0,209.725053,-1.958330,201.091464,0.348423,,,,,
130.0,209.725053,-1.684225,201.409144,0.274127,,,,,
131.0,209.850938,-1.440576,201.197358,0.117849,,,,,
132.0,210.354480,-1.196926,201.303251,0.081982,,,,,
133.0,209.976824,-1.053783,201.515038,0.166526,,,,,
134.0,209.976824,-0.715719,202.044504,0.648170,,,,,
135.0,210.480365,-0.280197,202.044504,1.047832,,,,,
136.0,210.732136,0.094414,201.726824,1.327083,,,,,
137.0,210.732136,0.545165,201.620931,1.365512,,,,,
138.0,210.102709,0.898456,201.515038,1.275844,,,,,
139.0,210.228594,1.160379,201.620931,1.173367,,,,,
140.0,210.732136,1.455804,201.197358,0.901801,,,,,
141.0,210.858021,1.821277,201.091464,0.422719,,,,,
142.0,210.228594,2.080154,200.667891,-0.058925,,,,,
143.0,210.228594,2.339032,200.456104,-0.568750,,,,,
144.0,210.480365,2.445628,200.456104,-0.899239,,,,,
145.0,210.858021,2.765418,200.350211,-1.283530,,,,,
146.0,210.732136,3.210077,200.985571,-1.370636,,,,,
147.0,210.354480,3.362358,201.620931,-1.132376,,,,,
148.0,210.480365,3.404997,201.515038,-1.011965,,,,,
149.0,210.858021,3.514639,201.938611,-0.860810,,,,,
150.0,210.983907,3.587733,202.044504,-0.689161,,,,,
151.0,210.480365,3.341039,201.832718,-0.614865,,,,,
152.0,210.480365,2.914653,201.515038,-0.753209,,,,,
153.0,210.858021,2.631411,201.620931,-0.578997,,,,,
154.0,210.354480,2.360351,201.091464,-0.512387,,,,,
155.0,209.347397,1.702498,201.409144,-0.391976,,,,,
156.0,209.473282,0.995916,202.256291,0.125535,,,,,
157.0,209.725053,0.423340,202.362184,0.591807,,,,,
158.0,209.095626,-0.143144,202.679864,1.076013,,,,,
159.0,208.969741,-0.685263,202.362184,1.375760,,,,,
160.0,209.473282,-1.163425,202.150398,1.452618,,,,,
161.0,209.725053,-1.544126,201.938611,1.549971,,,,,
162.0,209.221511,-2.058835,201.832718,1.514104,,,,,
163.0,208.969741,-2.454765,202.044504,1.580714,,,,,
164.0,209.473282,-2.780646,202.150398,1.749802,,,,,
165.0,209.599168,-3.048660,201.938611,2.031615,,,,,
166.0,209.095626,-3.295355,201.938611,2.315990,,,,,
167.0,208.969741,-3.456772,201.726824,2.403096,,,,,
168.0,209.221511,-3.484183,201.620931,2.410782,,,,,
169.0,209.599168,-3.581642,201.091464,2.185331,,,,,
170.0,209.221511,-3.755242,200.667891,1.857403,,,,,
171.0,208.843855,-3.846611,200.561998,1.350140,,,,,
172.0,209.347397,-3.660828,200.985571,0.970974,mito,1,Up Arrow,,
173.0,209.599168,-3.590779,201.091464,0.468834,,,,,
174.0,209.221511,-3.642555,201.091464,-0.125535,,,,,
175.0,208.843855,-3.709558,201.091464,-0.735276,,,,,
176.0,209.347397,-3.408042,201.091464,-1.401379,,,,,
177.0,209.725053,-2.981656,200.773784,-1.954757,,,,,
178.0,209.599168,-2.722779,200.773784,-2.257065,,,,,
179.0,209.095626,-2.579635,200.350211,-2.733585,,,,,
180.0,209.095626,-2.256800,200.244318,-3.056389,,,,,
181.0,209.725053,-1.614176,200.138424,-3.335640,,,,,
182.0,209.599168,-1.181698,200.032531,-3.689188,,,,,
183.0,209.095626,-0.910639,200.667891,-3.891580,,,,,
184.0,209.221511,-0.414204,200.456104,-4.109345,,,,,
185.0,209.725053,0.109642,200.773784,-4.388596,,,,,
186.0,209.599168,0.213193,201.091464,-4.421901,,,,,
187.0,209.221511,0.222330,200.879678,-4.196451,,,,,
188.0,209.221511,0.335018,200.985571,-3.858275,,,,,
189.0,209.599168,0.353291,200.667891,-3.479109,,,,,
190.0,209.850938,0.402021,200.350211,-3.289526,,,,,
191.0,209.347397,0.441614,200.138424,-3.210106,,,,,
192.0,209.221511,0.536028,200.244318,-3.125562,,,,,
193.0,209.725053,0.630442,200.032531,-3.117876,,,,,
194.0,209.976824,0.706582,200.561998,-2.792510,,,,,
195.0,209.473282,0.770540,201.197358,-2.159712,,,,,
196.0,209.347397,0.837544,201.409144,-1.508980,,,,,
197.0,209.850938,0.898456,201.409144,-0.845439,,,,,
198.0,209.976824,0.938049,201.197358,-0.327928,,,,,
199.0,209.599168,0.913684,200.985571,0.084544,,,,,
200.0,209.473282,0.980688,200.561998,0.153716,,,,,
201.0,209.976824,1.087284,200.244318,-0.043553,,,,,
202.0,210.228594,1.120786,200.561998,-0.156278,,,,,
203.0,209.725053,1.132968,200.667891,-0.066610,,,,,
204.0,209.473282,1.142105,200.561998,0.033305,,,,,
205.0,209.976824,1.190835,201.197358,0.376605,,,,,
206.0,210.228594,1.166470,201.197358,0.717342,,,,,
207.0,209.976824,1.212154,201.197358,1.055518,,,,,
208.0,209.599168,1.251747,201.197358,1.268158,,,,,
209.0,209.850938,1.337025,200.985571,1.393693,,,,,
210.0,210.102709,1.312660,201.197358,1.426998,,,,,
211.0,210.102709,1.263930,200.456104,1.129814,,,,,
212.0,209.095626,1.069011,200.350211,0.748085,,,,,
213.0,210.480365,1.343116,200.350211,0.320242,,,,,
214.0,211.109792,1.629404,200.456104,0.169088,,,,,
215.0,210.732136,1.778639,200.773784,0.056363,,,,,
216.0,210.732136,2.086246,200.561998,-0.017934,,,,,
217.0,210.732136,2.320758,200.561998,0.035867,,,,,
218.0,211.109792,2.518723,200.879678,0.135783,,,,,
219.0,211.613334,2.853740,201.091464,0.353547,,,,,
220.0,211.109792,3.094344,201.197358,0.484206,,,,,
221.0,210.983907,3.350176,201.409144,0.555940,,,,,
222.0,211.361563,3.520730,200.985571,0.366357,,,,,
223.0,211.739219,3.730877,200.879678,0.158840,,,,,
224.0,211.235678,3.892295,200.773784,-0.184459,,,,,
225.0,210.983907,4.023256,200.985571,-0.263879,,,,,
226.0,211.487448,4.117670,200.773784,-0.184459,,,,,
227.0,211.613334,4.160309,200.879678,0.025619,,,,,
228.0,211.613334,4.343046,201.197358,0.363795,,,,,
229.0,211.235678,4.394821,201.303251,0.663541,,,,,
230.0,211.613334,4.407004,201.726824,1.032460,,,,,
231.0,211.865104,4.413095,201.409144,1.104194,,,,,
232.0,211.361563,4.373502,201.197358,0.955602,,,,,
233.0,211.235678,4.352183,200.879678,0.791638,,,,,
234.0,211.739219,4.294316,200.773784,0.622550,,,,,
235.0,211.865104,4.135944,200.138424,0.179336,,,,,
236.0,211.361563,3.931888,199.397171,-0.276689,,,,,
237.0,211.235678,3.746105,196.749837,-1.649887,,,,,
238.0,211.487448,3.529867,194.949650,-3.568777,,,,,
239.0,211.865104,3.267944,193.678930,-5.797661,,,,,
240.0,211.487448,2.911607,192.619997,-8.310920,,,,,
241.0,211.235678,2.521769,191.561063,-10.924094,,,,,
242.0,211.613334,2.241572,190.608023,-13.936931,,,,,
243.0,211.865104,1.626358,189.337303,-17.213647,,,,,
244.0,211.487448,1.343116,188.490156,-20.531353,,,,,
245.0,211.235678,1.187790,187.960689,-23.713278,,,,,
246.0,211.613334,1.020281,187.431223,-26.662066,,,,,
247.0,211.865104,0.922821,186.795863,-29.600606,,,,,
248.0,211.739219,0.752267,186.584076,-32.282953,,,,,
249.0,210.732136,0.338063,186.901756,-34.388864,,,,,
250.0,211.361563,0.356337,187.960689,-35.690327,,,,,
251.0,211.865104,0.368519,188.384263,-36.479404,,,,,
252.0,211.739219,0.268014,188.701943,-36.761217,,,,,
253.0,211.109792,0.067004,188.596049,-36.937990,,,,,
254.0,211.235678,0.063958,188.066583,-37.048153,,,,,
255.0,211.865104,0.106596,187.748903,-37.004601,,,,,
256.0,211.865104,0.036547,187.325329,-36.717664,,,,,
257.0,211.361563,-0.042639,187.007649,-36.297506,,,,,
258.0,211.109792,-0.161418,186.795863,-35.580164,,,,,
259.0,211.613334,-0.085277,186.478183,-34.514399,,,,,
260.0,211.865104,-0.063958,186.584076,-33.013105,,,,,
261.0,211.235678,-0.140098,186.689969,-30.953308,,,,,
262.0,211.109792,-0.155326,186.584076,-28.691119,,,,,
263.0,211.613334,-0.164463,186.478183,-26.190670,,,,,
264.0,211.865104,-0.137053,186.266396,-23.533942,,,,,
265.0,211.361563,-0.112688,186.054609,-20.641517,,,,,
266.0,211.235678,-0.076140,185.948716,-17.677357,,,,,
267.0,211.361563,-0.173600,185.313356,-14.887409,,,,,
268.0,211.865104,-0.137053,185.207462,-12.819927,,,,,
269.0,211.865104,-0.018274,185.101569,-11.208469,,,,,
270.0,211.361563,0.054821,185.101569,-9.850643,,,,,
271.0,211.361563,-0.006091,185.207462,-8.656781,,,,,
272.0,211.865104,0.021319,185.313356,-7.655064,,,,,
273.0,211.990990,0.225375,185.419249,-6.832683,,,,,
274.0,211.487448,0.335018,185.631036,-6.299800,,,,,
275.0,211.361563,0.261923,185.525142,-6.043607,,,,,
276.0,211.613334,0.185782,185.631036,-5.882205,,,,,
277.0,211.739219,0.292379,185.313356,-5.984682,,,,,
278.0,211.487448,0.402021,184.995676,-6.397154,,,,,
279.0,211.109792,0.335018,184.677996,-6.963341,,,,,
280.0,211.487448,0.030456,184.466209,-7.437300,,,,,
281.0,211.739219,0.042639,184.148529,-7.557711,,,,,
282.0,211.739219,0.240604,184.360316,-7.345070,,,,,
283.0,211.487448,0.301516,184.254422,-6.950532,,,,,
284.0,211.613334,0.170554,184.677996,-6.335667,,,,,
285.0,212.116875,0.258877,184.783889,-5.792537,,,,,
286.0,212.242761,0.615214,184.572102,-5.369817,,,,,
287.0,211.613334,0.733993,184.572102,-5.034204,,,,,
288.0,211.613334,0.663944,184.466209,-4.793382,,,,,
289.0,211.613334,0.490344,184.466209,-4.573055,,,,,
290.0,212.116875,0.682218,184.254422,-4.496197,,,,,
291.0,212.242761,1.005053,183.936742,-4.439835,,,,,
292.0,211.739219,0.892365,183.619062,-4.393720,,,,,
293.0,211.613334,0.673081,183.513169,-4.352729,,,,,
294.0,212.620417,1.002007,183.407276,-4.316862,,,,,
295.0,212.872188,1.495397,183.407276,-4.288681,,,,,
296.0,212.620417,1.678133,183.407276,-4.273309,,,,,
297.0,212.368646,1.690316,183.619062,-4.158022,,,,,
298.0,212.872188,1.906554,183.830849,-4.155460,,,,,
299.0,212.998073,2.326849,183.936742,-4.119593,,,,,
300.0,212.620417,2.582681,183.936742,-4.093973,pm,1,Up Arrow,,
301.0,212.494531,2.579635,183.830849,-4.078602,,,,,
302.0,212.872188,2.686232,183.619062,-4.068354,,,,,
303.0,212.998073,2.996884,182.877809,-4.247690,,,,,
304.0,212.620417,3.191804,182.771915,-4.365539,,,,,
305.0,212.620417,3.176576,182.666022,-4.375786,,,,,
306.0,212.998073,3.222260,182.771915,-4.316862,,,,,
307.0,213.375729,3.462863,183.089595,-4.035049,,,,,
308.0,212.746302,3.481137,183.195489,-3.776293,,,,,
309.0,212.620417,3.331902,183.195489,-3.589272,,,,,
310.0,213.123958,3.191804,183.195489,-3.481671,,,,,
311.0,213.249844,3.194849,183.089595,-3.458613,,,,,
312.0,212.872188,3.115663,182.771915,-3.640511,,,,,
313.0,212.494531,2.872014,182.560129,-3.783979,,,,,
314.0,212.872188,2.649684,182.348342,-4.001744,,,,,
315.0,213.123958,2.533951,182.348342,-4.009430,,,,,
316.0,213.123958,2.576590,182.242449,-3.958191,,,,,
317.0,212.620417,2.460856,182.242449,-3.927448,,,,,
318.0,212.620417,2.092337,182.242449,-3.840342,,,,,
319.0,213.123958,1.882190,182.666022,-3.584148,,,,,
320.0,213.249844,1.681179,182.560129,-3.322831,,,,,
321.0,212.746302,1.452758,182.771915,-3.020522,,,,,
322.0,212.620417,1.212154,182.666022,-2.843749,,,,,
323.0,213.123958,0.950232,182.560129,-2.797634,,,,,
324.0,213.375729,0.697446,182.242449,-2.882178,,,,,
325.0,212.998073,0.654807,182.030662,-3.053827,,,,,
326.0,212.620417,0.563439,181.712982,-3.307459,,,,,
327.0,212.872188,0.472070,181.818875,-3.481671,,,,,
328.0,213.249844,0.414204,182.136555,-3.420184,,,,,
329.0,212.872188,0.392884,182.454235,-3.125562,,,,,
330.0,212.494531,0.283242,183.089595,-2.526069,,,,,
331.0,212.746302,0.130961,183.407276,-1.790793,,,,,
332.0,213.123958,0.063958,183.619062,-1.006841,,,,,
333.0,212.746302,-0.009137,183.724956,-0.261317,,,,,
334.0,212.368646,-0.167509,183.724956,0.194707,,,,,
335.0,212.494531,-0.411158,183.619062,0.550816,,,,,
336.0,212.872188,-0.514709,183.407276,0.768581,,,,,
337.0,212.872188,-0.478161,183.195489,0.932545,,,,,
338.0,212.368646,-0.475116,183.195489,1.209234,,,,,
339.0,212.242761,-0.737039,183.089595,1.485923,,,,,
340.0,212.746302,-0.852772,183.301382,1.842032,,,,,
341.0,212.746302,-0.776632,183.407276,2.234008,,,,,
342.0,212.242761,-0.825361,183.724956,2.695156,,,,,
343.0,212.116875,-1.041600,183.830849,3.056389,,,,,
344.0,212.620417,-1.203018,184.042636,3.386879,,,,,
345.0,212.620417,-1.221291,184.148529,3.637949,,,,,
346.0,212.242761,-1.273067,184.042636,3.807037,,,,,
347.0,211.739219,-1.486260,183.619062,3.740426,,,,,
348.0,211.990990,-1.769502,183.513169,3.602082,,,,,
349.0,212.368646,-1.900463,183.407276,3.394565,,,,,
350.0,212.494531,-1.784730,183.513169,3.361260,,,,,
351.0,211.739219,-1.879144,183.513169,3.266468,,,,,
352.0,211.990990,-2.040561,183.724956,3.307459,,,,,
353.0,212.368646,-2.095383,184.254422,3.476547,,,,,
354.0,212.368646,-1.949193,184.889782,3.796789,,,,,
355.0,211.739219,-1.915691,184.995676,3.976124,,,,,
356.0,211.739219,-1.988786,184.889782,3.968439,,,,,
357.0,212.242761,-1.994877,184.783889,3.730179,,,,,
358.0,212.368646,-1.848688,184.148529,3.228039,,,,,
359.0,211.739219,-1.772547,184.360316,2.869368,,,,,
360.0,211.613334,-1.851733,184.572102,2.656727,succ,1,Up Arrow,,
361.0,211.739219,-2.000969,184.677996,2.677223,,,,,
362.0,212.116875,-1.897418,184.783889,2.820691,,,,,
363.0,211.990990,-1.678133,184.783889,3.012836,,,,,
364.0,211.487448,-1.760365,184.783889,3.217791,,,,,
365.0,211.361563,-2.004014,184.889782,3.435556,,,,,
366.0,211.739219,-2.037516,184.995676,3.622577,,,,,
367.0,211.990990,-1.815186,185.207462,3.771169,,,,,
368.0,211.613334,-1.708590,185.313356,3.832656,,,,,
369.0,211.235678,-1.903509,185.207462,3.804475,,,,,
370.0,211.613334,-1.982695,184.995676,3.609768,,,,,
371.0,211.865104,-1.760365,184.677996,3.335640,,,,,
372.0,211.613334,-1.608084,184.466209,2.992341,,,,,
373.0,211.109792,-1.806049,184.360316,2.707966,,,,,
374.0,211.613334,-1.842597,184.572102,2.526069,,,,,
375.0,211.865104,-1.580674,184.889782,2.523507,,,,,
376.0,211.361563,-1.483214,184.995676,2.579869,,,,,
377.0,211.109792,-1.592856,185.101569,2.613175,,,,,
378.0,211.487448,-1.732954,185.101569,2.456896,,,,,
379.0,211.739219,-1.678133,184.889782,2.146902,,,,,
380.0,211.235678,-1.653768,184.677996,1.685754,,,,,
381.0,210.983907,-1.644632,184.572102,1.196424,,,,,
382.0,211.235678,-1.799958,184.677996,0.719904,,,,,
383.0,211.487448,-1.754274,184.572102,0.258756,,,,,
384.0,211.487448,-1.550218,184.466209,-0.056363,,,,,
385.0,210.732136,-1.598947,184.677996,-0.053801,,,,,
386.0,210.606251,-1.897418,184.995676,0.110163,,,,,
387.0,211.235678,-1.940056,185.207462,0.309994,,,,,
388.0,211.235678,-1.775593,185.525142,0.576436,,,,,
389.0,210.606251,-1.766456,185.631036,0.617427,,,,,
390.0,210.732136,-1.912646,185.525142,0.666103,,,,,
391.0,211.361563,-1.854779,185.207462,0.653294,,,,,
392.0,211.487448,-1.696407,184.995676,0.589245,,,,,
393.0,211.109792,-1.522807,184.995676,0.558502,,,,,
394.0,210.732136,-1.510625,184.783889,0.445777,,,,,
395.0,210.858021,-1.617221,184.889782,0.371481,,,,,
396.0,210.983907,-1.711635,184.995676,0.374043,,,,,
397.0,210.480365,-1.833460,185.313356,0.530321,,,,,
398.0,209.850938,-2.055790,185.419249,0.799324,,,,,
399.0,209.725053,-2.418218,185.631036,1.181052,,,,,
400.0,209.725053,-2.881151,185.207462,1.360388,,,,,
401.0,209.347397,-3.298400,185.101569,1.419312,,,,,
402.0,208.466199,-3.883158,184.889782,1.275844,,,,,
403.0,208.088543,-4.620197,184.677996,0.968412,,,,,
404.0,208.214428,-5.421193,184.572102,0.576436,,,,,
405.0,208.088543,-6.002906,184.466209,0.222888,,,,,
406.0,207.207345,-6.721670,184.360316,-0.043553,,,,,
407.0,206.703804,-7.705404,184.466209,-0.217765,,,,,
408.0,206.452033,-8.765278,184.995676,-0.146030,,,,,
409.0,206.452033,-9.566274,184.995676,-0.071734,,,,,
410.0,205.570835,-10.467776,185.313356,0.038429,,,,,
411.0,204.941408,-11.643383,185.313356,0.056363,,,,,
412.0,204.689637,-12.855537,184.995676,-0.097354,,,,,
413.0,204.689637,-13.817952,184.995676,-0.220326,,,,,
414.0,204.186096,-14.707271,184.995676,-0.391976,,,,,
415.0,203.179013,-15.785418,185.525142,-0.422719,,,,,
416.0,202.675471,-17.137671,186.372289,-0.089668,,,,,
417.0,202.801357,-18.298050,186.266396,0.286937,,,,,
418.0,202.423701,-19.163004,185.842822,0.561064,,,,,
419.0,201.416617,-20.180240,185.631036,0.865934,,,,,
420.0,200.787191,-21.431987,185.631036,1.209234,,,,,
421.0,200.787191,-22.397447,185.313356,1.396255,,,,,
422.0,200.661305,-22.924338,185.101569,1.388569,,,,,
423.0,200.157764,-23.326359,184.677996,1.147747,adp,1,Up Arrow,,
424.0,199.024795,-24.011622,184.148529,0.722466,,,,,
425.0,198.647139,-24.687749,183.513169,0.005124,,,,,
426.0,198.647139,-25.022766,183.089595,-0.794200,,,,,
427.0,198.143597,-25.196366,182.560129,-1.701125,,,,,
428.0,197.136514,-25.619706,182.242449,-2.541440,,,,,
429.0,196.507087,-26.192282,181.818875,-3.420184,,,,,
430.0,196.632973,-26.445068,182.030662,-4.052982,,,,,
431.0,196.255317,-26.518163,181.924769,-4.801068,,,,,
432.0,195.248234,-26.777040,181.712982,-5.587582,,,,,
433.0,194.744692,-27.218654,181.289409,-6.527812,,,,,
434.0,193.989380,-27.748591,180.971729,-7.578206,,,,,
435.0,193.989380,-27.888689,180.654049,-8.695210,,,,,
436.0,193.737609,-27.824731,180.336368,-9.873701,,,,,
437.0,192.730526,-28.120156,179.701008,-11.223841,,,,,
438.0,191.975213,-28.534359,178.959755,-12.689268,,,,,
439.0,191.849328,-28.735370,178.536182,-13.970236,,,,,
