HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 11/07/19
Start Time: 18:41
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,4,
Gain,1.00,1.00,1.00,
Back Off,0,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,4,
Calibration Offset,43.740002,88.290001,63.990002,
Calibration Factor, 0.174378,0.169399,0.162183,


TEMPERATURE DATA
Channel No,1,2,4,
Set Temperature, 40.00,40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , , , EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Oxygen 2,Rate 2,Oxygen 4,Rate 4,Label,Trace,Type,Comment
0.0,225.569606,INVALID,0.000000,INVALID,228.055735,INVALID,Start,All,Restart,Started at:18:41:19,
1.0,225.710852,INVALID,0.000000,INVALID,227.267524,INVALID,,,,,
2.0,225.004623,INVALID,0.000000,INVALID,227.267524,INVALID,,,,,
3.0,224.863377,INVALID,0.000000,INVALID,228.318472,INVALID,,,,,
4.0,225.428360,INVALID,0.000000,INVALID,228.318472,INVALID,,,,,
5.0,225.993343,INVALID,0.000000,INVALID,227.398892,INVALID,,,,,
6.0,225.428360,INVALID,0.000000,INVALID,227.398892,INVALID,,,,,
7.0,225.145868,INVALID,0.000000,INVALID,228.318472,INVALID,,,,,
8.0,225.428360,INVALID,0.000000,INVALID,228.187103,INVALID,,,,,
9.0,225.710852,INVALID,0.000000,INVALID,227.267524,INVALID,,,,,
10.0,225.710852,INVALID,0.000000,INVALID,227.398892,INVALID,,,,,
11.0,225.145868,INVALID,0.000000,INVALID,228.449840,INVALID,,,,,
12.0,225.004623,INVALID,0.000000,INVALID,228.449840,INVALID,,,,,
13.0,225.569606,INVALID,0.000000,INVALID,227.398892,INVALID,,,,,
14.0,225.569606,INVALID,0.000000,INVALID,227.398892,INVALID,,,,,
15.0,225.287114,INVALID,0.000000,INVALID,228.581209,INVALID,,,,,
16.0,225.145868,INVALID,0.000000,INVALID,227.792998,INVALID,,,,,
17.0,225.569606,INVALID,0.000000,INVALID,227.530261,INVALID,,,,,
18.0,225.852098,INVALID,0.000000,INVALID,227.530261,INVALID,,,,,
19.0,225.569606,INVALID,0.000000,INVALID,228.712577,INVALID,,,,,
20.0,225.004623,INVALID,0.000000,INVALID,228.581209,INVALID,,,,,
21.0,225.287114,INVALID,0.000000,INVALID,227.661629,INVALID,,,,,
22.0,225.428360,INVALID,0.000000,INVALID,228.843946,INVALID,,,,,
23.0,225.428360,INVALID,0.000000,INVALID,229.106683,INVALID,,,,,
24.0,225.145868,INVALID,0.000000,INVALID,228.843946,INVALID,,,,,
25.0,225.287114,INVALID,0.000000,INVALID,227.792998,INVALID,,,,,
26.0,225.852098,INVALID,0.000000,INVALID,228.055735,INVALID,,,,,
27.0,225.569606,INVALID,0.000000,INVALID,229.106683,INVALID,,,,,
28.0,225.287114,INVALID,0.000000,INVALID,228.318472,INVALID,,,,,
29.0,225.287114,INVALID,0.000000,INVALID,228.055735,INVALID,,,,,
30.0,225.710852,0.082014,0.000000,0.000000,228.449840,1.748049,,,,,
31.0,225.710852,0.246041,0.000000,0.000000,229.106683,2.126263,,,,,
32.0,225.569606,0.410069,0.000000,0.000000,228.187103,1.840219,,,,,
33.0,225.004623,0.099100,0.000000,0.000000,228.318472,1.579600,,,,,
34.0,225.569606,-0.061510,0.000000,0.000000,229.238051,2.034093,,,,,
35.0,225.852098,0.082014,0.000000,0.000000,229.238051,2.466338,,,,,
36.0,225.428360,0.280214,0.000000,0.000000,228.318472,2.186650,,,,,
37.0,225.004623,0.119603,0.000000,0.000000,228.449840,1.932388,,,,,
38.0,225.710852,0.116186,0.000000,0.000000,229.369420,2.342385,,,,,
39.0,225.710852,0.208452,0.000000,0.000000,229.106683,2.580756,,,,,
40.0,225.428360,0.300717,0.000000,0.000000,228.187103,2.107193,,,,,
41.0,225.004623,0.246041,0.000000,0.000000,228.712577,1.852932,,,,,
42.0,225.428360,0.143524,0.000000,0.000000,229.369420,2.212076,,,,,
43.0,224.863377,-0.225538,0.000000,0.000000,228.975314,2.405951,,,,,
44.0,223.874656,-0.731289,0.000000,0.000000,228.187103,1.894249,,,,,
45.0,223.733410,-1.247292,0.000000,0.000000,228.843946,1.601848,,,,,
46.0,224.439639,-1.571930,0.000000,0.000000,229.632157,2.018202,,,,,
47.0,225.004623,-1.725705,0.000000,0.000000,228.843946,1.817971,,,,,
48.0,224.439639,-1.917071,0.000000,0.000000,228.187103,1.252239,,,,,
49.0,224.580885,-1.920488,0.000000,0.000000,229.500789,1.147356,,,,,
50.0,225.287114,-1.746209,0.000000,0.000000,229.238051,1.357121,,,,,
51.0,225.852098,-1.578764,0.000000,0.000000,228.318472,1.169604,,,,,
52.0,225.145868,-1.578764,0.000000,0.000000,228.187103,0.584802,,,,,
53.0,225.287114,-1.469412,0.000000,0.000000,229.500789,0.921698,,,,,
54.0,226.134589,-1.049092,0.000000,0.000000,229.500789,1.344408,,,,,
55.0,225.710852,-0.908985,0.000000,0.000000,228.975314,1.465183,,,,,
56.0,225.428360,-0.830389,0.000000,0.000000,227.398892,0.603871,,,,,
57.0,225.993343,-0.331472,0.000000,0.000000,227.924366,0.044496,,,,,
58.0,226.275835,0.157193,0.000000,0.000000,228.581209,0.133487,,,,,
59.0,225.993343,0.416903,0.000000,0.000000,227.792998,-0.355966,,,,,
60.0,225.569606,0.505751,0.000000,0.000000,228.055735,-0.839063,,,,,
61.0,225.993343,0.905568,0.000000,0.000000,229.500789,-0.645189,,,,,
62.0,226.417081,1.452326,0.000000,0.000000,229.500789,-0.222479,,,,,
63.0,225.993343,1.773547,0.000000,0.000000,228.581209,-0.498988,,,,,
64.0,225.710852,1.763295,0.000000,0.000000,228.975314,-0.591158,,,,,
65.0,226.275835,2.159694,0.000000,0.000000,230.157631,0.085813,,,,,
66.0,226.699573,2.802135,0.000000,0.000000,229.894894,0.645189,,,,,
67.0,226.134589,3.055011,0.000000,0.000000,229.238051,0.594337,,,,,
68.0,225.852098,3.024256,0.000000,0.000000,230.026263,0.858133,,,,,
69.0,225.993343,3.297635,0.000000,0.000000,230.551737,1.630453,,,,,
70.0,225.993343,3.564179,0.000000,0.000000,229.632157,1.938745,,,,,
71.0,225.287114,3.458245,0.000000,0.000000,229.369420,1.783010,,,,,
72.0,225.004623,3.089183,0.000000,0.000000,230.289000,2.135798,,,,,
73.0,225.428360,3.037925,0.000000,0.000000,230.683105,2.847730,,,,,
74.0,225.569606,2.819221,0.000000,0.000000,229.763526,3.041605,,,,,
75.0,225.004623,1.995667,0.000000,0.000000,229.500789,2.815948,,,,,
76.0,224.863377,1.038840,0.000000,0.000000,230.026263,3.003466,,,,,
77.0,225.428360,0.533089,0.000000,0.000000,229.763526,3.372145,,,,,
78.0,225.428360,0.222120,0.000000,0.000000,228.449840,2.955791,,,,,
79.0,225.004623,-0.471579,0.000000,0.000000,228.843946,2.437733,,,,,
80.0,224.863377,-1.175530,0.000000,0.000000,229.763526,2.746026,,,,,
81.0,225.145868,-1.510419,0.000000,0.000000,228.975314,2.660212,,,,,
82.0,225.428360,-1.520671,0.000000,0.000000,228.318472,1.986419,mito,1,Up Arrow,,
83.0,225.287114,-1.845309,0.000000,0.000000,229.632157,1.738514,,,,,
84.0,224.580885,-2.374980,0.000000,0.000000,229.632157,1.964171,,,,,
85.0,225.145868,-2.354477,0.000000,0.000000,228.975314,1.948280,,,,,
86.0,225.287114,-2.422822,0.000000,0.000000,228.318472,1.503322,,,,,
87.0,224.580885,-2.846559,0.000000,0.000000,228.975314,0.702398,,,,,
88.0,224.439639,-3.082349,0.000000,0.000000,229.369420,0.209766,,,,,
89.0,224.439639,-3.171197,0.000000,0.000000,228.449840,-0.397284,,,,,
90.0,225.145868,-3.068680,0.000000,0.000000,228.581209,-1.258595,,,,,
91.0,224.863377,-3.212204,0.000000,0.000000,229.500789,-1.703553,,,,,
92.0,224.298393,-3.379648,0.000000,0.000000,229.500789,-1.624096,,,,,
93.0,224.863377,-3.137025,0.000000,0.000000,228.449840,-1.926032,,,,,
94.0,225.145868,-2.918321,0.000000,0.000000,228.712577,-2.463160,,,,,
95.0,225.145868,-2.788466,0.000000,0.000000,229.632157,-2.517190,,,,,
96.0,224.157148,-2.785049,0.000000,0.000000,229.369420,-2.224789,,,,,
97.0,224.863377,-2.310053,0.000000,0.000000,228.712577,-2.253394,,,,,
98.0,225.145868,-1.906819,0.000000,0.000000,229.369420,-2.269285,,,,,
99.0,224.722131,-1.742791,0.000000,0.000000,229.894894,-1.792545,,,,,
100.0,224.298393,-1.650526,0.000000,0.000000,228.975314,-1.442935,,,,,
101.0,224.439639,-1.465995,0.000000,0.000000,229.369420,-1.268130,,,,,
102.0,225.145868,-1.260961,0.000000,0.000000,229.632157,-1.093325,,,,,
103.0,224.863377,-1.264378,0.000000,0.000000,230.026263,-0.425888,,,,,
104.0,224.722131,-1.151609,0.000000,0.000000,228.843946,-0.028604,,,,,
105.0,224.580885,-1.018337,0.000000,0.000000,229.632157,0.343253,,,,,
106.0,225.145868,-0.874813,0.000000,0.000000,230.026263,0.759607,,,,,
107.0,225.287114,-0.738123,0.000000,0.000000,229.238051,1.080612,,,,,
108.0,224.863377,-0.546758,0.000000,0.000000,229.106683,1.271308,,,,,
109.0,224.580885,-0.444241,0.000000,0.000000,230.289000,1.398439,,,,,
110.0,225.145868,-0.280214,0.000000,0.000000,230.026263,1.538283,,,,,
111.0,225.428360,-0.071762,0.000000,0.000000,228.975314,1.624096,,,,,
112.0,224.863377,0.027338,0.000000,0.000000,229.500789,1.614561,,,,,
113.0,224.157148,-0.013669,0.000000,0.000000,230.420368,1.671770,,,,,
114.0,225.569606,0.433989,0.000000,0.000000,230.026263,2.043628,,,,,
115.0,225.710852,0.652692,0.000000,0.000000,229.238051,2.119906,,,,,
116.0,225.145868,0.857727,0.000000,0.000000,229.763526,2.142154,,,,,
117.0,225.004623,1.066178,0.000000,0.000000,230.420368,2.129441,,,,,
118.0,225.569606,1.213120,0.000000,0.000000,229.500789,1.986419,,,,,
119.0,225.993343,1.435240,0.000000,0.000000,229.369420,1.935567,,,,,
120.0,225.710852,1.517254,0.000000,0.000000,230.420368,1.910141,,,,,
121.0,225.569606,1.790633,0.000000,0.000000,230.420368,1.887893,,,,,
122.0,226.275835,2.200701,0.000000,0.000000,229.369420,1.795723,,,,,
123.0,226.699573,2.511670,0.000000,0.000000,229.500789,1.754405,,,,,
124.0,225.710852,2.624439,0.000000,0.000000,230.289000,1.592313,,,,,
125.0,225.993343,2.928573,0.000000,0.000000,230.420368,1.535105,,,,,
126.0,226.558327,3.417238,0.000000,0.000000,229.763526,1.554174,,,,,
127.0,226.558327,3.489000,0.000000,0.000000,229.238051,1.277665,,,,,
128.0,226.134589,3.622272,0.000000,0.000000,230.157631,1.083790,,,,,
129.0,226.558327,3.987917,0.000000,0.000000,230.420368,1.204564,,,,,
130.0,226.982064,4.309137,0.000000,0.000000,229.500789,1.169604,,,,,
131.0,226.840818,4.360396,0.000000,0.000000,229.369420,0.740537,,,,,
132.0,226.558327,4.302303,0.000000,0.000000,230.289000,0.788211,,,,,
133.0,227.123310,4.671364,0.000000,0.000000,230.551737,1.010690,,,,,
134.0,227.547048,5.037009,0.000000,0.000000,229.500789,0.982086,,,,,
135.0,227.123310,5.129274,0.000000,0.000000,229.500789,0.508523,,,,,
136.0,226.840818,5.006254,0.000000,0.000000,230.683105,0.753250,,,,,
137.0,227.123310,5.149778,0.000000,0.000000,230.026263,0.886737,,,,,
138.0,227.688294,5.505171,0.000000,0.000000,229.369420,0.476741,,,,,
139.0,227.405802,5.535926,0.000000,0.000000,230.157631,0.298757,,,,,
140.0,226.982064,5.242043,0.000000,0.000000,230.683105,0.743715,,,,,
141.0,227.405802,5.262547,0.000000,0.000000,229.894894,0.791389,,,,,
142.0,227.829539,5.491502,0.000000,0.000000,229.500789,0.292401,,,,,
143.0,227.264556,5.238626,0.000000,0.000000,230.289000,0.270153,,,,,
144.0,226.982064,4.551761,0.000000,0.000000,230.814474,0.775498,,,,,
145.0,227.688294,4.599602,0.000000,0.000000,229.894894,0.785033,,,,,
146.0,227.829539,4.702120,0.000000,0.000000,229.632157,0.397284,,,,,
147.0,227.264556,4.329641,0.000000,0.000000,230.945842,0.680150,,,,,
148.0,226.840818,3.697452,0.000000,0.000000,230.683105,1.093325,,,,,
149.0,227.829539,3.598352,0.000000,0.000000,229.894894,0.858133,,,,,
150.0,228.112031,3.711121,0.000000,0.000000,230.289000,0.705576,,,,,
151.0,227.405802,3.406986,0.000000,0.000000,231.339948,1.318982,,,,,
152.0,227.405802,3.007169,0.000000,0.000000,230.814474,1.719444,,,,,
153.0,228.112031,3.092600,0.000000,0.000000,229.894894,1.369835,,,,,
154.0,228.253277,3.348893,0.000000,0.000000,230.551737,1.296734,,,,,
155.0,227.688294,2.979832,0.000000,0.000000,231.471316,1.837040,,,,,
156.0,227.829539,2.723539,0.000000,0.000000,230.157631,1.922854,,,,,
157.0,228.677014,2.949076,0.000000,0.000000,230.289000,1.808436,,,,,
158.0,228.677014,3.123356,0.000000,0.000000,231.471316,1.906962,,,,,
159.0,228.112031,2.877314,0.000000,0.000000,231.339948,2.259750,,,,,
160.0,228.394523,2.849977,0.000000,0.000000,230.157631,2.256572,,,,,
161.0,228.959506,3.147276,0.000000,0.000000,230.683105,2.094480,,,,,
162.0,229.100752,3.393317,0.000000,0.000000,231.471316,2.138976,,,,,
163.0,228.253277,3.167780,0.000000,0.000000,231.339948,2.440912,,,,,
164.0,228.818260,3.324973,0.000000,0.000000,230.420368,2.485407,,,,,
165.0,229.100752,3.707703,0.000000,0.000000,230.945842,2.316959,,,,,
166.0,228.818260,3.786300,0.000000,0.000000,231.734053,2.399594,,,,,
167.0,228.394523,3.560762,0.000000,0.000000,230.814474,2.552151,,,,,
168.0,228.394523,3.406986,0.000000,0.000000,231.208579,2.590290,,,,,
169.0,229.241998,3.748710,0.000000,0.000000,231.602685,2.488586,,,,,
170.0,228.677014,3.738458,0.000000,0.000000,231.865422,2.733313,,,,,
171.0,228.535769,3.482166,0.000000,0.000000,230.683105,2.711065,,,,,
172.0,228.818260,3.454828,0.000000,0.000000,230.683105,2.383703,,,,,
173.0,229.241998,3.711121,0.000000,0.000000,231.734053,2.266107,,,,,
174.0,229.100752,3.663279,0.000000,0.000000,230.683105,2.018202,,,,,
175.0,228.394523,3.205369,0.000000,0.000000,230.683105,1.964171,,,,,
176.0,228.818260,3.140442,0.000000,0.000000,231.208579,1.748049,,,,,
