HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 07/07/19
Start Time: 17:38
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,4,
Gain,1.00,1.00,1.00,
Back Off,0,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,4,
Calibration Offset,60.750000,71.279999,71.279999,
Calibration Factor, 0.157937,0.139412,0.130379,


TEMPERATURE DATA
Channel No,1,2,4,
Set Temperature, 40.00,40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , , , EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Oxygen 2,Rate 2,Oxygen 4,Rate 4,Label,Trace,Type,Comment
0.0,197.650332,INVALID,206.763295,INVALID,92.617081,INVALID,Start,All,Restart,Started at:17:38:01,
1.0,198.034119,INVALID,207.214989,INVALID,92.617081,INVALID,,,,,
2.0,198.289977,INVALID,207.214989,INVALID,92.722687,INVALID,,,,,
3.0,198.034119,INVALID,206.989142,INVALID,92.722687,INVALID,,,,,
4.0,197.778261,INVALID,206.650371,INVALID,92.722687,INVALID,,,,,
5.0,198.289977,INVALID,206.763295,INVALID,92.722687,INVALID,,,,,
6.0,198.545835,INVALID,206.876218,INVALID,92.722687,INVALID,,,,,
7.0,198.162048,INVALID,207.892532,INVALID,92.722687,INVALID,,,,,
8.0,198.034119,INVALID,208.005455,INVALID,92.722687,INVALID,,,,,
9.0,198.417906,INVALID,207.892532,INVALID,92.722687,INVALID,,,,,
10.0,198.673764,INVALID,208.118379,INVALID,92.722687,INVALID,,,,,
11.0,198.289977,INVALID,207.892532,INVALID,92.722687,INVALID,,,,,
12.0,197.906190,INVALID,207.892532,INVALID,92.722687,INVALID,,,,,
13.0,198.417906,INVALID,207.553760,INVALID,92.722687,INVALID,,,,,
14.0,198.673764,INVALID,207.214989,INVALID,92.722687,INVALID,,,,,
15.0,198.289977,INVALID,207.214989,INVALID,92.828294,INVALID,,,,,
16.0,198.162048,INVALID,207.666684,INVALID,92.722687,INVALID,,,,,
17.0,198.545835,INVALID,208.118379,INVALID,92.722687,INVALID,,,,,
18.0,198.929622,INVALID,208.795921,INVALID,92.828294,INVALID,,,,,
19.0,198.929622,INVALID,208.231303,INVALID,92.722687,INVALID,,,,,
20.0,198.289977,INVALID,208.682997,INVALID,92.828294,INVALID,,,,,
