HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 16:11
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,80.190002,
Calibration Factor, 0.155414,0.142485,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
60.0,209.599168,-1.026372,220.207070,-1.954567,,,,,
61.0,209.976824,-1.248702,220.207070,-2.035542,,,,,
62.0,210.102709,-1.586765,220.322482,-2.074633,,,,,
63.0,209.976824,-2.049698,220.207070,-2.158400,,,,,
64.0,210.354480,-2.214162,219.860832,-2.278466,,,,,
65.0,210.983907,-1.988786,219.514595,-2.420870,,,,,
66.0,211.109792,-1.806049,219.399182,-2.443208,,,,,
67.0,210.858021,-1.860870,219.399182,-2.381779,,,,,
68.0,210.983907,-1.824323,219.283770,-2.320350,,,,,
69.0,211.739219,-1.321797,219.976245,-1.962943,,,,,
70.0,211.613334,-0.776632,220.091657,-1.625083,,,,,
71.0,211.361563,-0.566484,220.091657,-1.446379,,,,,
72.0,211.613334,-0.322835,220.091657,-1.348651,,,,,
73.0,211.990990,0.088323,219.630007,-1.326313,,,,,
74.0,211.990990,0.670035,219.399182,-1.546900,,,,,
75.0,211.487448,0.910639,219.168357,-1.792617,,,,,
76.0,211.613334,1.090330,219.052945,-1.968528,,,,,
77.0,211.990990,1.486260,219.052945,-1.979697,,,,,
78.0,212.368646,2.095383,219.052945,-1.951774,,,,,
79.0,211.865104,2.546133,219.399182,-1.893137,,,,,
80.0,211.739219,2.698414,219.514595,-1.546900,,,,,
81.0,211.990990,2.920744,219.052945,-1.424041,,,,,
82.0,212.368646,3.447635,218.822120,-1.479886,,,,,
83.0,212.116875,3.907523,218.591295,-1.761902,,,,,
84.0,211.865104,4.065895,218.360470,-2.141647,,,,,
85.0,211.990990,4.151172,218.475882,-2.401325,,,,,
86.0,212.368646,4.343046,218.475882,-2.716848,,,,,
87.0,212.620417,4.781614,218.591295,-3.007240,,,,,
88.0,211.990990,5.055720,218.937532,-3.149645,,,,,
89.0,211.865104,5.028309,219.514595,-3.068670,,,,,
90.0,212.368646,4.574512,219.745420,-2.769900,,,,,
91.0,212.620417,4.236449,220.091657,-2.208660,,,,,
92.0,211.990990,3.743060,220.207070,-1.602745,,,,,
93.0,211.487448,3.066933,219.976245,-1.035920,,,,,
94.0,211.865104,2.445628,219.514595,-0.672929,,,,,
95.0,211.739219,1.879144,219.399182,-0.469096,,,,,
96.0,210.983907,1.248702,219.399182,-0.388121,,,,,
97.0,210.732136,0.575621,219.399182,-0.349030,,,,,
98.0,211.109792,-0.048730,219.514595,-0.268055,,,,,
99.0,211.235678,-0.584758,219.745420,-0.150781,,,,,
100.0,210.732136,-1.017235,220.207070,0.390913,,,,,
101.0,210.228594,-1.656814,220.322482,1.013582,,,,,
102.0,210.606251,-2.223298,220.437895,1.672551,,,,,
103.0,210.858021,-2.582681,220.091657,2.197491,,,,,
104.0,210.354480,-2.960337,219.630007,2.376195,,,,,
105.0,210.228594,-3.344084,218.937532,2.214245,,,,,
106.0,210.354480,-3.834428,218.245057,1.722811,,,,,
107.0,210.732136,-4.111579,218.129645,1.167156,,,,,
108.0,210.606251,-4.266905,218.360470,0.717605,,,,,
109.0,210.102709,-4.425277,218.591295,0.368575,,,,,
110.0,210.228594,-4.678063,218.706707,0.206626,,,,,
111.0,210.606251,-4.802934,218.706707,0.106105,,,,,
112.0,210.480365,-4.848618,218.475882,-0.237340,,,,,
113.0,210.102709,-4.848618,218.014232,-0.823710,,,,,
114.0,210.102709,-4.891256,217.783407,-1.563653,,,,,
115.0,210.354480,-4.891256,217.898820,-2.331519,,,,,
116.0,210.858021,-4.623242,217.667995,-3.127307,,,,,
117.0,210.228594,-4.410049,217.898820,-3.819782,,,,,
118.0,210.102709,-4.093305,218.129645,-4.369853,,,,,
119.0,210.606251,-3.776562,218.360470,-4.690960,,,,,
120.0,210.732136,-3.429362,218.475882,-4.732844,,,,,
121.0,210.858021,-2.814147,218.360470,-4.702129,,,,,
122.0,210.102709,-2.339032,218.129645,-4.587647,,,,,
123.0,210.480365,-1.909600,217.898820,-4.464789,,,,,
124.0,210.858021,-1.501488,217.667995,-4.459204,,,,,
125.0,210.480365,-1.069011,217.552582,-4.618362,,,,,
126.0,210.228594,-0.743130,217.437170,-4.816611,,,,,
127.0,210.228594,-0.673081,217.552582,-4.925508,,,,,
128.0,210.354480,-0.636533,217.437170,-5.031613,,,,,
129.0,210.858021,-0.261923,217.552582,-5.003691,,,,,
130.0,210.732136,0.121825,217.898820,-4.713298,,,,,
131.0,210.228594,0.140098,218.129645,-4.115759,,,,,
132.0,210.354480,0.021319,218.360470,-3.339517,,,,,
133.0,210.858021,0.228421,218.245057,-2.513014,,,,,
134.0,210.983907,0.572575,218.245057,-1.767487,,,,,
135.0,210.480365,0.536028,218.245057,-1.155987,,,,,
136.0,210.354480,0.402021,217.783407,-0.946569,,,,,
137.0,210.354480,0.313698,217.552582,-1.061051,,,,,
138.0,212.368646,1.102512,217.321757,-1.287222,,,,,
139.0,211.865104,1.620267,217.321757,-1.404496,,,,,
140.0,211.487448,1.775593,217.552582,-1.323521,,,,,
141.0,211.613334,1.991832,217.898820,-1.047089,,,,,
142.0,211.613334,2.320758,218.014232,-0.709228,,,,,
143.0,211.361563,2.485221,217.783407,-0.527733,,,,,
144.0,211.865104,2.664912,217.437170,-0.633838,,,,,
145.0,212.242761,2.939018,217.437170,-0.815334,,,,,
146.0,212.242761,3.258807,217.321757,-0.985660,,,,,
147.0,211.739219,3.545095,217.206345,-1.273261,,,,,
148.0,211.739219,3.566414,217.321757,-1.418457,,,,,
149.0,212.242761,3.685193,217.552582,-1.376573,,,,,
150.0,212.242761,3.947116,217.898820,-1.105726,,,,,
151.0,211.865104,4.081123,218.129645,-0.695267,,,,,
152.0,211.739219,4.190765,218.129645,-0.321107,,,,,
153.0,212.368646,4.215130,217.898820,-0.114482,,,,,
154.0,212.368646,4.330863,217.552582,-0.117274,,,,,
155.0,211.990990,4.410049,217.552582,-0.201041,,,,,
156.0,211.865104,4.269951,217.206345,-0.452343,,,,,
157.0,212.368646,4.181628,217.090932,-0.781827,,,,,
158.0,212.620417,4.132898,217.090932,-1.058258,,,,,
159.0,212.242761,3.937979,217.321757,-1.284430,,,,,
160.0,212.116875,3.846611,217.552582,-1.379366,,,,,
161.0,212.368646,3.767425,217.783407,-1.256507,,,,,
162.0,212.746302,3.590779,217.898820,-0.999621,,,,,
163.0,212.368646,3.264898,217.898820,-0.647799,,,,,
164.0,212.116875,2.993839,217.783407,-0.371368,,,,,
165.0,212.242761,2.786737,217.667995,-0.125651,,,,,
166.0,212.746302,2.536997,217.321757,0.008377,,,,,
167.0,212.746302,2.183705,217.321757,-0.013961,,,,,
168.0,212.368646,1.635495,217.206345,-0.156365,,,,,
169.0,212.368646,1.818232,217.321757,-0.337861,,,,,
170.0,212.998073,2.034470,217.552582,-0.435589,,,,,
171.0,212.998073,2.077109,217.898820,-0.323900,,,,,
172.0,212.494531,1.949193,218.129645,-0.002792,,,,,
173.0,212.116875,1.662905,218.129645,0.357406,,,,,
174.0,212.872188,1.541081,218.129645,0.625461,,,,,
175.0,213.249844,1.714681,218.014232,0.709228,,,,,
176.0,212.746302,1.818232,217.667995,0.653384,,,,,
177.0,212.494531,1.818232,217.437170,0.463512,,,,,
178.0,212.998073,1.799958,217.321757,0.184288,,,,,
179.0,213.249844,1.842597,217.090932,-0.136820,,,,,
180.0,213.123958,1.997923,217.321757,-0.279224,,,,,
181.0,212.746302,1.994877,217.667995,-0.156365,,,,,
182.0,212.998073,1.924828,218.014232,0.187080,,,,,
183.0,213.375729,1.915691,218.014232,0.533317,,,,,
184.0,213.375729,2.110611,218.014232,0.792996,,,,,
185.0,212.746302,2.052744,218.014232,0.915854,,,,,
186.0,212.746302,1.839551,217.898820,0.985660,,,,,
187.0,213.375729,1.787776,217.552582,0.787411,,,,,
188.0,213.501614,1.940056,217.783407,0.619877,,,,,
189.0,212.998073,1.979649,217.206345,0.226171,,,,,
190.0,212.872188,1.818232,217.090932,-0.122858,,,,,
191.0,213.375729,1.775593,217.206345,-0.335069,,,,,
192.0,213.627500,1.891326,217.552582,-0.323900,,,,,
193.0,213.249844,1.985740,217.667995,-0.220587,,,,,
194.0,213.249844,1.921783,217.206345,-0.279224,,,,,
195.0,213.123958,1.693361,217.667995,-0.198249,,,,,
196.0,213.627500,1.672042,217.552582,-0.201041,,,,,
197.0,213.501614,1.766456,217.437170,-0.376952,,,,,
198.0,212.998073,1.659860,216.975520,-0.723190,,,,,
199.0,213.123958,1.446667,216.860107,-1.147610,,,,,
200.0,213.249844,1.260884,216.860107,-1.518978,,,,,
201.0,213.627500,1.434484,216.629282,-1.873592,,,,,
202.0,213.501614,1.547172,216.629282,-2.071841,,,,,
203.0,213.123958,1.315705,216.513870,-2.191907,,,,,
204.0,213.123958,0.922821,216.629282,-2.230998,,,,,
205.0,213.627500,0.980688,216.860107,-2.150023,,,,,
206.0,213.753385,1.212154,217.090932,-1.999243,,,,,
207.0,213.249844,1.053783,217.321757,-1.876384,,,,,
208.0,212.998073,0.694400,217.437170,-1.792617,,,,,
209.0,213.753385,0.791860,217.321757,-1.795409,,,,,
210.0,214.508698,1.242611,216.975520,-2.013204,,,,,
211.0,214.131041,1.477123,216.629282,-2.264505,,,,,
212.0,213.879271,1.449712,216.398457,-2.448793,,,,,
213.0,214.256927,1.629404,216.398457,-2.468339,,,,,
214.0,214.634583,2.061881,216.629282,-2.365026,,,,,
215.0,214.256927,2.326849,216.860107,-2.144439,,,,,
216.0,214.131041,2.281165,217.206345,-1.770279,,,,,
217.0,214.634583,2.384716,217.206345,-1.421249,,,,,
218.0,215.012239,2.823284,217.090932,-1.231377,,,,,
219.0,214.634583,3.133937,216.975520,-0.982868,,,,,
220.0,214.508698,3.176576,216.513870,-1.105726,,,,,
221.0,215.012239,3.316674,216.283045,-1.340274,,,,,
222.0,215.389895,3.736969,216.283045,-1.510601,,,,,
223.0,215.264010,4.160309,216.167632,-1.566446,,,,,
224.0,214.886354,4.260814,216.398457,-1.460341,,,,,
225.0,214.886354,4.321727,216.629282,-1.418457,,,,,
226.0,215.389895,4.477053,216.744695,-1.142025,,,,,
227.0,215.641666,4.863846,216.860107,-0.846048,pm,1,Up Arrow,,
228.0,215.012239,4.924758,216.975520,-0.536110,,,,,
229.0,214.886354,4.708520,216.629282,-0.519356,,,,,
230.0,215.515781,4.723748,216.398457,-0.622669,,,,,
231.0,215.515781,4.729839,216.167632,-0.798580,,,,,
232.0,215.012239,4.644562,216.052220,-1.088973,,,,,
233.0,214.886354,4.431369,216.167632,-1.323521,,,,,
234.0,215.138124,4.129853,216.052220,-1.633459,,,,,
235.0,215.515781,3.916660,216.283045,-1.803786,,,,,
236.0,215.389895,3.794835,216.629282,-1.750733,,,,,
237.0,214.886354,3.496365,216.744695,-1.560861,,,,,
238.0,215.012239,3.021249,216.860107,-1.231377,,,,,
239.0,215.515781,2.588772,216.860107,-0.846048,,,,,
240.0,215.515781,2.387762,216.513870,-0.617085,,,,,
241.0,215.012239,2.253754,216.167632,-0.628254,,,,,
242.0,215.138124,2.007060,216.167632,-0.753904,,,,,
243.0,215.389895,1.729909,216.167632,-0.957738,,,,,
244.0,215.641666,1.653768,215.936807,-1.239754,,,,,
245.0,215.138124,1.507579,216.167632,-1.337482,,,,,
246.0,214.886354,1.111649,216.513870,-1.209039,,,,,
247.0,215.138124,0.743130,216.744695,-0.854425,,,,,
248.0,215.264010,0.590849,216.860107,-0.446758,,,,,
249.0,214.760468,0.386793,216.860107,-0.075390,,,,,
250.0,214.508698,-0.048730,216.975520,0.298769,,,,,
251.0,214.760468,-0.438568,216.975520,0.494226,,,,,
252.0,215.138124,-0.502526,217.090932,0.631046,,,,,
253.0,215.264010,-0.377656,217.206345,0.790203,,,,,
254.0,214.886354,-0.435523,217.321757,0.924231,,,,,
255.0,214.760468,-0.676126,217.552582,1.203455,,,,,
256.0,215.264010,-0.730947,217.898820,1.669758,,,,,
257.0,215.264010,-0.599986,218.245057,2.275674,,,,,
258.0,214.760468,-0.551256,218.475882,2.973734,,,,,
259.0,214.760468,-0.724856,218.475882,3.677378,,,,,
260.0,215.264010,-0.758358,218.129645,4.085044,,,,,
261.0,215.264010,-0.557347,218.475882,4.492711,,,,,
262.0,214.634583,-0.578667,217.667995,4.467581,,,,,
263.0,214.508698,-0.819270,217.783407,4.403360,,,,,
264.0,215.012239,-0.913684,217.667995,4.300047,,,,,
265.0,215.264010,-0.822316,217.898820,4.199526,,,,,
266.0,214.634583,-0.816225,218.245057,4.269332,,,,,
267.0,214.634583,-0.837544,218.014232,4.341930,,,,,
268.0,214.886354,-0.944140,218.706707,4.676999,,,,,
269.0,215.264010,-0.864954,218.706707,5.009275,,,,,
270.0,214.634583,-0.825361,218.475882,5.213109,,,,,
271.0,214.382812,-0.855818,218.014232,5.076289,,,,,
272.0,214.382812,-1.053783,218.475882,4.936677,,,,,
273.0,214.760468,-1.050737,218.245057,4.657453,,,,,
274.0,215.138124,-0.804042,218.014232,4.244202,,,,,
275.0,214.760468,-0.590849,217.783407,3.613156,,,,,
276.0,214.508698,-0.642625,217.783407,3.026786,,,,,
277.0,214.760468,-0.685263,217.667995,2.493469,,,,,
278.0,215.138124,-0.490344,218.014232,2.147231,,,,,
279.0,214.760468,-0.383747,218.245057,1.898722,,,,,
280.0,214.382812,-0.596940,218.475882,1.700473,,,,,
281.0,214.382812,-0.898456,218.591295,1.549692,,,,,
282.0,214.886354,-0.916730,218.706707,1.401704,,,,,
283.0,215.138124,-0.700491,218.475882,1.172740,,,,,
284.0,214.508698,-0.663944,218.129645,0.829295,,,,,
285.0,214.382812,-0.800997,217.898820,0.424420,,,,,
286.0,214.886354,-0.791860,217.783407,0.053053,,,,,
287.0,214.760468,-0.636533,218.245057,-0.022338,,,,,
288.0,214.508698,-0.560393,218.475882,0.111690,,,,,
289.0,214.760468,-0.569530,218.591295,0.371368,,,,,
290.0,215.264010,-0.395930,218.591295,0.628254,,,,,
291.0,215.012239,-0.130961,218.014232,0.538902,,,,,
292.0,214.508698,-0.042639,217.552582,0.418836,,,,,
293.0,214.382812,-0.225375,217.321757,-0.075390,,,,,
294.0,215.012239,-0.222330,217.321757,-0.516564,,,,,
295.0,215.138124,0.009137,217.437170,-0.949361,,,,,
296.0,214.634583,0.152281,217.783407,-1.161571,,,,,
297.0,214.382812,-0.024365,218.360470,-1.027544,,,,,
298.0,214.760468,-0.057867,218.475882,-0.943776,,,,,
299.0,215.012239,0.094414,218.591295,-0.561240,,,,,
300.0,214.382812,0.161418,218.475882,-0.217795,,,,,
301.0,214.256927,-0.039593,218.129645,-0.083767,,,,,
302.0,214.256927,-0.328926,218.129645,-0.120066,,,,,
303.0,214.760468,-0.432477,217.783407,-0.106105,,,,,
304.0,214.760468,-0.398975,217.552582,-0.248509,,,,,
305.0,214.131041,-0.447705,217.552582,-0.463512,,,,,
306.0,214.005156,-0.663944,217.552582,-0.756697,,,,,
307.0,214.508698,-0.776632,217.783407,-0.960530,,,,,
308.0,214.634583,-0.746175,218.014232,-1.125272,,,,,
309.0,214.005156,-0.794905,218.129645,-1.122480,,,,,
310.0,213.627500,-1.099467,218.129645,-1.033128,,,,,
311.0,213.879271,-1.431439,218.129645,-0.851633,,,,,
312.0,214.256927,-1.614176,218.014232,-0.658968,,,,,
313.0,214.256927,-1.598947,217.898820,-0.449550,,,,,
314.0,213.753385,-1.653768,217.552582,-0.435589,,,,,
315.0,213.627500,-1.964421,217.206345,-0.658968,,,,,
316.0,214.005156,-2.165432,216.975520,-1.033128,,,,,
317.0,214.634583,-1.933965,216.744695,-1.513393,,,,,
318.0,214.256927,-1.882190,216.744695,-1.789825,,,,,
319.0,214.256927,-1.915691,216.975520,-1.856838,,,,,
320.0,214.634583,-1.708590,217.206345,-1.759110,,,,,
321.0,214.760468,-1.257839,217.090932,-1.669758,,,,,
322.0,214.131041,-1.120786,217.321757,-1.683720,,,,,
323.0,213.753385,-1.294386,217.206345,-1.901514,,,,,
324.0,213.879271,-1.452758,216.744695,-2.367818,,,,,
325.0,214.131041,-1.263930,216.398457,-2.945811,,,,,
326.0,213.753385,-1.142105,216.167632,-3.540558,,,,,
327.0,213.123958,-1.410119,215.936807,-4.054330,,,,,
328.0,212.998073,-1.784730,215.821395,-4.341930,,,,,
329.0,213.249844,-1.888281,216.052220,-4.439659,,,,,
330.0,212.872188,-1.994877,216.398457,-4.308423,,,,,
331.0,212.242761,-2.521769,216.283045,-4.210695,,,,,
332.0,211.865104,-3.182667,216.398457,-4.152058,,,,,
333.0,212.116875,-3.694330,216.283045,-4.093421,,,,,
334.0,211.990990,-4.004983,216.167632,-4.166019,,,,,
335.0,211.109792,-4.568421,215.936807,-4.372645,,,,,
336.0,210.732136,-5.424239,215.590570,-4.665830,,,,,
337.0,211.109792,-6.109502,215.359745,-4.995314,,,,,
338.0,210.983907,-6.575481,215.244332,-5.224278,,,,,
339.0,210.102709,-7.227242,215.128920,-5.344344,,,,,
340.0,209.599168,-8.195748,215.821395,-5.098627,,,,,
341.0,209.599168,-9.203846,216.052220,-4.713298,,,,,
342.0,209.599168,-10.017025,216.283045,-4.193942,adp,1,Up Arrow,,
343.0,208.969741,-10.808885,216.398457,-3.632702,,,,,
344.0,208.340314,-11.701250,216.283045,-3.118930,,,,,
345.0,207.962658,-12.782443,216.167632,-2.741978,,,,,
346.0,208.088543,-13.726583,216.052220,-2.507430,,,,,
347.0,208.088543,-14.390527,215.705982,-2.459962,,,,,
348.0,207.333231,-14.941783,215.244332,-2.638665,,,,,
349.0,206.829689,-15.645320,214.898094,-2.906720,,,,,
350.0,206.829689,-16.169166,214.551857,-3.166398,,,,,
351.0,206.703804,-16.412815,214.436444,-3.319971,,,,,
352.0,206.326147,-16.552913,214.321032,-3.493090,,,,,
353.0,205.444950,-17.052394,214.205619,-3.551727,,,,,
354.0,205.319064,-17.533601,214.321032,-3.537766,,,,,
355.0,205.444950,-17.716338,214.436444,-3.590818,,,,,
356.0,205.193179,-17.688927,214.321032,-3.763937,,,,,
357.0,204.311981,-17.911257,214.321032,-3.976147,,,,,
358.0,203.934325,-18.285868,213.974794,-4.358684,,,,,
359.0,204.311981,-18.349825,213.051494,-5.073497,,,,,
360.0,203.808440,-18.288913,212.936082,-5.673828,,,,,
361.0,203.053127,-18.419875,212.589844,-6.190392,,,,,
362.0,202.801357,-18.648296,212.243607,-6.785139,,,,,
363.0,202.927242,-18.748801,212.128194,-7.279365,,,,,
364.0,202.549586,-18.672661,212.128194,-7.714954,,,,,
365.0,201.668388,-18.733573,212.128194,-8.094698,,,,,
366.0,201.416617,-18.977222,212.128194,-8.466066,,,,,
367.0,201.668388,-19.041180,211.897369,-8.963084,,,,,
368.0,201.416617,-18.831032,211.666544,-9.543870,,,,,
369.0,200.409534,-18.800576,211.089482,-10.289398,,,,,
370.0,199.905993,-19.038134,210.743244,-11.104731,,,,,
371.0,200.031878,-19.178232,210.281594,-11.713439,,,,,
372.0,200.157764,-19.041180,209.819944,-12.266302,,,,,
373.0,199.402451,-18.949811,209.589119,-12.662800,,,,,
374.0,198.773024,-19.083818,209.242881,-12.978323,,,,,
375.0,198.647139,-19.260464,209.242881,-13.165403,,,,,
376.0,198.647139,-19.348787,209.242881,-13.226832,,,,,
377.0,198.143597,-19.345741,209.127469,-13.207287,,,,,
378.0,197.388285,-19.376197,209.012056,-13.196118,,,,,
379.0,197.262400,-19.485839,208.665819,-13.327353,,,,,
380.0,197.262400,-19.546752,208.434994,-13.517225,,,,,
381.0,197.010629,-19.467566,207.742519,-13.936061,,,,,
382.0,196.003546,-19.565025,207.280869,-14.402364,,,,,
383.0,195.500004,-19.732534,206.819219,-14.907760,,,,,
384.0,195.625890,-19.933545,206.472981,-15.401986,,,,,
385.0,195.625890,-19.945727,206.242156,-15.748223,,,,,
386.0,194.870577,-19.948773,206.126744,-15.896212,,,,,
387.0,194.241150,-20.021868,206.126744,-15.887835,,,,,
388.0,194.241150,-20.171103,206.126744,-15.681210,,,,,
389.0,194.241150,-20.222878,206.011331,-15.452246,,,,,
390.0,193.737609,-20.076689,205.665094,-15.513675,,,,,
391.0,192.982297,-20.143692,205.434269,-15.524844,,,,,
392.0,192.604640,-20.378204,204.857206,-15.697963,,,,,
393.0,192.982297,-20.320338,204.280144,-16.027447,,,,,
394.0,192.604640,-20.113236,203.818493,-16.376477,,,,,
395.0,191.723443,-20.122373,203.587668,-16.608233,,,,,
396.0,191.345787,-20.347748,203.241431,-16.759013,,,,,
397.0,191.471672,-20.375159,203.126018,-16.736676,,,,,
398.0,191.471672,-20.064506,203.241431,-16.544011,,,,,
399.0,190.464589,-19.970092,203.241431,-16.231280,,,,,
400.0,190.086933,-20.137601,203.010606,-16.021863,,,,,
401.0,189.835162,-20.341657,202.895193,-15.792899,,,,,
402.0,189.961047,-20.207650,202.548956,-15.678417,,,,,
403.0,189.583391,-19.918317,201.971893,-15.764977,,,,,
404.0,188.702193,-19.985320,201.279418,-16.002317,,,,,
405.0,188.450423,-20.128464,200.586943,-16.423945,,,,,
406.0,188.576308,-20.024913,200.009881,-16.845573,,,,,
407.0,188.324537,-19.769082,199.663643,-17.169472,,,,,
408.0,187.443340,-19.778218,199.432818,-17.390059,,,,,
409.0,187.065683,-19.957910,198.971168,-17.588308,,,,,
410.0,187.065683,-19.936590,198.971168,-17.677660,,,,,
411.0,187.065683,-19.668576,198.624930,-17.747466,,,,,
412.0,186.436257,-19.479748,198.394105,-17.931753,,,,,
413.0,186.058600,-19.561980,197.932455,-18.236107,,,,,
414.0,185.806830,-19.689896,197.470805,-18.660528,,,,,
415.0,185.932715,-19.488885,196.893743,-19.202222,,,,,
416.0,185.429173,-19.236099,196.432093,-19.769046,,,,,
417.0,184.925632,-19.211734,196.201268,-20.226973,,,,,
418.0,184.296205,-19.418836,195.739618,-20.612302,,,,,
419.0,184.170320,-19.431018,195.393380,-20.871980,,,,,
420.0,184.296205,-19.153868,194.931730,-21.084190,,,,,
421.0,184.044434,-18.922401,194.700905,-21.246140,,,,,
422.0,183.163236,-19.068590,194.585493,-21.274063,,,,,
423.0,182.785580,-19.260464,194.700905,-21.221010,,,,,
424.0,183.163236,-18.931538,194.585493,-21.187503,,,,,
425.0,182.911466,-18.602611,194.470080,-21.140035,,,,,
426.0,182.030268,-18.700071,194.008430,-21.123282,,,,,
427.0,181.778497,-18.800576,193.431368,-21.218218,,,,,
428.0,181.904383,-18.575201,192.854305,-21.329907,,,,,
429.0,181.778497,-18.164043,192.392655,-21.315946,,,,,
430.0,181.274956,-18.090948,192.046417,-21.165165,,,,,
431.0,180.645529,-18.170134,191.584767,-21.000423,,,,,
432.0,180.897300,-18.026990,191.700180,-20.562042,,,,,
433.0,180.645529,-17.710246,191.815592,-19.944957,,,,,
434.0,179.764331,-17.634106,191.700180,-19.333457,,,,,
435.0,179.512560,-17.752885,191.700180,-18.741503,,,,,
436.0,179.638446,-17.701110,191.353942,-18.311498,,,,,
