HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 13:01
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
43.0,78.930137,-2.195888,204.480051,-2.246818,,,,,
44.0,78.930137,-2.119747,204.374158,-2.200703,,,,,
45.0,78.804252,-2.110611,203.421118,-2.959036,,,,,
46.0,78.678366,-2.119747,203.527011,-3.571338,,,,,
47.0,78.804252,-2.101474,203.421118,-3.620015,,,,,
48.0,78.804252,-2.058835,203.315225,-3.845466,,,,,
49.0,78.678366,-2.037516,203.844691,-3.945381,,,,,
50.0,78.804252,-1.991832,204.056478,-3.809599,,,,,
51.0,78.678366,-1.970512,204.585945,-3.976124,,,,,
52.0,78.678366,-1.924828,204.268265,-3.814722,,,,,
53.0,78.552481,-1.949193,205.115411,-3.235725,,,,,
54.0,78.552481,-1.949193,206.068452,-2.175083,,,,,
55.0,78.426595,-1.970512,205.327198,-1.345016,,,,,
56.0,78.552481,-1.967467,203.738798,-1.114442,,,,,
57.0,78.552481,-1.943102,202.891651,-1.342454,,,,,
58.0,78.426595,-1.894372,201.832718,-2.016243,,,,,
59.0,78.426595,-1.866961,202.785758,-2.633670,,,,,
60.0,78.426595,-1.815186,202.891651,-3.015398,,,,,
61.0,78.300710,-1.833460,203.315225,-3.243411,,,,,
62.0,78.300710,-1.827369,204.374158,-3.017960,mito,1,Up Arrow,,
63.0,78.300710,-1.796912,204.268265,-2.825815,,,,,
64.0,78.300710,-1.790821,204.480051,-2.467144,,,,,
65.0,78.174825,-1.809095,205.115411,-1.911204,,,,,
66.0,78.174825,-1.803004,204.691838,-1.191300,,,,,
67.0,78.174825,-1.821277,204.162371,-0.561064,,,,,
68.0,78.048939,-1.863916,203.421118,-0.407348,,,,,
69.0,78.048939,-1.882190,203.209331,-0.412472,,,,,
70.0,78.048939,-1.876098,203.632905,-0.389414,,,,,
71.0,77.923054,-1.940056,204.374158,-0.448339,,,,,
72.0,78.048939,-1.933965,204.691838,-0.169088,,,,,
73.0,77.923054,-1.952239,203.844691,0.033305,,,,,
74.0,77.923054,-1.946147,203.315225,-0.017934,,,,,
75.0,77.923054,-1.915691,203.527011,-0.005124,,,,,
76.0,77.797168,-1.955284,203.844691,-0.225450,,,,,
77.0,77.797168,-2.019242,203.844691,-0.415034,,,,,
78.0,77.797168,-2.013151,202.891651,-0.999155,,,,,
79.0,77.797168,-1.982695,203.103438,-1.534600,,,,,
80.0,77.797168,-1.976604,204.268265,-1.437246,,,,,
81.0,77.671283,-1.946147,204.268265,-1.268158,,,,,
82.0,77.671283,-1.937011,204.903625,-0.668665,,,,,
83.0,77.545398,-1.949193,204.585945,-0.315118,,,,,
84.0,77.671283,-1.937011,205.221305,0.589245,,,,,
85.0,77.545398,-1.949193,204.585945,1.629391,,,,,
86.0,77.545398,-1.985740,204.903625,2.533754,,,,,
87.0,77.545398,-1.952239,205.009518,2.871930,,,,,
88.0,77.419512,-1.940056,204.268265,2.582431,,,,,
89.0,77.419512,-1.949193,204.585945,1.965005,,,,,
90.0,77.419512,-1.933965,204.374158,1.573029,,,,,
91.0,77.419512,-1.894372,204.162371,1.106756,,,,,
92.0,77.293627,-1.924828,204.480051,0.888992,,,,,
93.0,77.419512,-1.885235,205.327198,1.360388,,,,,
94.0,77.293627,-1.870007,205.327198,1.767736,,,,,
95.0,77.293627,-1.830414,205.009518,2.116159,,,,,
96.0,77.293627,-1.815186,205.433091,2.851435,,,,,
97.0,77.167742,-1.824323,205.750772,3.530348,,,,,
98.0,77.167742,-1.809095,206.068452,4.093973,,,,,
99.0,77.167742,-1.818232,205.115411,3.978686,,,,,
100.0,77.041856,-1.851733,204.374158,3.471423,,,,,
101.0,77.041856,-1.860870,204.691838,3.215229,,,,,
102.0,77.041856,-1.894372,205.115411,3.374069,,,,,
103.0,77.041856,-1.857825,205.644878,3.830094,,,,,
104.0,77.041856,-1.845642,205.433091,3.858275,,,,,
105.0,76.915971,-1.857825,205.221305,3.566215,,,,,
106.0,76.915971,-1.845642,205.327198,3.348450,,,,,
107.0,76.790085,-1.903509,205.856665,3.402251,,,,,
108.0,76.915971,-1.891326,204.480051,2.907797,,,,,
109.0,76.790085,-1.903509,204.480051,2.029053,,,,,
110.0,76.790085,-1.891326,205.856665,1.693440,,,,,
111.0,76.664200,-1.900463,206.068452,1.818974,,,,,
112.0,76.664200,-1.930919,205.115411,1.555095,,,,,
113.0,76.664200,-1.937011,205.644878,1.708811,,,,,
114.0,76.664200,-1.967467,206.280238,1.952195,,,,,
115.0,76.664200,-1.927874,206.068452,2.323676,,,,,
116.0,76.538315,-1.958330,205.433091,2.198141,,,,,
117.0,76.664200,-1.918737,206.492025,2.559374,,,,,
118.0,76.664200,-1.857825,206.386132,2.884740,,,,,
119.0,76.538315,-1.870007,207.021492,3.120438,,,,,
120.0,76.538315,-1.860870,206.915598,3.374069,,,,,
121.0,76.412429,-1.876098,208.186318,3.950505,,,,,
122.0,76.412429,-1.866961,207.868638,4.237442,,,,,
123.0,76.412429,-1.882190,208.503999,4.788258,,,,,
124.0,76.412429,-1.827369,208.609892,5.608077,,,,,
125.0,76.286544,-1.842597,208.398105,6.271619,,,,,
126.0,76.412429,-1.787776,208.503999,6.776320,,,,,
127.0,76.286544,-1.757319,208.292212,7.283583,,,,,
128.0,76.160658,-1.796912,207.868638,7.690931,,,,,
129.0,76.160658,-1.812140,208.080425,8.246871,,,,,
130.0,76.160658,-1.803004,208.503999,8.538932,,,,,
131.0,76.160658,-1.818232,208.186318,8.346787,,,,,
132.0,76.160658,-1.812140,208.927572,8.454388,,,,,
133.0,76.160658,-1.784730,207.445065,8.085469,,,,,
134.0,76.034773,-1.781684,207.656852,7.942001,,,,,
135.0,76.034773,-1.754274,207.550958,7.629445,,,,,
136.0,76.034773,-1.751228,207.974532,7.337384,,,,,
137.0,76.034773,-1.726863,207.550958,6.865988,,,,,
138.0,76.034773,-1.729909,208.292212,6.814749,,,,,
139.0,76.034773,-1.665951,207.762745,5.979558,,,,,
140.0,76.034773,-1.629404,208.186318,5.218663,,,,,
141.0,75.908888,-1.620267,208.398105,4.977841,,,,,
142.0,75.908888,-1.638540,209.139359,5.026518,,,,,
143.0,75.783002,-1.684225,209.139359,4.631980,,,,,
144.0,75.783002,-1.708590,210.092399,4.690904,succ,1,Up Arrow,,
145.0,75.783002,-1.711635,209.774719,4.772886,,,,,
146.0,75.783002,-1.693361,210.092399,4.803630,,,,,
147.0,75.783002,-1.702498,209.880612,4.414215,,,,,
148.0,75.783002,-1.644632,210.092399,4.403968,,,,,
149.0,75.783002,-1.565446,210.198292,4.304052,,,,,
150.0,75.657117,-1.559354,209.562932,4.127279,,,,,
151.0,75.657117,-1.531944,208.715785,3.540595,,,,,
152.0,75.657117,-1.531944,208.398105,3.286964,,,,,
153.0,75.657117,-1.513670,209.033465,3.135809,,,,,
154.0,75.657117,-1.477123,209.986505,3.548281,,,,,
155.0,75.531231,-1.467986,210.304185,4.081164,,,,,
156.0,75.405346,-1.531944,210.833652,4.683219,,,,,
157.0,75.405346,-1.525853,210.515972,5.152053,,,,,
158.0,75.405346,-1.544126,209.986505,5.298083,,,,,
159.0,75.405346,-1.589811,210.304185,5.354446,,,,,
160.0,75.405346,-1.617221,209.880612,5.280150,,,,,
161.0,75.279461,-1.672042,209.351145,5.134119,,,,,
162.0,75.405346,-1.659860,209.562932,4.921479,,,,,
163.0,75.279461,-1.675088,208.821679,4.693466,,,,,
164.0,75.405346,-1.623312,207.339172,3.356136,,,,,
165.0,75.279461,-1.647677,207.868638,2.295494,,,,,
166.0,75.153575,-1.699453,208.609892,1.457741,,,,,
167.0,75.153575,-1.729909,207.868638,0.489330,,,,,
168.0,75.153575,-1.739046,208.715785,-0.333052,,,,,
169.0,75.153575,-1.726863,208.186318,-1.088823,,,,,
170.0,75.153575,-1.693361,208.715785,-1.854842,,,,,
171.0,75.027690,-1.684225,208.927572,-2.403096,,,,,
172.0,75.153575,-1.653768,209.351145,-2.733585,,,,,
173.0,75.027690,-1.650723,208.080425,-3.261344,,,,,
174.0,75.027690,-1.675088,208.503999,-3.609768,,,,,
175.0,75.027690,-1.681179,208.821679,-3.458613,,,,,
176.0,75.027690,-1.668997,208.292212,-3.591834,,,,,
177.0,74.901805,-1.684225,207.445065,-3.873647,,,,,
178.0,74.901805,-1.678133,208.715785,-3.712245,,,,,
179.0,75.027690,-1.605039,208.821679,-3.402251,,,,,
180.0,74.901805,-1.559354,207.656852,-3.443242,,,,,
181.0,74.901805,-1.541081,208.186318,-3.476547,,,,,
182.0,74.901805,-1.504533,208.080425,-3.842904,,,,,
183.0,74.775919,-1.495397,207.974532,-4.355291,,,,,
184.0,74.775919,-1.464940,207.656852,-4.726772,,,,,
185.0,74.775919,-1.413165,207.445065,-4.772886,,,,,
186.0,74.775919,-1.388800,208.398105,-4.288681,,,,,
187.0,74.775919,-1.394891,207.550958,-3.860837,,,,,
188.0,74.650034,-1.431439,206.703812,-3.783979,,,,,
189.0,74.650034,-1.449712,207.021492,-3.704559,,,,,
190.0,74.650034,-1.449712,207.339172,-3.315145,,,,,
191.0,74.650034,-1.431439,207.550958,-2.941102,,,,,
192.0,74.650034,-1.443621,208.080425,-2.523507,,,,,
193.0,74.650034,-1.391846,207.762745,-2.108473,,,,,
194.0,74.524148,-1.416211,206.597918,-2.359543,,,,,
195.0,74.524148,-1.373572,207.127385,-2.938540,,,,,
196.0,74.524148,-1.358344,207.021492,-3.345888,,,,,
197.0,74.524148,-1.373572,207.127385,-3.407375,,,,,
198.0,74.524148,-1.373572,206.915598,-3.796789,,,,,
199.0,74.524148,-1.358344,207.550958,-3.604644,,,,,
200.0,74.524148,-1.327888,207.021492,-3.781417,,,,,
201.0,74.524148,-1.282204,206.174345,-4.032487,,,,,
202.0,74.398263,-1.315705,205.221305,-4.485950,,,,,
203.0,74.398263,-1.285249,205.009518,-4.762639,,,,,
204.0,74.398263,-1.285249,204.691838,-5.541467,,,,,
205.0,74.398263,-1.270021,204.797731,-6.035921,,,,,
206.0,74.398263,-1.239565,204.903625,-6.279305,,,,,
207.0,74.272378,-1.239565,204.797731,-6.671281,,,,,
208.0,74.272378,-1.270021,203.632905,-7.729360,,,,,
209.0,74.272378,-1.285249,204.480051,-7.895886,,,,,
210.0,74.272378,-1.236519,204.585945,-7.880514,,,,,
211.0,74.272378,-1.218246,204.480051,-8.251995,,,,,
212.0,74.146492,-1.230428,204.268265,-8.418521,,,,,
213.0,74.272378,-1.178653,204.162371,-8.569675,,,,,
214.0,74.146492,-1.206063,204.903625,-8.398026,,,,,
215.0,74.146492,-1.218246,204.903625,-8.275053,,,,,
216.0,74.146492,-1.215200,203.844691,-8.551742,,,,,
217.0,74.146492,-1.196926,203.209331,-8.602980,,,,,
218.0,74.146492,-1.163425,203.209331,-8.856612,,,,,
219.0,74.020607,-1.209109,203.632905,-9.179416,,,,,
220.0,74.020607,-1.239565,203.527011,-9.343380,,,,,
221.0,74.146492,-1.209109,203.632905,-9.261398,,,,,
222.0,74.020607,-1.212154,203.632905,-9.007766,,,,,
223.0,74.020607,-1.199972,204.585945,-8.108527,,,,,
224.0,74.020607,-1.172561,205.221305,-7.017142,,,,,
225.0,74.020607,-1.178653,205.115411,-6.353601,,,,,
226.0,73.894721,-1.218246,204.797731,-5.564525,adp,1,Up Arrow,,
227.0,73.894721,-1.242611,203.844691,-5.105938,,,,,
228.0,73.894721,-1.251747,203.527011,-4.644790,,,,,
229.0,73.894721,-1.245656,203.315225,-4.255375,,,,,
230.0,73.768836,-1.270021,203.103438,-3.609768,,,,,
231.0,73.768836,-1.276112,202.997545,-3.099942,,,,,
232.0,73.768836,-1.263930,202.362184,-3.051266,,,,,
233.0,73.768836,-1.282204,202.362184,-3.279278,,,,,
234.0,73.768836,-1.285249,202.044504,-3.635387,,,,,
235.0,73.768836,-1.273067,202.044504,-4.042735,,,,,
236.0,73.768836,-1.245656,201.938611,-4.383472,,,,,
237.0,73.642951,-1.248702,202.150398,-4.537188,,,,,
238.0,73.642951,-1.282204,201.303251,-4.972717,,,,,
239.0,73.768836,-1.254793,200.879678,-5.928319,,,,,
240.0,73.768836,-1.215200,200.138424,-6.758387,,,,,
241.0,73.768836,-1.163425,200.032531,-7.480853,,,,,
242.0,73.768836,-1.099467,199.820744,-8.211004,,,,,
243.0,73.768836,-1.072056,199.608957,-8.987271,,,,,
244.0,73.642951,-1.032463,199.185384,-9.845519,,,,,
245.0,73.642951,-1.026372,198.867704,-10.411707,,,,,
246.0,73.642951,-1.008098,199.714851,-10.524432,,,,,
247.0,73.517065,-1.023326,198.973597,-11.190536,,,,,
248.0,73.517065,-1.023326,198.550024,-12.138452,,,,,
249.0,73.517065,-1.008098,197.596984,-13.319504,,,,,
250.0,73.517065,-1.026372,197.914664,-14.085523,,,,,
251.0,73.391180,-1.078147,197.702877,-14.831046,,,,,
252.0,73.517065,-1.020281,197.385197,-15.509959,,,,,
253.0,73.391180,-1.041600,196.749837,-16.268292,,,,,
254.0,73.391180,-1.047691,196.326264,-16.644897,,,,,
255.0,73.391180,-1.038554,196.008584,-16.691012,,,,,
256.0,73.265295,-1.059874,195.690904,-16.670516,,,,,
257.0,73.265295,-1.111649,195.267330,-16.698697,,,,,
258.0,73.265295,-1.148197,194.843757,-17.018939,,,,,
259.0,73.265295,-1.169516,195.161437,-17.129103,,,,,
260.0,73.265295,-1.175607,194.314290,-17.426287,,,,,
261.0,73.265295,-1.215200,195.267330,-17.241828,,,,,
262.0,73.265295,-1.242611,194.420183,-17.216209,,,,,
263.0,73.139409,-1.303523,193.467143,-17.574880,,,,,
264.0,73.265295,-1.303523,192.831783,-17.948922,,,,,
265.0,73.265295,-1.291340,192.831783,-18.215363,,,,,
266.0,73.265295,-1.266975,193.149463,-18.143629,,,,,
267.0,73.265295,-1.230428,192.831783,-18.012971,,,,,
268.0,73.265295,-1.230428,192.514103,-17.695290,,,,,
269.0,73.139409,-1.266975,191.878743,-17.702976,,,,,
270.0,73.139409,-1.242611,191.137490,-17.915617,,,,,
271.0,73.139409,-1.203018,190.819810,-18.294783,,,,,
272.0,73.139409,-1.148197,189.866770,-18.835352,,,,,
273.0,73.139409,-1.078147,189.549090,-19.327244,,,,,
274.0,73.013524,-1.038554,189.443196,-19.691038,,,,,
275.0,73.139409,-0.983733,188.701943,-20.241855,,,,,
276.0,73.139409,-0.916730,188.807836,-20.623583,,,,,
277.0,73.013524,-0.883228,188.596049,-20.510858,,,,,
278.0,73.013524,-0.883228,188.066583,-20.608211,,,,,
279.0,73.013524,-0.871046,187.748903,-20.720937,,,,,
280.0,73.013524,-0.846681,187.431223,-21.056550,,,,,
281.0,73.013524,-0.810133,187.007649,-21.176961,,,,,
282.0,73.013524,-0.810133,186.266396,-21.384478,,,,,
283.0,73.013524,-0.752267,185.419249,-21.745711,,,,,
284.0,72.887638,-0.776632,185.101569,-22.178678,,,,,
285.0,72.887638,-0.788814,184.783889,-22.609083,,,,,
286.0,72.887638,-0.788814,185.207462,-22.729494,,,,,
287.0,72.887638,-0.825361,184.572102,-22.942135,,,,,
288.0,72.887638,-0.852772,184.677996,-23.011307,,,,,
289.0,72.887638,-0.871046,183.936742,-23.257253,,,,,
290.0,72.887638,-0.880182,183.619062,-23.231634,,,,,
291.0,72.887638,-0.880182,183.619062,-23.254691,,,,,
292.0,72.761753,-0.916730,183.089595,-22.842220,,,,,
293.0,72.887638,-0.895411,182.877809,-22.539911,,,,,
294.0,72.761753,-0.959368,182.030662,-22.634703,,,,,
295.0,72.761753,-0.965460,181.501195,-22.890896,,,,,
296.0,72.761753,-0.959368,180.865835,-23.103537,,,,,
297.0,72.761753,-0.941095,180.654049,-22.980564,,,,,
298.0,72.635868,-0.956323,180.548155,-22.716685,,,,,
299.0,72.635868,-0.956323,180.548155,-22.278594,,,,,
300.0,72.761753,-0.944140,180.230475,-21.912237,,,,,
301.0,72.635868,-0.968505,179.806902,-21.704720,,,,,
302.0,72.509982,-1.026372,179.595115,-21.422907,,,,,
303.0,72.635868,-1.023326,179.065648,-21.430593,,,,,
304.0,72.635868,-1.008098,178.747968,-21.415221,,,,,
305.0,72.635868,-1.029418,178.006715,-21.448526,,,,,
306.0,72.509982,-1.038554,177.583141,-21.645795,,,,,
307.0,72.635868,-0.986779,177.265461,-21.648357,,,,,
308.0,72.509982,-1.017235,177.053675,-21.530508,,,,,
309.0,72.509982,-1.035509,177.053675,-21.338363,,,,,
310.0,72.509982,-1.041600,176.418315,-21.233324,,,,,
311.0,72.509982,-1.035509,176.206528,-21.053988,,,,,
312.0,72.509982,-1.017235,175.994741,-20.843910,,,,,
313.0,72.384097,-1.032463,175.782955,-20.731184,,,,,
314.0,72.509982,-0.986779,175.041701,-20.961759,,,,,
315.0,72.384097,-1.023326,174.300448,-21.333239,,,,,
316.0,72.384097,-1.047691,173.876874,-21.720092,,,,,
317.0,72.384097,-1.059874,173.665088,-21.755959,,,,,
318.0,72.384097,-1.059874,174.512234,-21.451088,,,,,
319.0,72.384097,-1.047691,174.829914,-20.746556,,,,,
320.0,72.384097,-1.023326,174.512234,-20.205988,,,,,
321.0,72.384097,-0.986779,173.453301,-19.944670,,,,,
322.0,72.384097,-0.938049,172.817941,-19.667981,,,,,
323.0,72.258211,-0.971551,171.970794,-19.642362,,,,,
324.0,72.258211,-0.944140,171.759007,-19.506579,,,,,
325.0,72.258211,-0.950232,171.547221,-19.506579,,,,,
326.0,72.258211,-0.944140,170.911861,-19.688477,,,,,
327.0,72.258211,-0.925867,170.488287,-20.013842,,,,,
328.0,72.132326,-0.941095,170.064714,-20.323837,,,,,
329.0,72.258211,-0.944140,170.382394,-20.303341,,,,,
330.0,72.258211,-0.938049,170.170607,-20.113758,,,,,
331.0,72.258211,-0.874091,169.958821,-19.872936,,,,,
332.0,72.258211,-0.846681,169.217567,-19.816573,,,,,
333.0,72.132326,-0.904547,168.476314,-19.855002,,,,,
334.0,72.132326,-0.904547,167.946847,-20.021528,,,,,
335.0,72.132326,-0.892365,167.311487,-20.272598,,,,,
336.0,72.132326,-0.868000,166.040767,-20.995064,,,,,
337.0,72.006441,-0.925867,165.299513,-21.860998,,,,,
338.0,72.006441,-0.922821,165.723087,-22.399005,,,,,
339.0,72.132326,-0.907593,165.723087,-22.739742,,,,,
340.0,72.132326,-0.883228,165.299513,-22.960069,,,,,
341.0,72.132326,-0.849726,164.558260,-23.410969,,,,,
342.0,72.006441,-0.852772,164.981833,-23.503199,,,,,
343.0,72.006441,-0.843635,164.664153,-23.521132,,,,,
344.0,72.006441,-0.871046,164.346473,-23.462208,,,,,
345.0,72.006441,-0.840590,163.922900,-23.567247,,,,,
346.0,72.006441,-0.846681,163.287540,-23.920794,,,,,
347.0,72.006441,-0.843635,162.758073,-24.364009,,,,,
348.0,72.006441,-0.831453,162.334500,-24.773919,,,,,
349.0,72.006441,-0.810133,162.016820,-24.697061,,,,,
350.0,71.880555,-0.825361,161.487353,-24.387067,,,,,
351.0,71.880555,-0.828407,161.487353,-23.877242,,,,,
352.0,71.880555,-0.819270,161.275566,-23.539066,,,,,
353.0,71.880555,-0.797951,160.957886,-23.267501,,,,,
354.0,71.754670,-0.858863,160.746099,-23.113785,,,,,
355.0,71.880555,-0.861909,160.216633,-22.962630,,,,,
356.0,71.880555,-0.855818,159.581273,-22.844781,,,,,
357.0,71.880555,-0.840590,159.157699,-22.837096,,,,,
358.0,71.754670,-0.861909,158.734126,-22.862715,,,,,
359.0,71.754670,-0.919775,158.310553,-22.921640,,,,,
360.0,71.880555,-0.874091,158.098766,-22.650074,,,,,
361.0,71.754670,-0.864954,157.992872,-22.201736,,,,,
362.0,71.754670,-0.843635,157.886979,-21.579185,,,,,
363.0,71.754670,-0.810133,157.781086,-20.989940,,,,,
364.0,71.754670,-0.813179,157.992872,-20.334084,,,,,
365.0,71.628785,-0.852772,157.675192,-19.744839,,,,,
366.0,71.628785,-0.880182,156.828046,-19.460464,,,,,
367.0,71.754670,-0.849726,156.192686,-19.644924,,,,,
368.0,71.628785,-0.904547,155.451432,-20.147063,,,,,
369.0,71.628785,-0.950232,155.027859,-20.400695,,,,,
370.0,71.628785,-0.938049,154.498392,-20.587716,,,,,
371.0,71.628785,-0.913684,154.180712,-20.782423,,,,,
372.0,71.628785,-0.877137,153.968925,-21.071922,,,,,
373.0,71.628785,-0.877137,153.757139,-21.018121,,,,,
374.0,71.628785,-0.868000,153.757139,-20.815728,,,,,
375.0,71.628785,-0.849726,153.545352,-20.549287,,,,,
376.0,71.628785,-0.822316,152.909992,-20.416066,,,,,
377.0,71.502899,-0.831453,152.804099,-20.300779,,,,,
378.0,71.502899,-0.828407,152.380525,-20.290531,,,,,
379.0,71.628785,-0.767495,152.062845,-20.308465,,,,,
380.0,71.502899,-0.743130,151.427485,-20.431438,,,,,
381.0,71.502899,-0.755312,150.474445,-20.849033,,,,,
382.0,71.502899,-0.758358,150.156765,-21.115475,,,,,
383.0,71.502899,-0.752267,149.733191,-21.343487,,,,,
384.0,71.502899,-0.737039,149.415511,-21.530508,,,,,
385.0,71.377014,-0.807088,149.309618,-21.558690,,,,,
386.0,71.502899,-0.773586,149.097831,-21.591995,,,,,
387.0,71.377014,-0.776632,148.886045,-21.679101,,,,,
388.0,71.377014,-0.767495,148.356578,-21.863560,,,,,
389.0,71.377014,-0.794905,148.356578,-21.950666,,,,,
390.0,71.377014,-0.813179,147.721218,-22.181240,,,,,
391.0,71.377014,-0.773586,146.874071,-22.545035,,,,,
392.0,71.377014,-0.770540,146.238711,-22.908830,,,,,
393.0,71.377014,-0.758358,146.026924,-23.106099,,,,,
394.0,71.377014,-0.737039,145.709244,-23.172709,,,,,
395.0,71.377014,-0.706582,145.709244,-22.865277,,,,,
396.0,71.377014,-0.715719,145.497458,-22.460491,,,,,
397.0,71.377014,-0.718765,145.179778,-22.204297,,,,,
398.0,71.251128,-0.712674,144.650311,-22.104382,,,,,
399.0,71.377014,-0.697446,144.544418,-22.050581,,,,,
400.0,71.377014,-0.676126,143.803164,-22.165868,,,,,
401.0,71.377014,-0.648716,143.273697,-22.406690,,,,,
402.0,71.377014,-0.615214,143.167804,-22.537349,,,,,
403.0,71.377014,-0.575621,142.956017,-22.560407,,,,,
404.0,71.251128,-0.575621,142.638337,-22.514292,,,,,
405.0,71.377014,-0.520800,142.744231,-22.160745,,,,,
406.0,71.377014,-0.459888,142.850124,-21.584309,,,,,
407.0,71.251128,-0.438568,142.426551,-21.148780,,,,,
408.0,71.251128,-0.456842,141.685297,-20.769613,,,,,
409.0,71.251128,-0.469025,141.367617,-20.400695,,,,,
410.0,71.251128,-0.426386,140.626364,-20.157311,,,,,
411.0,71.377014,-0.377656,139.991004,-20.113758,,,,,
412.0,71.251128,-0.371565,139.355644,-20.393009,,,,,
413.0,71.251128,-0.359382,138.932070,-20.679946,,,,,
414.0,71.251128,-0.341109,138.508497,-21.012997,,,,,
415.0,71.251128,-0.316744,138.084923,-21.351173,,,,,
416.0,71.125243,-0.380702,138.296710,-21.379354,,,,,
417.0,71.251128,-0.344154,138.084923,-21.299934,,,,,
418.0,71.125243,-0.395930,137.661350,-21.189771,,,,,
419.0,71.125243,-0.441614,137.449563,-21.089855,,,,,
420.0,71.251128,-0.435523,137.237777,-20.802919,,,,,
421.0,71.125243,-0.472070,136.814203,-20.646641,,,,,
422.0,71.125243,-0.502526,136.072950,-20.823414,,,,,
423.0,71.125243,-0.526891,135.543483,-21.176961,,,,,
424.0,71.125243,-0.545165,135.119910,-21.507451,,,,,
425.0,71.125243,-0.557347,134.696336,-21.850750,,,,,
426.0,71.125243,-0.563439,134.378656,-22.042896,,,,,
427.0,71.125243,-0.563439,134.166870,-22.119754,,,,,
428.0,71.125243,-0.557347,133.849190,-22.160745,,,,,
429.0,71.125243,-0.593895,133.637403,-22.209421,,,,,
430.0,70.999358,-0.624351,133.425616,-22.109506,,,,,
