HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 12:39
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
25.0,211.361563,INVALID,140.308684,INVALID,,,,,
26.0,210.983907,INVALID,140.414577,INVALID,,,,,
27.0,210.858021,INVALID,140.626364,INVALID,,,,,
28.0,211.361563,INVALID,140.732257,INVALID,,,,,
29.0,211.613334,INVALID,140.838150,INVALID,,,,,
30.0,211.361563,6.511523,140.944044,8.636286,,,,,
31.0,211.235678,5.975495,140.944044,8.472322,,,,,
32.0,211.361563,5.643523,141.049937,8.323729,,,,,
33.0,211.865104,5.616113,141.155830,8.152080,,,,,
34.0,212.116875,5.460786,141.367617,8.036793,,,,,
35.0,211.739219,5.128814,141.367617,7.901010,,,,,
36.0,211.487448,4.872983,141.473511,7.747294,,,,,
37.0,211.990990,4.891256,141.579404,7.575644,,,,,
38.0,212.242761,4.796842,141.685297,7.427052,,,,,
39.0,211.739219,4.397867,141.685297,7.224659,,,,,
40.0,210.732136,3.715649,141.791191,7.091438,,,,,
41.0,210.732136,3.197895,141.897084,6.950532,,,,,
42.0,211.361563,2.987748,142.002977,6.842930,,,,,
43.0,211.990990,2.783691,142.108871,6.689214,,,,,
44.0,211.739219,2.482176,142.108871,6.530374,,,,,
45.0,211.739219,2.329895,142.214764,6.409963,,,,,
46.0,212.368646,2.518723,142.320657,6.248561,,,,,
47.0,212.620417,2.710597,142.320657,6.087159,,,,,
48.0,212.620417,2.756281,142.320657,5.889890,,,,,
49.0,212.494531,2.750190,142.532444,5.777165,,,,,
50.0,212.746302,2.932926,142.532444,5.672126,,,,,
51.0,213.249844,3.398905,142.638337,5.536343,,,,,
52.0,212.872188,3.484183,142.744231,5.408246,,,,,
53.0,212.872188,3.468955,142.850124,5.328826,,,,,
54.0,213.249844,3.633418,142.956017,5.218663,,,,,
55.0,213.375729,3.980618,142.956017,5.118748,,,,,
56.0,212.746302,4.050667,143.061911,5.031642,,,,,
57.0,212.368646,3.803972,143.061911,4.918917,,,,,
58.0,212.746302,3.612098,143.061911,4.824125,,,,,
59.0,212.746302,3.569460,143.167804,4.749829,mito,1,Up Arrow,,
60.0,212.998073,3.682148,143.273697,4.696028,,,,,
61.0,212.620417,3.526821,143.273697,4.624294,,,,,
62.0,212.242761,3.155256,143.379591,4.534626,,,,,
63.0,212.872188,3.036477,143.485484,4.465454,,,,,
64.0,212.998073,3.121755,143.485484,4.378348,,,,,
65.0,212.368646,3.048660,143.591377,4.355291,,,,,
66.0,212.368646,2.823284,143.591377,4.278433,,,,,
67.0,212.872188,2.667958,143.697271,4.227194,,,,,
68.0,213.123958,2.765418,143.803164,4.201575,,,,,
69.0,212.494531,2.704505,143.803164,4.163146,,,,,
70.0,212.242761,2.351214,143.909057,4.111907,,,,,
71.0,212.872188,1.824323,143.909057,4.047859,,,,,
72.0,213.123958,1.337025,143.909057,3.973562,,,,,
73.0,212.620417,0.852772,144.014951,3.930010,,,,,
74.0,212.494531,0.536028,144.120844,3.917200,,,,,
75.0,213.123958,0.338063,144.120844,3.855713,,,,,
76.0,212.746302,-0.030456,144.120844,3.786541,,,,,
77.0,212.494531,-0.271060,144.120844,3.712245,,,,,
78.0,212.620417,-0.371565,144.226738,3.632825,,,,,
79.0,213.249844,-0.243649,144.226738,3.507290,,,,,
80.0,212.998073,-0.271060,144.332631,3.456051,,,,,
81.0,212.620417,-0.350246,144.438524,3.399689,,,,,
82.0,212.872188,-0.140098,144.438524,3.338202,,,,,
83.0,213.501614,0.161418,144.438524,3.274154,,,,,
84.0,213.249844,0.356337,144.438524,3.210106,,,,,
85.0,212.872188,0.551256,144.544418,3.187048,,,,,
86.0,213.123958,0.895411,144.544418,3.125562,,,,,
87.0,213.627500,1.184744,144.650311,3.105066,,,,,
88.0,213.627500,1.306568,144.650311,3.046142,,,,,
89.0,213.123958,1.361390,144.650311,2.948788,,,,,
90.0,213.123958,1.407074,144.650311,2.853996,,,,,
91.0,213.753385,1.769502,144.862098,2.841187,,,,,
92.0,213.753385,1.967467,144.756204,2.751519,,,,,
93.0,213.123958,1.763411,144.756204,2.666975,,,,,
94.0,213.249844,1.827369,144.756204,2.590117,,,,,
95.0,213.879271,2.159340,144.756204,2.482516,,,,,
96.0,213.375729,2.043607,144.862098,2.423591,,,,,
97.0,213.501614,1.949193,144.862098,2.333924,,,,,
98.0,213.627500,2.067972,144.862098,2.254503,,,,,
99.0,214.256927,2.494358,144.967991,2.226322,,,,,
100.0,214.131041,2.604000,144.967991,2.169960,,,,,
101.0,213.879271,2.485221,144.862098,2.087978,,,,,
102.0,214.005156,2.616183,144.967991,2.021367,,,,,
103.0,214.634583,3.045614,145.073884,1.967567,,,,,
104.0,214.634583,3.243579,144.967991,1.888147,,,,,
105.0,214.256927,3.207032,144.967991,1.826660,,,,,
106.0,214.508698,3.462863,144.967991,1.744678,,,,,
107.0,214.886354,3.676056,144.967991,1.642201,,,,,
108.0,214.886354,3.740014,144.967991,1.519228,,,,,
109.0,214.382812,3.612098,144.967991,1.416750,,,,,
110.0,214.382812,3.685193,144.967991,1.296340,,,,,
111.0,215.012239,3.861839,145.073884,1.237415,,,,,
112.0,215.138124,3.889249,144.967991,1.163119,,,,,
113.0,214.634583,3.770470,144.967991,1.076013,,,,,
114.0,214.760468,3.898386,145.073884,1.014527,,,,,
115.0,215.264010,4.081123,144.967991,0.899239,,,,,
116.0,215.264010,4.068941,144.967991,0.812134,,,,,
117.0,214.886354,3.959298,145.073884,0.753209,,,,,
118.0,214.634583,3.910569,145.073884,0.722466,,,,,
119.0,215.264010,4.065895,145.073884,0.681475,,,,,
120.0,215.389895,4.032393,145.073884,0.630236,,,,,
121.0,215.138124,3.852702,145.073884,0.568750,,,,,
122.0,214.886354,3.776562,145.073884,0.578997,,,,,
123.0,215.515781,3.901432,145.179778,0.581559,,,,,
124.0,215.641666,3.785698,145.179778,0.573874,,,,,
125.0,215.138124,3.475046,145.179778,0.555940,,,,,
126.0,215.138124,3.362358,145.179778,0.527759,,,,,
127.0,215.264010,3.069979,145.179778,0.530321,,,,,
128.0,215.641666,2.917698,145.179778,0.525197,,,,,
129.0,215.515781,2.716688,145.179778,0.512387,,,,,
130.0,215.138124,2.576590,145.179778,0.532883,,,,,
131.0,215.389895,2.457811,145.179778,0.548254,,,,,
132.0,215.641666,2.302484,145.179778,0.517511,,,,,
133.0,215.767551,2.198933,145.179778,0.520073,,,,,
134.0,215.264010,2.113656,145.179778,0.558502,,,,,
135.0,215.012239,1.921783,145.179778,0.553378,,,,,
136.0,215.641666,1.803004,145.179778,0.543130,,,,,
137.0,215.893437,1.839551,145.179778,0.527759,,,,,
138.0,215.389895,1.806049,145.285671,0.545692,,,,,
139.0,215.767551,1.897418,145.285671,0.555940,,,,,
140.0,216.019322,1.863916,145.179778,0.520073,,,,,
141.0,216.522864,1.973558,145.285671,0.517511,,,,,
142.0,216.271093,2.183705,145.285671,0.548254,,,,,
143.0,215.641666,2.183705,145.179778,0.494454,,,,,
144.0,215.893437,2.067972,145.285671,0.473958,,,,,
145.0,216.396978,2.153249,145.179778,0.448339,,,,,
146.0,216.145208,2.302484,145.179778,0.379166,,,,,
147.0,215.767551,2.293347,145.285671,0.343299,,,,,
148.0,216.271093,2.308576,145.285671,0.340737,,,,,
149.0,216.522864,2.284211,145.285671,0.333052,,,,,
150.0,216.271093,2.366442,145.285671,0.320242,,,,,
151.0,215.893437,2.335986,145.179778,0.263879,,,,,
152.0,216.396978,2.378625,145.179778,0.204955,,,,,
153.0,216.774635,2.430400,145.179778,0.143468,,,,,
154.0,216.271093,2.497404,145.179778,0.120411,,,,,
155.0,216.145208,2.549179,145.285671,0.135783,,,,,
156.0,216.145208,2.393853,145.285671,0.148592,,,,,
157.0,216.900520,2.488267,145.285671,0.158840,,,,,
158.0,217.026405,2.634456,145.285671,0.166526,,,,,
159.0,216.522864,2.701460,145.285671,0.171650,,,,,
160.0,216.522864,2.698414,145.179778,0.135783,,,,,
161.0,217.026405,2.707551,145.285671,0.138345,,,,,
162.0,216.900520,2.722779,145.179778,0.099915,,,,,
163.0,216.396978,2.616183,145.179778,0.061486,,,,,
164.0,216.648749,2.631411,145.285671,0.061486,,,,,
165.0,217.026405,2.567453,145.179778,0.020495,,,,,
166.0,216.900520,2.317712,145.285671,0.017934,,,,,
167.0,216.396978,2.083200,145.285671,0.012810,,,,,
168.0,216.396978,1.927874,145.179778,-0.033305,,,,,
169.0,216.900520,1.748183,145.179778,-0.038429,,,,,
170.0,217.026405,1.723818,145.179778,-0.040991,,,,,
171.0,216.019322,1.400983,145.179778,-0.081982,,,,,
172.0,216.900520,1.592856,145.179778,-0.081982,,,,,
173.0,217.655832,1.952239,145.073884,-0.117849,,,,,
174.0,217.529947,1.988786,145.179778,-0.151154,,,,,
175.0,217.026405,1.894372,145.179778,-0.143468,,,,,
176.0,217.026405,1.967467,145.073884,-0.212641,,,,,
177.0,217.655832,2.156295,145.073884,-0.279251,pm,1,Up Arrow,,
178.0,217.781718,2.208070,145.073884,-0.302308,,,,,
179.0,217.404061,2.268983,145.073884,-0.320242,,,,,
180.0,217.278176,2.354260,145.073884,-0.333052,,,,,
181.0,217.781718,2.506540,144.967991,-0.379166,,,,,
182.0,218.033488,2.567453,144.967991,-0.458587,,,,,
183.0,217.404061,2.543088,144.967991,-0.532883,,,,,
184.0,217.404061,2.640547,144.862098,-0.640484,,,,,
185.0,217.907603,2.710597,144.862098,-0.740399,,,,,
186.0,218.033488,2.738007,144.862098,-0.791638,,,,,
187.0,217.781718,2.628365,144.862098,-0.832629,,,,,
188.0,217.404061,2.634456,144.862098,-0.863372,,,,,
189.0,217.781718,2.814147,144.862098,-0.883868,,,,,
190.0,218.159374,2.917698,144.862098,-0.894116,,,,,
191.0,217.907603,2.890288,144.756204,-0.973536,,,,,
192.0,217.655832,2.932926,144.756204,-1.001717,,,,,
193.0,217.655832,2.911607,144.756204,-1.058079,,,,,
194.0,218.285259,2.905516,144.756204,-1.104194,,,,,
195.0,217.907603,2.814147,144.756204,-1.099070,,,,,
196.0,217.781718,2.792828,144.756204,-1.122128,,,,,
197.0,217.781718,2.704505,144.650311,-1.132376,,,,,
198.0,218.285259,2.582681,144.650311,-1.127252,,,,,
199.0,218.411145,2.460856,144.650311,-1.147747,,,,,
200.0,217.655832,2.211116,144.650311,-1.155433,,,,,
201.0,217.781718,2.037516,144.650311,-1.150309,,,,,
202.0,218.411145,1.684225,144.650311,-1.132376,,,,,
203.0,218.411145,1.614176,144.650311,-1.101632,,,,,
204.0,217.781718,1.571537,144.544418,-1.137499,,,,,
205.0,217.781718,1.477123,144.544418,-1.119566,,,,,
206.0,217.781718,1.181698,144.544418,-1.086261,,,,,
207.0,218.285259,1.050737,144.544418,-1.078575,,,,,
208.0,218.411145,1.178653,144.438524,-1.096509,,,,,
209.0,217.907603,1.154288,144.438524,-1.099070,,,,,
210.0,217.781718,0.935004,144.544418,-1.047832,,,,,
211.0,218.285259,0.840590,144.438524,-1.022212,,,,,
212.0,218.285259,0.916730,144.438524,-1.022212,,,,,
213.0,217.781718,0.895411,144.438524,-1.009403,,,,,
214.0,217.781718,0.636533,144.438524,-0.983783,,,,,
215.0,218.033488,0.459888,144.332631,-1.024774,,,,,
216.0,218.285259,0.554302,144.332631,-1.052956,,,,,
217.0,218.033488,0.596940,144.332631,-1.068327,,,,,
218.0,217.655832,0.405067,144.332631,-1.070889,,,,,
219.0,217.907603,0.161418,144.438524,-1.022212,,,,,
220.0,218.159374,0.143144,144.332631,-1.001717,,,,,
221.0,217.655832,0.079186,144.332631,-0.968412,,,,,
222.0,217.781718,-0.024365,144.226738,-1.001717,,,,,
223.0,218.159374,-0.085277,144.226738,-1.022212,,,,,
224.0,218.033488,-0.204056,144.226738,-1.029898,,,,,
225.0,217.655832,-0.225375,144.120844,-1.063203,,,,,
226.0,217.529947,-0.423340,144.120844,-1.081137,,,,,
227.0,217.907603,-0.523846,144.120844,-1.083699,,,,,
228.0,218.159374,-0.536028,144.226738,-1.073451,,,,,
229.0,217.781718,-0.499481,144.120844,-1.091385,,,,,
230.0,217.529947,-0.493389,144.120844,-1.096509,,,,,
231.0,218.033488,-0.575621,144.014951,-1.127252,,,,,
232.0,218.159374,-0.572575,144.014951,-1.142623,,,,,
233.0,217.655832,-0.517754,144.014951,-1.142623,,,,,
234.0,217.404061,-0.536028,144.014951,-1.127252,,,,,
235.0,217.655832,-0.682218,143.909057,-1.175929,,,,,
236.0,218.033488,-0.688309,143.909057,-1.209234,,,,,
237.0,217.907603,-0.746175,144.014951,-1.188738,,,,,
238.0,217.404061,-0.794905,143.803164,-1.232291,,,,,
239.0,217.529947,-0.727902,143.909057,-1.260472,,,,,
240.0,218.033488,-0.651761,143.909057,-1.275844,,,,,
241.0,217.907603,-0.673081,143.909057,-1.237415,,,,,
242.0,217.278176,-0.730947,143.803164,-1.263034,,,,,
243.0,217.404061,-0.718765,143.803164,-1.273282,,,,,
244.0,217.907603,-0.697446,143.803164,-1.268158,,,,,
245.0,217.907603,-0.679172,143.803164,-1.247663,,,,,
246.0,217.278176,-0.794905,143.803164,-1.252787,,,,,
247.0,217.404061,-0.749221,143.697271,-1.283530,,,,,
248.0,217.781718,-0.642625,143.697271,-1.298901,,,,,
249.0,217.907603,-0.630442,143.591377,-1.337330,adp,1,Up Arrow,,
250.0,217.152291,-0.800997,143.591377,-1.316835,,,,,
251.0,216.900520,-0.947186,143.591377,-1.316835,,,,,
252.0,217.152291,-1.166470,143.485484,-1.337330,,,,,
253.0,217.026405,-1.370526,143.591377,-1.339892,,,,,
254.0,216.396978,-1.638540,143.485484,-1.365512,,,,,
255.0,215.767551,-2.141067,143.591377,-1.334769,,,,,
256.0,215.893437,-2.689277,143.485484,-1.368074,,,,,
257.0,216.019322,-3.197895,143.485484,-1.386007,,,,,
258.0,215.138124,-3.843565,143.485484,-1.388569,,,,,
259.0,214.508698,-4.553193,143.485484,-1.334769,,,,,
260.0,214.634583,-5.275004,143.379591,-1.342454,,,,,
261.0,214.508698,-6.063818,143.485484,-1.293778,,,,,
262.0,213.753385,-6.858723,143.485484,-1.270720,,,,,
263.0,212.998073,-7.775453,143.379591,-1.273282,,,,,
264.0,212.872188,-8.807916,143.485484,-1.222043,,,,,
265.0,212.872188,-9.822106,143.485484,-1.157995,,,,,
266.0,212.494531,-10.766246,143.379591,-1.160557,,,,,
267.0,211.487448,-11.804801,143.379591,-1.150309,,,,,
268.0,211.109792,-12.870766,143.379591,-1.086261,,,,,
269.0,211.235678,-13.921502,143.379591,-1.088823,,,,,
270.0,210.606251,-15.002695,143.379591,-1.040146,,,,,
271.0,209.725053,-16.041250,143.379591,-0.978659,,,,,
272.0,209.221511,-17.110260,143.485484,-0.865934,,,,,
273.0,209.473282,-18.121404,143.379591,-0.822381,,,,,
274.0,209.095626,-19.032043,143.379591,-0.768581,,,,,
275.0,207.962658,-19.957910,143.379591,-0.704532,,,,,
276.0,207.459116,-20.825910,143.379591,-0.630236,,,,,
277.0,207.459116,-21.684773,143.273697,-0.584121,,,,,
278.0,207.081460,-22.394401,143.273697,-0.566188,,,,,
279.0,206.829689,-22.799468,143.485484,-0.461148,,,,,
280.0,205.696721,-23.301994,143.379591,-0.430405,,,,,
281.0,205.193179,-23.984212,143.379591,-0.394538,,,,,
282.0,205.193179,-24.474556,143.379591,-0.353547,,,,,
283.0,204.815523,-24.721250,143.273697,-0.386852,,,,,
284.0,203.808440,-25.083678,143.379591,-0.335614,,,,,
285.0,203.053127,-25.644071,143.273697,-0.358671,,,,,
286.0,203.053127,-26.125278,143.273697,-0.335614,,,,,
287.0,202.927242,-26.295833,143.273697,-0.345861,,,,,
288.0,201.794274,-26.515117,143.273697,-0.350985,,,,,
289.0,201.164847,-26.959777,143.379591,-0.312556,,,,,
290.0,201.290732,-27.264338,143.379591,-0.271565,,,,,
291.0,201.038961,-27.291749,143.379591,-0.269003,,,,,
292.0,199.654222,-27.541489,143.273697,-0.263879,,,,,
293.0,199.654222,-27.724226,143.273697,-0.253632,,,,,
294.0,199.402451,-27.949601,143.379591,-0.240822,,,,,
295.0,198.647139,-28.168886,143.273697,-0.225450,,,,,
296.0,197.640056,-28.409489,143.379591,-0.166526,,,,,
297.0,197.514170,-28.473447,143.379591,-0.146030,,,,,
298.0,197.388285,-28.610500,143.379591,-0.125535,,,,,
299.0,196.632973,-28.826738,143.379591,-0.105039,,,,,
300.0,195.751775,-28.963791,143.379591,-0.084544,,,,,
301.0,195.500004,-29.061250,143.273697,-0.102477,,,,,
302.0,195.374119,-29.180029,143.485484,-0.040991,,,,,
303.0,194.870577,-29.329265,143.379591,0.020495,,,,,
304.0,193.863494,-29.399314,143.379591,0.043553,,,,,
305.0,193.359953,-29.420633,143.273697,0.028181,,,,,
306.0,193.359953,-29.499819,143.273697,0.015372,,,,,
307.0,192.730526,-29.649054,143.273697,0.005124,,,,,
308.0,191.723443,-29.807426,143.273697,-0.043553,,,,,
309.0,191.219901,-29.914022,143.379591,-0.053801,,,,,
310.0,191.345787,-29.688647,143.273697,-0.023057,,,,,
311.0,190.716360,-29.755650,143.273697,-0.028181,,,,,
312.0,189.835162,-29.974935,143.167804,-0.069172,,,,,
313.0,189.331620,-30.005391,143.167804,-0.105039,,,,,
314.0,189.331620,-29.798289,143.273697,-0.138345,,,,,
315.0,188.953964,-29.743468,143.167804,-0.169088,,,,,
316.0,187.946881,-29.987117,143.167804,-0.235698,,,,,
317.0,187.317454,-30.093714,143.167804,-0.299746,,,,,
318.0,187.443340,-29.822654,143.167804,-0.361233,,,,,
319.0,187.065683,-29.752605,143.167804,-0.420157,,,,,
320.0,186.058600,-29.935342,143.167804,-0.435529,,,,,
321.0,185.429173,-29.932296,143.061911,-0.484206,,,,,
322.0,185.555059,-29.597279,143.167804,-0.486768,,,,,
323.0,185.177403,-29.560731,143.061911,-0.563626,,,,,
324.0,184.296205,-29.493728,143.061911,-0.635360,,,,,
325.0,183.540893,-29.426724,143.061911,-0.660979,,,,,
326.0,183.540893,-29.268352,143.061911,-0.719904,,,,,
327.0,183.289122,-29.225714,142.956017,-0.771143,,,,,
328.0,182.533810,-29.158710,142.956017,-0.812134,,,,,
329.0,181.778497,-29.052114,142.956017,-0.842877,,,,,
330.0,181.652612,-28.905924,142.956017,-0.863372,,,,,
331.0,181.526726,-28.784100,142.956017,-0.873620,,,,,
332.0,180.645529,-28.735370,142.956017,-0.914611,,,,,
333.0,179.890216,-28.650093,142.956017,-0.865934,,,,,
334.0,179.638446,-28.476493,142.956017,-0.845439,,,,,
335.0,179.638446,-28.324212,142.956017,-0.814696,,,,,
336.0,179.134904,-28.205433,142.956017,-0.814696,,,,,
337.0,178.253706,-28.062289,142.850124,-0.845439,,,,,
338.0,177.876050,-27.934373,142.956017,-0.827505,,,,,
339.0,177.750165,-27.882598,142.956017,-0.801886,,,,,
340.0,177.624279,-27.733363,142.850124,-0.766019,,,,,
341.0,176.743082,-27.526261,142.850124,-0.758333,,,,,
342.0,176.239540,-27.392254,142.850124,-0.740399,,,,,
343.0,176.491311,-27.157742,142.850124,-0.753209,,,,,
344.0,176.239540,-26.886682,142.850124,-0.758333,,,,,
345.0,175.861884,-26.435931,142.850124,-0.714780,,,,,
346.0,174.854801,-26.170963,142.956017,-0.663541,,,,,
347.0,174.980686,-25.909040,142.850124,-0.645608,,,,,
348.0,174.854801,-25.622752,142.850124,-0.619988,,,,,
349.0,173.973603,-25.306008,142.850124,-0.586683,,,,,
350.0,173.595947,-24.946626,142.850124,-0.545692,,,,,
351.0,173.218291,-24.788254,142.956017,-0.458587,,,,,
352.0,173.218291,-24.562878,142.850124,-0.445777,,,,,
353.0,173.344176,-23.947664,142.850124,-0.386852,,,,,
354.0,172.588864,-23.457320,142.956017,-0.322804,,,,,
355.0,172.085323,-23.186261,142.850124,-0.294623,,,,,
356.0,172.085323,-22.912155,142.956017,-0.222888,,,,,
357.0,172.211208,-22.315215,142.850124,-0.187021,,,,,
358.0,171.707666,-21.724366,142.956017,-0.148592,,,,,
359.0,170.952354,-21.419804,142.744231,-0.187021,,,,,
360.0,171.078239,-21.081741,142.850124,-0.181897,,,,,
361.0,171.204125,-20.487847,142.850124,-0.174212,,,,,
362.0,170.952354,-19.781264,142.850124,-0.163964,,,,,
363.0,170.071156,-19.479748,142.850124,-0.151154,,,,,
364.0,170.322927,-19.123411,142.956017,-0.097354,,,,,
365.0,170.197042,-18.678752,142.956017,-0.043553,,,,,
366.0,169.567615,-18.234092,142.956017,0.010248,,,,,
367.0,169.189959,-17.877755,143.061911,0.102477,,,,,
368.0,169.441729,-17.530555,142.956017,0.112725,,,,,
369.0,169.441729,-17.116352,143.061911,0.199831,,,,,
370.0,168.812302,-16.775243,142.956017,0.245946,,,,,
371.0,168.182876,-16.495046,142.956017,0.251070,,,,,
372.0,168.308761,-16.281853,142.956017,0.253632,,,,,
373.0,168.560532,-15.968155,142.956017,0.253632,,,,,
374.0,168.308761,-15.462583,143.061911,0.289499,,,,,
375.0,167.427563,-15.176295,142.956017,0.281813,,,,,
376.0,167.301678,-14.868688,143.061911,0.309994,,,,,
377.0,167.679334,-14.606766,142.956017,0.335614,,,,,
378.0,167.427563,-14.213881,143.061911,0.358671,,,,,
379.0,166.672251,-13.961095,142.956017,0.338176,,,,,
380.0,166.672251,-13.851453,143.061911,0.353547,,,,,
381.0,166.924022,-13.619987,143.061911,0.363795,,,,,
382.0,166.798136,-13.418976,143.061911,0.409910,,,,,
383.0,166.168709,-13.291060,143.061911,0.412472,,,,,
384.0,165.791053,-13.080913,142.956017,0.371481,,,,,
385.0,166.042824,-12.889039,142.956017,0.368919,,,,,
386.0,166.168709,-12.688029,143.061911,0.363795,,,,,
387.0,165.539282,-12.572295,143.061911,0.394538,,,,,
388.0,165.035741,-12.432197,143.061911,0.381728,,,,,
389.0,165.287512,-12.222050,142.956017,0.366357,,,,,
390.0,165.413397,-12.103271,143.061911,0.307432,,,,,
391.0,165.161626,-11.893123,142.956017,0.243384,,,,,
392.0,164.532199,-11.719523,142.956017,0.176774,,,,,
393.0,164.280429,-11.573334,143.061911,0.146030,,,,,
394.0,164.658085,-11.469783,143.061911,0.110163,,,,,
395.0,164.532199,-11.183495,142.956017,0.071734,,,,,
396.0,163.776887,-11.079944,142.956017,0.033305,,,,,
397.0,163.525116,-11.156085,142.850124,-0.043553,,,,,
398.0,163.776887,-11.140857,142.956017,-0.038429,,,,,
399.0,163.902772,-10.851523,142.956017,-0.071734,,,,,
400.0,163.147460,-10.702288,142.850124,-0.102477,,,,,
401.0,162.895689,-10.735790,142.850124,-0.169088,,,,,
402.0,162.895689,-10.869797,142.956017,-0.194707,,,,,
403.0,163.147460,-10.735790,142.744231,-0.297185,,,,,
404.0,162.895689,-10.470822,142.850124,-0.356109,,,,,
405.0,162.266262,-10.394681,142.850124,-0.371481,,,,,
406.0,162.014492,-10.604829,142.744231,-0.461148,,,,,
407.0,162.266262,-10.641376,142.744231,-0.504701,,,,,
408.0,162.140377,-10.455593,142.850124,-0.543130,,,,,
409.0,161.510950,-10.461685,142.850124,-0.538007,,,,,
410.0,161.259179,-10.708379,142.744231,-0.607179,,,,,
411.0,161.385065,-10.778429,142.744231,-0.630236,,,,,
412.0,161.385065,-10.623102,142.744231,-0.645608,,,,,
413.0,161.133294,-10.473867,142.744231,-0.653294,,,,,
414.0,160.629752,-10.613965,142.744231,-0.653294,,,,,
415.0,160.755638,-10.720562,142.744231,-0.686599,,,,,
416.0,161.007409,-10.516506,142.638337,-0.753209,,,,,
417.0,160.503867,-10.324632,142.744231,-0.732714,,,,,
418.0,160.252096,-10.330723,142.638337,-0.742961,,,,,
419.0,159.874440,-10.540871,142.638337,-0.742961,,,,,
420.0,160.126211,-10.437320,142.638337,-0.773705,,,,,
421.0,160.126211,-10.160169,142.638337,-0.755771,,,,,
422.0,160.000325,-9.898246,142.532444,-0.807010,,,,,
423.0,159.245013,-10.029207,142.638337,-0.809572,,,,,
424.0,158.867357,-10.266765,142.638337,-0.763457,,,,,
425.0,159.370899,-10.044436,142.638337,-0.707094,,,,,
426.0,159.370899,-9.742920,142.532444,-0.719904,,,,,
427.0,158.615586,-9.883018,142.638337,-0.684037,,,,,
428.0,158.363815,-10.087074,142.532444,-0.719904,,,,,
429.0,158.615586,-9.977432,142.426551,-0.745523,,,,,
430.0,158.867357,-9.602821,142.532444,-0.719904,,,,,
431.0,158.489701,-9.535818,142.532444,-0.725028,,,,,
432.0,157.860274,-9.682007,142.532444,-0.722466,,,,,
433.0,157.734389,-9.752057,142.532444,-0.671227,,,,,
434.0,158.112045,-9.462723,142.532444,-0.691723,,,,,
435.0,157.986159,-9.194709,142.532444,-0.666103,,,,,
436.0,157.230847,-9.325671,142.532444,-0.632798,,,,,
437.0,157.482618,-9.340899,142.532444,-0.632798,,,,,
438.0,157.608503,-9.103341,142.532444,-0.627674,,,,,
439.0,156.979076,-9.030246,142.426551,-0.614865,,,,,
