HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 10/07/19
Start Time: 16:06
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,4,
Gain,1.00,1.00,1.00,
Back Off,0,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,4,
Calibration Offset,47.790001,110.160004,57.509998,
Calibration Factor, 0.143321,0.135710,0.130980,


TEMPERATURE DATA
Channel No,1,2,4,
Set Temperature, 40.00,40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , , , EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Oxygen 2,Rate 2,Oxygen 4,Rate 4,Label,Trace,Type,Comment
0.0,189.807765,INVALID,189.950736,INVALID,128.479683,INVALID,Start,All,Restart,Started at:16:06:01,
1.0,190.272126,INVALID,189.730886,INVALID,128.479683,INVALID,,,,,
2.0,191.084759,INVALID,189.511035,INVALID,128.373589,INVALID,,,,,
3.0,191.433030,INVALID,189.401110,INVALID,128.373589,INVALID,,,,,
4.0,191.316940,INVALID,189.401110,INVALID,128.479683,INVALID,,,,,
5.0,191.897392,INVALID,189.401110,INVALID,128.479683,INVALID,,,,,
6.0,193.174386,INVALID,189.401110,INVALID,128.479683,INVALID,,,,,
7.0,193.987018,INVALID,189.950736,INVALID,128.373589,INVALID,,,,,
8.0,194.103109,INVALID,190.170587,INVALID,128.479683,INVALID,,,,,
9.0,193.290476,INVALID,190.280512,INVALID,128.479683,INVALID,,,,,
10.0,193.406567,INVALID,190.280512,INVALID,128.479683,INVALID,,,,,
11.0,193.058295,INVALID,190.060661,INVALID,128.479683,INVALID,,,,,
12.0,192.361753,INVALID,189.950736,INVALID,128.373589,INVALID,,,,,
13.0,192.361753,INVALID,189.840811,INVALID,128.373589,INVALID,,,,,
14.0,192.710024,INVALID,189.950736,INVALID,128.479683,INVALID,,,,,
15.0,192.710024,INVALID,189.840811,INVALID,128.373589,INVALID,,,,,
16.0,192.245663,INVALID,190.280512,INVALID,128.479683,INVALID,,,,,
17.0,192.013482,INVALID,190.610287,INVALID,128.373589,INVALID,,,,,
18.0,192.477843,INVALID,190.720212,INVALID,128.373589,INVALID,,,,,
19.0,192.593934,INVALID,190.610287,INVALID,128.373589,INVALID,,,,,
20.0,191.897392,INVALID,190.170587,INVALID,128.479683,INVALID,,,,,
21.0,192.245663,INVALID,190.170587,INVALID,128.479683,INVALID,,,,,
22.0,192.477843,INVALID,190.280512,INVALID,128.479683,INVALID,,,,,
23.0,192.129572,INVALID,190.610287,INVALID,128.479683,INVALID,,,,,
24.0,192.013482,INVALID,190.830138,INVALID,128.479683,INVALID,,,,,
25.0,192.013482,INVALID,190.940063,INVALID,128.479683,INVALID,,,,,
26.0,192.477843,INVALID,190.940063,INVALID,128.479683,INVALID,,,,,
27.0,192.129572,INVALID,190.830138,INVALID,128.479683,INVALID,,,,,
28.0,191.781301,INVALID,190.610287,INVALID,128.373589,INVALID,,,,,
29.0,192.129572,INVALID,190.500362,INVALID,128.479683,INVALID,,,,,
30.0,192.477843,1.070091,190.390437,2.545123,128.479683,0.041069,,,,,
31.0,192.245663,0.115154,190.390437,2.531825,128.479683,0.066736,,,,,
32.0,191.897392,-0.845400,190.830138,2.582356,128.373589,0.053903,,,,,
33.0,192.245663,-1.404319,190.940063,2.561080,128.479683,0.041069,,,,,
34.0,192.477843,-1.772251,191.159913,2.542463,128.373589,-0.012834,,,,,
35.0,192.477843,-2.210398,191.159913,2.481295,128.479683,0.012834,,,,,
36.0,191.897392,-2.662589,191.049988,2.337683,128.479683,0.038502,,,,,
37.0,191.549120,-2.746848,190.830138,2.074395,128.479683,0.064170,,,,,
38.0,191.665211,-2.435089,190.610287,1.909507,128.479683,0.048769,,,,,
39.0,191.781301,-1.980090,190.500362,1.773874,128.479683,0.071870,,,,,
40.0,191.433030,-1.909874,190.500362,1.672813,128.373589,0.056469,,,,,
41.0,191.897392,-1.581263,190.830138,1.686111,128.373589,0.043635,,,,,
42.0,192.361753,-1.182437,191.049988,1.680792,128.373589,0.033368,,,,,
43.0,192.361753,-1.036387,191.269838,1.688770,128.373589,-0.015401,,,,,
44.0,192.129572,-0.974597,191.379764,1.662175,128.373589,-0.064170,,,,,
45.0,192.129572,-0.772375,191.269838,1.601007,128.479683,-0.033368,,,,,
46.0,192.826115,-0.303333,191.049988,1.385589,128.373589,-0.082137,,,,,
47.0,192.826115,-0.016852,190.720212,1.191447,128.479683,-0.051336,,,,,
48.0,192.361753,-0.002809,190.610287,1.074430,128.479683,-0.061603,,,,,
49.0,192.477843,0.224691,190.500362,0.960072,128.373589,-0.112939,,,,,
50.0,192.942205,0.665647,190.830138,0.928159,128.373589,-0.164274,,,,,
51.0,193.058295,0.870678,190.720212,0.680827,128.479683,-0.136040,,,,,
52.0,192.593934,1.013918,190.500362,0.340414,128.479683,-0.107805,,,,,
53.0,192.477843,1.196480,190.830138,0.154250,128.373589,-0.118072,,,,,
54.0,192.942205,1.412745,191.049988,0.162228,128.373589,-0.125773,,,,,
55.0,193.174386,1.648671,191.159913,0.284564,128.373589,-0.130906,,,,,
56.0,192.710024,1.687992,191.049988,0.401582,128.479683,-0.094971,,,,,
57.0,192.477843,1.805954,191.159913,0.555831,128.479683,-0.059036,,,,,
58.0,193.058295,1.999750,191.159913,0.662211,128.373589,-0.061603,,,,,
59.0,193.174386,2.078392,191.269838,0.715400,128.479683,-0.064170,,,,,
60.0,192.710024,2.089627,192.039315,0.989327,128.479683,-0.028235,,,,,
61.0,192.593934,2.179503,192.259165,1.263253,128.373589,-0.030801,,,,,
62.0,192.942205,2.303083,192.149240,1.452076,128.373589,-0.030801,,,,,
63.0,192.710024,2.190738,191.929390,1.688770,128.373589,-0.069303,,,,,
64.0,191.781301,1.856510,192.039315,1.981313,128.373589,-0.066736,,,,,
65.0,191.549120,1.539134,192.259165,2.412149,128.479683,-0.064170,,,,,
66.0,191.665211,1.286356,191.709539,2.616929,128.373589,-0.061603,,,,,
67.0,192.013482,0.954937,191.819464,2.805752,128.373589,-0.056469,,,,,
68.0,191.433030,0.275247,192.259165,3.050424,128.479683,-0.010267,,,,,
69.0,191.200849,-0.440956,192.369090,3.215312,128.479683,0.035935,,,,,
70.0,191.549120,-0.974597,192.259165,3.255204,128.479683,0.082137,,,,,
71.0,191.665211,-1.595306,192.259165,3.252545,128.479683,0.087271,,,,,
72.0,191.549120,-2.084009,191.599614,3.095635,128.479683,0.089838,,,,,
73.0,191.084759,-2.553052,191.159913,2.845644,128.373589,0.051336,,,,,
74.0,190.968669,-3.033329,190.940063,2.598312,128.479683,0.051336,,,,,
75.0,191.433030,-3.401261,190.830138,2.361619,128.479683,0.048769,,,,,
76.0,191.665211,-3.668081,191.159913,2.215347,128.373589,0.046202,,,,,
77.0,190.968669,-3.906816,191.489689,2.106309,128.479683,0.043635,,,,,
78.0,190.968669,-4.100612,191.489689,1.858977,128.479683,0.079570,mito,1,Up Arrow,,
79.0,191.433030,-4.260704,191.379764,1.510585,128.479683,0.115505,,,,,
80.0,191.549120,-4.311260,191.159913,1.021241,128.373589,0.071870,,,,,
81.0,190.852578,-4.412371,190.940063,0.563810,128.373589,0.028235,,,,,
