HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 11:17
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
121.0,209.976824,-0.822316,199.714851,-8.047040,,,,,
122.0,209.725053,-0.554302,199.608957,-9.007766,,,,,
123.0,209.976824,-0.213193,199.820744,-9.581640,,,,,
124.0,210.354480,-0.006091,199.820744,-9.714861,,,,,
125.0,210.102709,0.054821,199.926637,-9.594450,,,,,
126.0,209.725053,0.073095,201.303251,-8.920660,mito,1,Up Arrow,,
127.0,210.102709,0.338063,202.044504,-8.044478,,,,,
128.0,210.480365,0.505572,202.468078,-7.232345,,,,,
129.0,210.354480,0.368519,203.315225,-6.358725,,,,,
130.0,209.976824,0.261923,203.950585,-5.374941,,,,,
131.0,209.976824,0.392884,204.480051,-4.260499,,,,,
132.0,210.606251,0.663944,204.903625,-3.028208,,,,,
133.0,210.480365,0.682218,205.221305,-1.767736,,,,,
134.0,209.976824,0.642625,205.221305,-0.604617,,,,,
135.0,210.102709,0.794905,204.903625,0.753209,,,,,
136.0,210.606251,1.087284,204.585945,1.967567,,,,,
137.0,210.606251,1.175607,204.480051,3.123000,,,,,
138.0,210.228594,1.154288,204.268265,4.265623,,,,,
139.0,209.976824,1.178653,204.162371,5.116186,,,,,
140.0,210.480365,1.196926,204.374158,5.982120,,,,,
141.0,210.732136,1.190835,204.480051,6.817311,,,,,
142.0,210.228594,1.166470,204.585945,7.657626,,,,,
143.0,210.102709,1.187790,204.480051,8.587609,,,,,
144.0,210.480365,1.105558,204.268265,9.458667,,,,,
145.0,210.858021,1.139060,203.738798,10.081217,,,,,
146.0,210.480365,1.199972,203.421118,10.542366,,,,,
147.0,210.228594,1.257839,203.209331,10.557737,,,,,
148.0,210.354480,1.120786,203.103438,10.065846,,,,,
149.0,210.858021,1.102512,202.891651,9.084624,,,,,
150.0,210.983907,1.245656,202.997545,7.875391,,,,,
151.0,210.480365,1.327888,203.103438,6.504755,,,,,
152.0,210.480365,1.260884,203.209331,5.167424,,,,,
153.0,210.732136,1.175607,203.103438,3.666130,,,,,
154.0,210.983907,1.254793,203.421118,2.277561,,,,,
155.0,210.480365,1.273067,203.103438,0.686599,,,,,
156.0,210.606251,1.236519,202.785758,-1.058079,,,,,
157.0,211.109792,1.224337,202.468078,-2.454334,,,,,
158.0,211.235678,1.370526,202.573971,-3.553405,,,,,
159.0,211.109792,1.589811,202.891651,-4.386034,,,,,
160.0,210.606251,1.562400,203.209331,-4.785696,,,,,
161.0,211.235678,1.611130,203.527011,-4.821563,,,,,
162.0,211.361563,1.675088,203.844691,-4.526941,,,,,
163.0,210.858021,1.766456,203.844691,-4.052982,,,,,
164.0,210.732136,1.757319,204.162371,-3.315145,,,,,
165.0,210.983907,1.638540,204.797731,-2.321114,,,,,
166.0,211.361563,1.681179,205.009518,-1.362950,,,,,
167.0,210.732136,1.659860,205.115411,-0.491892,,,,,
168.0,210.858021,1.681179,205.327198,0.402224,,,,,
169.0,210.983907,1.595902,205.221305,1.155433,,,,,
170.0,211.613334,1.623312,205.221305,1.844594,,,,,
171.0,211.613334,1.806049,205.327198,2.628546,,,,,
172.0,211.235678,1.921783,205.538985,3.507290,,,,,
173.0,211.235678,1.830414,205.962558,4.555122,,,,,
174.0,211.865104,1.894372,206.280238,5.643945,,,,,
175.0,211.990990,2.107565,206.597918,6.722520,,,,,
176.0,211.487448,2.247663,206.703812,7.578206,,,,,
177.0,211.487448,2.226344,206.597918,8.200756,,,,,
178.0,211.739219,2.174569,206.492025,8.626038,,,,,
179.0,212.242761,2.317712,206.068452,8.777192,,,,,
180.0,211.613334,2.381670,205.962558,8.736201,,,,,
181.0,211.739219,2.521769,206.174345,8.738763,,,,,
182.0,212.242761,2.631411,206.386132,8.782316,,,,,
183.0,212.116875,2.652730,206.174345,8.710582,,,,,
184.0,211.613334,2.549179,205.644878,8.333977,,,,,
185.0,211.739219,2.567453,205.009518,7.788285,,,,,
186.0,212.242761,2.555270,204.162371,6.773758,,,,,
187.0,212.494531,2.640547,203.950585,5.533781,,,,,
188.0,211.865104,2.646639,203.315225,3.912076,,,,,
189.0,211.613334,2.591818,202.891651,2.157150,,,,,
190.0,212.116875,2.661867,202.679864,0.440653,,,,,
191.0,212.368646,2.604000,202.891651,-1.070889,,,,,
192.0,211.865104,2.564407,202.997545,-2.413344,,,,,
193.0,211.865104,2.558316,203.103438,-3.581586,,,,,
194.0,212.116875,2.436491,203.315225,-4.655037,,,,,
195.0,212.368646,2.326849,203.844691,-5.400561,,,,,
196.0,212.116875,2.183705,204.056478,-5.815594,,,,,
197.0,211.739219,2.022288,204.480051,-5.976996,,,,,
198.0,211.865104,1.653768,204.585945,-6.046168,,,,,
199.0,212.242761,1.443621,204.797731,-5.943691,,,,,
200.0,212.368646,1.294386,205.009518,-5.792537,,,,,
201.0,211.990990,1.218246,205.538985,-5.444114,,,,,
202.0,211.739219,1.041600,206.068452,-4.870240,,,,,
203.0,212.242761,0.898456,206.280238,-4.155460,,,,,
204.0,212.368646,0.776632,206.597918,-3.179362,,,,,
205.0,211.865104,0.688309,207.021492,-1.941947,,,,,
206.0,211.613334,0.557347,207.762745,-0.330490,,,,,
207.0,211.865104,0.331972,208.292212,1.485923,,,,,
208.0,212.242761,0.234512,208.609892,3.338202,,,,,
209.0,212.116875,0.170554,208.821679,5.177672,,,,,
210.0,211.613334,0.109642,209.033465,6.873674,,,,,
211.0,211.487448,-0.225375,208.292212,8.187947,,,,,
212.0,212.998073,0.039593,208.292212,9.527839,,,,,
213.0,212.746302,0.377656,208.398105,10.936904,,,,,
214.0,211.990990,0.380702,208.609892,12.292168,,,,,
215.0,212.116875,0.237558,208.503999,13.345124,,,,,
216.0,212.620417,0.313698,208.186318,13.967674,,,,,
217.0,212.746302,0.609123,208.080425,14.147009,,,,,
218.0,212.242761,0.807088,207.550958,13.957426,,,,,
219.0,211.990990,0.676126,206.915598,13.204217,,,,,
220.0,212.368646,0.581712,206.703812,12.123080,,,,,
221.0,212.746302,0.800997,206.174345,10.675586,,,,,
222.0,212.368646,0.965460,206.068452,9.187102,,,,,
223.0,212.116875,0.843635,205.856665,7.585892,,,,,
224.0,212.368646,0.807088,205.538985,5.841214,,,,,
225.0,212.872188,1.038554,205.327198,4.042735,,,,,
226.0,212.746302,1.303523,204.903625,2.246818,,,,,
227.0,212.242761,1.279158,204.691838,0.430405,,,,,
228.0,212.116875,1.059874,204.162371,-1.429560,,,,,
229.0,212.620417,1.062919,203.527011,-3.471423,,,,,
230.0,212.872188,1.285249,203.209331,-5.520972,,,,,
231.0,212.368646,1.358344,202.997545,-7.526967,,,,,
232.0,212.242761,1.239565,202.785758,-9.356190,,,,,
233.0,212.620417,1.154288,202.997545,-10.836988,,,,,
234.0,212.746302,1.288295,203.209331,-12.084651,,,,,
235.0,212.242761,1.276112,203.421118,-13.058187,,,,,
236.0,212.116875,1.026372,203.527011,-13.752471,,,,,
237.0,212.116875,0.673081,203.632905,-14.036846,,,,,
238.0,212.242761,0.450751,203.632905,-14.016351,,,,,
239.0,212.620417,0.502526,203.632905,-13.760157,,,,,
240.0,212.494531,0.450751,203.421118,-13.378429,,,,,
241.0,211.990990,0.012182,203.103438,-12.899347,,,,,
242.0,212.116875,-0.438568,202.997545,-12.602162,,,,,
243.0,212.494531,-0.182737,202.891651,-12.215310,,,,,
244.0,212.620417,0.033502,202.997545,-11.618379,,,,,
245.0,211.990990,-0.268014,203.315225,-10.693520,,,,,
246.0,211.865104,-0.566484,203.421118,-9.643126,,,,,
247.0,212.494531,-0.435523,203.738798,-8.477446,,,,,
248.0,212.368646,-0.298470,203.844691,-7.206725,,,,,
249.0,212.746302,-0.210147,203.844691,-6.038483,,,,,
250.0,212.368646,-0.368519,203.527011,-5.141805,,,,,
251.0,212.872188,-0.207102,203.315225,-4.321986,,,,,
252.0,213.375729,0.271060,203.209331,-3.663568,,,,,
253.0,212.620417,0.313698,203.421118,-2.897549,,,,,
254.0,212.746302,0.298470,203.738798,-2.034177,,,,,
255.0,213.375729,0.593895,203.844691,-1.204110,pm,1,Up Arrow,,
256.0,213.501614,1.105558,203.844691,-0.415034,,,,,
257.0,212.998073,1.370526,203.738798,0.207517,,,,,
258.0,212.746302,1.343116,203.632905,0.737838,,,,,
259.0,213.249844,1.437530,203.103438,0.896678,,,,,
260.0,213.627500,1.836505,202.785758,0.719904,,,,,
261.0,212.998073,2.080154,202.573971,0.361233,,,,,
262.0,212.872188,2.080154,202.362184,-0.140906,,,,,
263.0,213.249844,2.156295,202.362184,-0.709656,,,,,
264.0,213.627500,2.491312,202.573971,-1.109318,,,,,
265.0,213.123958,2.667958,202.679864,-1.378321,,,,,
266.0,212.998073,2.594863,202.468078,-1.629391,,,,,
267.0,213.123958,2.500449,202.362184,-1.854842,,,,,
268.0,213.627500,2.564407,202.256291,-2.049549,,,,,
269.0,213.501614,2.594863,201.832718,-2.364667,,,,,
270.0,212.998073,2.558316,201.197358,-2.866806,,,,,
271.0,213.123958,2.509586,200.773784,-3.545719,,,,,
272.0,213.627500,2.433446,200.456104,-4.398844,,,,,
273.0,213.501614,2.320758,200.456104,-5.228911,,,,,
274.0,212.998073,2.138021,200.985571,-5.846337,,,,,
275.0,212.998073,1.991832,201.832718,-6.069226,,,,,
276.0,213.501614,1.775593,202.785758,-5.795099,,,,,
277.0,213.627500,1.519761,203.527011,-5.198168,,,,,
278.0,213.123958,1.282204,203.950585,-4.327110,,,,,
279.0,212.872188,0.889319,204.056478,-3.381755,,,,,
280.0,213.501614,0.858863,204.268265,-2.364667,,,,,
281.0,213.627500,0.709628,204.480051,-1.403941,,,,,
282.0,212.998073,0.496435,204.585945,-0.509825,,,,,
283.0,212.872188,0.429432,204.903625,0.427843,,,,,
284.0,213.375729,0.264968,205.327198,1.560219,,,,,
285.0,213.375729,0.130961,205.433091,2.807882,,,,,
286.0,213.123958,0.134007,205.750772,4.170831,,,,,
287.0,212.746302,0.054821,205.962558,5.564525,,,,,
288.0,212.872188,-0.155326,205.962558,6.865988,,,,,
289.0,213.375729,-0.277151,206.174345,8.149518,,,,,
290.0,213.375729,-0.219284,205.856665,9.051319,,,,,
291.0,212.872188,-0.201011,206.597918,10.032541,,,,,
292.0,212.998073,-0.362428,207.445065,11.146983,,,,,
293.0,213.375729,-0.435523,207.550958,12.100023,,,,,
294.0,213.249844,-0.420295,208.609892,13.311818,,,,,
295.0,212.872188,-0.395930,208.821679,14.531300,,,,,
296.0,212.620417,-0.639579,209.457039,15.871192,,,,,
297.0,212.998073,-0.782723,209.774719,17.080426,,,,,
298.0,213.375729,-0.740084,209.986505,18.148753,,,,,
299.0,213.249844,-0.554302,210.410079,19.145346,,,,,
300.0,212.620417,-0.636533,210.410079,19.780706,,,,,
301.0,212.872188,-0.800997,210.833652,20.116320,,,,,
302.0,213.123958,-0.822316,211.045439,20.131691,,,,,
303.0,212.872188,-0.740084,211.363119,19.890869,,,,,
304.0,212.368646,-0.871046,211.786692,19.539884,,,,,
305.0,212.494531,-1.123832,211.786692,19.119727,,,,,
306.0,212.998073,-1.181698,212.422052,18.996754,,,,,
307.0,213.123958,-0.998961,212.422052,18.986506,,,,,
308.0,212.494531,-0.986779,212.633839,19.106917,,,,,
309.0,212.242761,-1.233474,211.574906,18.786675,,,,,
310.0,212.746302,-1.373572,210.939545,18.092391,,,,,
311.0,212.872188,-1.221291,210.727759,17.236704,,,,,
312.0,212.998073,-0.959368,210.092399,16.076147,,,,,
313.0,212.368646,-1.154288,209.668825,14.667082,,,,,
314.0,212.242761,-1.428393,209.351145,13.142731,,,,,
315.0,212.620417,-1.355298,209.033465,11.559454,,,,,
316.0,212.998073,-1.126877,208.927572,9.889072,,,,,
317.0,212.620417,-1.123832,208.398105,8.064974,,,,,
318.0,212.242761,-1.391846,207.974532,6.105093,,,,,
319.0,212.368646,-1.553263,207.445065,3.904390,,,,,
320.0,212.494531,-1.461895,206.492025,1.403941,,,,,
321.0,212.494531,-1.349207,205.433091,-1.611458,,,,,
322.0,212.116875,-1.547172,204.480051,-4.675533,,,,,
323.0,212.116875,-1.678133,204.903625,-7.206725,,,,,
324.0,212.494531,-1.504533,205.750772,-9.328008,,,,,
325.0,212.368646,-1.404028,206.174345,-10.842112,,,,,
326.0,211.990990,-1.565446,206.703812,-12.023165,,,,,
327.0,211.990990,-1.803004,207.021492,-12.791745,,,,,
328.0,212.620417,-1.650723,207.656852,-13.147854,,,,,
329.0,212.494531,-1.388800,208.292212,-13.140169,,,,,
330.0,211.990990,-1.337025,208.292212,-12.927528,,,,,
331.0,211.990990,-1.498442,208.186318,-12.702078,,,,,
332.0,212.368646,-1.410119,208.398105,-12.182005,,,,,
333.0,212.494531,-1.166470,208.503999,-11.482596,,,,,
334.0,212.116875,-1.142105,209.457039,-10.252867,,,,,
335.0,211.739219,-1.431439,210.198292,-8.544056,,,,,
336.0,211.990990,-1.565446,210.515972,-6.681529,,,,,
337.0,212.368646,-1.355298,210.833652,-4.427025,,,,,
338.0,211.990990,-1.218246,211.151332,-2.018805,,,,,
339.0,211.613334,-1.434484,211.045439,0.463710,,,,,
340.0,211.865104,-1.635495,210.833652,2.497887,,,,,
341.0,212.242761,-1.495397,210.727759,4.265623,,,,,
342.0,212.116875,-1.340070,210.304185,5.802785,succ,1,Up Arrow,,
343.0,211.613334,-1.300477,210.304185,7.104248,,,,,
344.0,211.613334,-1.471032,210.304185,8.236624,,,,,
345.0,211.990990,-1.534990,210.621865,9.345942,,,,,
346.0,212.242761,-1.355298,211.151332,10.493689,,,,,
347.0,211.865104,-1.157333,211.257226,11.587636,,,,,
348.0,211.487448,-1.215200,211.574906,12.535552,,,,,
349.0,211.865104,-1.254793,211.574906,13.242646,,,,,
350.0,212.116875,-1.145151,211.363119,13.580822,,,,,
351.0,211.739219,-1.117740,211.363119,13.455287,,,,,
352.0,211.361563,-1.209109,210.515972,12.494561,,,,,
353.0,211.613334,-1.327888,210.304185,10.965085,,,,,
354.0,211.865104,-1.343116,210.410079,9.497096,,,,,
355.0,211.990990,-1.160379,210.304185,8.185385,,,,,
356.0,211.487448,-1.196926,210.621865,7.042761,,,,,
357.0,211.361563,-1.404028,210.727759,6.035921,,,,,
358.0,211.739219,-1.458849,210.833652,5.093128,,,,,
359.0,211.865104,-1.218246,210.621865,4.227194,,,,,
360.0,211.487448,-1.145151,209.986505,3.304897,,,,,
361.0,211.235678,-1.333979,209.245252,2.072606,,,,,
362.0,211.613334,-1.367481,208.715785,0.584121,,,,,
363.0,211.739219,-1.199972,209.351145,-0.604617,,,,,
364.0,211.613334,-1.014190,209.245252,-1.813851,,,,,
365.0,211.109792,-1.136014,209.457039,-2.595241,,,,,
366.0,210.983907,-1.425347,210.092399,-2.859120,,,,,
367.0,211.613334,-1.370526,210.410079,-2.882178,,,,,
368.0,211.487448,-1.206063,210.410079,-2.779700,,,,,
369.0,210.983907,-1.349207,210.092399,-2.659289,,,,,
370.0,210.983907,-1.614176,208.715785,-3.053827,,,,,
371.0,211.487448,-1.583719,207.762745,-3.819846,,,,,
372.0,211.361563,-1.443621,209.351145,-3.976124,,,,,
373.0,211.235678,-1.376618,208.715785,-4.493635,,,,,
374.0,210.732136,-1.665951,208.609892,-5.011146,,,,,
375.0,210.983907,-1.842597,208.821679,-5.410808,,,,,
376.0,211.361563,-1.720772,209.245252,-5.497914,,,,,
377.0,211.235678,-1.531944,209.774719,-5.154615,,,,,
378.0,210.983907,-1.556309,209.880612,-4.698590,,,,,
379.0,210.732136,-1.796912,209.986505,-4.047859,,,,,
380.0,211.109792,-1.736000,209.986505,-3.358698,,,,,
381.0,211.109792,-1.559354,209.562932,-2.866806,,,,,
382.0,210.606251,-1.687270,208.398105,-2.754081,,,,,
383.0,210.480365,-1.979649,208.186318,-2.974407,,,,,
384.0,210.354480,-2.198933,208.080425,-3.258782,,,,,
385.0,210.858021,-2.107565,208.398105,-3.333078,,,,,
386.0,210.983907,-1.897418,207.974532,-3.553405,,,,,
387.0,210.480365,-2.040561,207.762745,-3.671254,,,,,
388.0,210.228594,-2.299439,207.974532,-3.602082,,,,,
389.0,210.606251,-2.247663,207.445065,-3.617453,,,,,
390.0,210.858021,-2.028379,207.445065,-3.632825,,,,,
391.0,210.354480,-2.113656,207.339172,-3.855713,,,,,
392.0,209.976824,-2.406035,207.233278,-4.339919,,,,,
393.0,210.102709,-2.476084,207.445065,-4.903545,,,,,
394.0,210.606251,-2.278119,207.339172,-5.228911,,,,,
395.0,210.606251,-2.101474,207.127385,-5.623449,,,,,
396.0,210.102709,-2.278119,206.386132,-6.153770,,,,,
397.0,209.976824,-2.524814,207.127385,-6.094845,,,,,
398.0,210.606251,-2.275074,207.550958,-5.687497,,,,,
399.0,210.102709,-2.232435,207.339172,-5.287835,,,,,
400.0,209.976824,-2.396898,205.962558,-5.436428,,,,,
401.0,210.354480,-2.399944,205.221305,-6.286990,,,,,
402.0,210.732136,-2.055790,204.374158,-7.729360,,,,,
403.0,210.606251,-1.787776,203.844691,-8.667029,,,,,
404.0,209.976824,-1.778639,203.315225,-9.909568,,,,,
405.0,209.850938,-1.979649,202.679864,-11.293013,,,,,
406.0,211.109792,-1.605039,202.044504,-12.681582,,,,,
407.0,211.235678,-1.041600,201.832718,-13.819082,,,,,
408.0,210.480365,-0.797951,201.620931,-14.649149,,,,,
409.0,210.102709,-0.770540,201.303251,-15.356243,,,,,
410.0,210.354480,-0.727902,200.985571,-15.930117,,,,,
411.0,210.354480,-0.529937,200.667891,-16.401513,,,,,
412.0,209.725053,-0.542119,200.456104,-16.888281,,,,,
413.0,209.095626,-0.944140,200.032531,-17.759339,,,,,
414.0,208.969741,-1.404028,199.714851,-18.625273,,,,,
415.0,209.095626,-1.830414,199.503064,-19.404102,,,,,
416.0,208.717970,-2.168477,199.185384,-19.967728,,,,,
417.0,207.962658,-2.680140,198.867704,-20.587716,,,,,
418.0,207.459116,-3.496365,199.079491,-20.992502,,,,,
419.0,207.710887,-4.245586,199.079491,-21.105227,,,,,
420.0,207.333231,-4.924758,198.550024,-21.399850,,,,,
421.0,206.452033,-5.747074,196.114477,-22.363138,,,,,
422.0,205.948491,-6.840449,196.220370,-23.054860,,,,,
423.0,205.948491,-7.973418,197.279304,-23.134280,,,,,
424.0,205.948491,-8.960197,197.491091,-22.814038,,,,,
425.0,205.067294,-9.971341,197.596984,-22.255536,,,,,
426.0,204.311981,-11.122583,197.491091,-21.581747,,,,,
427.0,204.060211,-12.407832,197.279304,-21.038617,,,,,
428.0,204.060211,-13.595622,197.067517,-20.065081,,,,,
429.0,203.556669,-14.579355,197.702877,-18.453623,,,,,
430.0,202.549586,-15.952927,197.914664,-16.609030,,,,,
431.0,202.297815,-17.283860,197.702877,-15.146164,,,,,
432.0,202.171930,-18.328506,197.596984,-13.808834,adp,1,Up Arrow,,
433.0,201.920159,-19.120366,195.479117,-13.383553,,,,,
434.0,201.038961,-20.067552,196.326264,-12.640591,,,,,
435.0,200.157764,-21.346710,196.432157,-11.882258,,,,,
436.0,200.283649,-22.391355,196.432157,-11.203345,,,,,
437.0,200.031878,-22.808605,197.702877,-10.158075,,,,,
438.0,199.150680,-23.228899,199.503064,-8.436455,,,,,
439.0,198.395368,-23.923299,200.879678,-6.240876,,,,,
440.0,198.269483,-24.517194,200.879678,-4.150336,,,,,
