HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 08/07/19
Start Time: 11:37
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,
Gain,1.00,1.00,
Back Off,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,
Calibration Offset,54.270000,124.739998,
Calibration Factor, 0.155414,0.130733,


TEMPERATURE DATA
Channel No,1,2,
Set Temperature, 40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , EVENT MARKERS,,,,
88.0,53.249518,-1.742091,205.433091,-1.544847,,,,,
89.0,53.249518,-1.772547,205.750772,-1.314273,,,,,
90.0,53.249518,-1.781684,205.327198,-1.321959,,,,,
91.0,53.123633,-1.815186,205.750772,-1.339892,,,,,
92.0,53.123633,-1.824323,205.856665,-1.137499,,,,,
93.0,52.997747,-1.903509,206.174345,-0.794200,,,,,
94.0,52.997747,-1.958330,206.280238,-0.640484,mito,1,Up Arrow,,
95.0,52.997747,-1.988786,206.703812,-0.251070,,,,,
96.0,52.871862,-2.040561,206.492025,0.015372,,,,,
97.0,52.997747,-2.019242,206.386132,0.322804,,,,,
98.0,52.871862,-2.067972,206.915598,0.622550,,,,,
99.0,52.871862,-2.092337,206.703812,0.578997,,,,,
100.0,52.871862,-2.092337,205.327198,0.087106,,,,,
101.0,52.745977,-2.113656,204.691838,-0.586683,,,,,
102.0,52.745977,-2.107565,204.797731,-0.991469,,,,,
103.0,52.745977,-2.074063,205.221305,-1.493609,,,,,
104.0,52.620091,-2.107565,205.538985,-1.954757,,,,,
105.0,52.620091,-2.162386,206.597918,-1.749802,,,,,
106.0,52.494206,-2.238526,206.492025,-1.145185,,,,,
107.0,52.494206,-2.287256,206.280238,-0.681475,,,,,
108.0,52.494206,-2.308576,206.068452,-0.358671,,,,,
109.0,52.494206,-2.302484,206.597918,0.051239,,,,,
110.0,52.494206,-2.268983,205.856665,-0.097354,,,,,
111.0,52.494206,-2.256800,205.856665,0.079420,,,,,
112.0,52.368320,-2.265937,206.386132,0.343299,,,,,
113.0,52.368320,-2.247663,206.492025,0.561064,,,,,
114.0,52.368320,-2.201979,205.856665,0.415034,,,,,
115.0,52.368320,-2.177614,205.750772,0.187021,,,,,
116.0,52.368320,-2.128884,206.915598,0.707094,,,,,
117.0,52.368320,-2.055790,207.868638,1.480799,,,,,
118.0,52.242435,-2.004014,208.292212,2.164836,,,,,
119.0,52.242435,-1.973558,208.398105,2.702842,,,,,
120.0,52.116550,-1.964421,208.715785,3.407375,,,,,
121.0,52.116550,-1.927874,208.821679,3.914638,,,,,
122.0,51.990664,-1.958330,208.927572,4.539750,,,,,
123.0,51.990664,-1.961376,209.033465,5.167424,,,,,
124.0,51.990664,-1.985740,209.351145,5.956501,,,,,
125.0,51.990664,-1.985740,209.880612,6.901855,,,,,
126.0,51.864779,-2.007060,209.986505,7.962496,,,,,
127.0,51.864779,-2.049698,210.515972,9.053881,,,,,
128.0,51.738894,-2.064926,210.939545,10.160637,,,,,
129.0,51.738894,-2.098428,211.151332,11.439043,,,,,
130.0,51.738894,-2.104519,211.680799,12.725135,,,,,
131.0,51.738894,-2.083200,211.680799,13.357933,,,,,
132.0,51.738894,-2.083200,211.680799,13.591069,,,,,
133.0,51.613008,-2.104519,211.998479,13.811396,,,,,
134.0,51.613008,-2.098428,212.210266,14.098333,,,,,
135.0,51.613008,-2.113656,212.527946,14.454442,,,,,
136.0,51.487123,-2.150204,212.951519,15.205089,,,,,
137.0,51.487123,-2.208070,213.269199,15.876316,,,,,
138.0,51.487123,-2.241572,213.375092,16.340026,,,,,
139.0,51.361237,-2.296393,213.586879,16.626963,,,,,
140.0,51.361237,-2.323804,213.692772,16.975387,,,,,
141.0,51.235352,-2.369488,213.480986,16.788365,,,,,
142.0,51.235352,-2.384716,213.269199,16.340026,,,,,
143.0,51.235352,-2.418218,213.269199,15.917307,,,,,
144.0,51.109467,-2.469993,213.269199,15.369053,,,,,
145.0,51.109467,-2.491312,213.375092,14.449318,,,,,
146.0,51.109467,-2.482176,213.692772,13.421982,,,,,
147.0,50.983581,-2.488267,214.010452,12.768688,,,,,
148.0,50.983581,-2.460856,214.222239,12.389521,,,,,
149.0,50.983581,-2.448674,214.328133,12.059032,,,,,
150.0,50.857696,-2.451719,214.434026,11.661932,,,,,
151.0,50.857696,-2.469993,214.539919,11.280203,,,,,
152.0,50.857696,-2.457811,214.328133,10.721701,,,,,
153.0,50.857696,-2.463902,214.010452,9.955682,,,,,
154.0,50.731810,-2.488267,213.904559,9.069253,,,,,
155.0,50.731810,-2.482176,213.798666,8.149518,,,,,
156.0,50.731810,-2.445628,213.904559,7.365565,,,,,
157.0,50.731810,-2.427354,214.010452,6.563679,,,,,
158.0,50.605925,-2.427354,214.434026,6.023111,,,,,
159.0,50.605925,-2.445628,214.116346,5.436428,,,,,
160.0,50.605925,-2.436491,214.645813,5.047014,,,,,
161.0,50.605925,-2.399944,214.751706,4.816439,,,,,
162.0,50.605925,-2.335986,214.645813,4.473140,,,,,
163.0,50.480040,-2.290302,214.963493,4.173393,,,,,
164.0,50.480040,-2.262891,214.857599,3.878771,,,,,
165.0,50.480040,-2.208070,215.069386,3.673816,,,,,
166.0,50.480040,-2.125839,214.751706,3.407375,,,,,
167.0,50.354154,-2.110611,214.539919,3.174238,,,,,
168.0,50.354154,-2.067972,214.539919,3.025646,,,,,
169.0,50.354154,-1.997923,214.539919,2.887302,,,,,
170.0,50.480040,-1.903509,214.539919,2.802758,succ,1,Up Arrow,,
171.0,50.354154,-1.833460,214.751706,2.813005,,,,,
172.0,50.228269,-1.833460,215.069386,2.830939,,,,,
173.0,50.354154,-1.763411,215.175279,2.766891,,,,,
174.0,50.228269,-1.717726,215.281173,2.695156,,,,,
175.0,50.228269,-1.696407,215.281173,2.574745,,,,,
176.0,50.228269,-1.653768,214.963493,2.331362,,,,,
177.0,50.228269,-1.589811,214.645813,2.057234,,,,,
178.0,50.102384,-1.598947,214.645813,1.883023,,,,,
179.0,50.102384,-1.586765,214.434026,1.698563,,,,,
180.0,50.102384,-1.553263,214.434026,1.549971,,,,,
181.0,50.102384,-1.547172,214.434026,1.439808,,,,,
182.0,49.976498,-1.568491,214.645813,1.447494,,,,,
183.0,49.976498,-1.568491,214.963493,1.485923,,,,,
184.0,49.976498,-1.547172,215.069386,1.424436,,,,,
185.0,49.850613,-1.598947,214.857599,1.219481,,,,,
186.0,49.976498,-1.583719,214.539919,0.835191,,,,,
187.0,49.850613,-1.595902,214.434026,0.435529,,,,,
188.0,49.850613,-1.586765,214.222239,-0.012810,,,,,
189.0,49.724727,-1.650723,214.222239,-0.302308,,,,,
190.0,49.724727,-1.693361,214.116346,-0.748085,,,,,
191.0,49.724727,-1.714681,214.116346,-0.988907,,,,,
192.0,49.598842,-1.760365,214.328133,-1.099070,,,,,
193.0,49.598842,-1.781684,214.645813,-1.124690,,,,,
194.0,49.598842,-1.827369,214.645813,-1.027336,,,,,
195.0,49.598842,-1.851733,214.857599,-0.886430,,,,,
196.0,49.472957,-1.900463,214.539919,-0.778828,,,,,
197.0,49.598842,-1.879144,214.328133,-0.858248,,,,,
198.0,49.472957,-1.930919,214.010452,-1.124690,,,,,
199.0,49.472957,-1.961376,214.010452,-1.378321,,,,,
200.0,49.347071,-2.016197,213.798666,-1.696001,,,,,
201.0,49.347071,-1.997923,213.586879,-2.072606,,,,,
202.0,49.347071,-2.000969,213.586879,-2.344171,,,,,
203.0,49.347071,-2.028379,213.798666,-2.387724,,,,,
204.0,49.347071,-1.985740,214.010452,-2.282685,,,,,
205.0,49.221186,-2.013151,214.222239,-2.031615,,,,,
206.0,49.221186,-2.016197,214.222239,-1.754926,,,,,
207.0,49.095300,-2.040561,214.222239,-1.575591,,,,,
208.0,49.221186,-1.991832,214.116346,-1.539723,,,,,
209.0,49.221186,-1.967467,213.904559,-1.567905,,,,,
210.0,49.221186,-1.921783,213.586879,-1.775422,,,,,
211.0,49.095300,-1.900463,213.375092,-2.039301,,,,,
212.0,49.095300,-1.854779,213.163306,-2.354419,,,,,
213.0,48.969415,-1.879144,213.057412,-2.595241,,,,,
214.0,48.969415,-1.879144,213.163306,-2.636232,,,,,
215.0,48.969415,-1.854779,213.269199,-2.554250,,,,,
216.0,48.969415,-1.854779,213.480986,-2.433839,,,,,
217.0,48.969415,-1.784730,213.480986,-2.403096,,,,,
218.0,48.969415,-1.739046,213.480986,-2.387724,,,,,
219.0,48.843530,-1.717726,213.586879,-2.392848,,,,,
220.0,48.843530,-1.720772,213.480986,-2.421029,,,,,
221.0,48.843530,-1.702498,213.269199,-2.549126,,,,,
222.0,48.843530,-1.662905,212.845626,-2.810444,,,,,
223.0,48.843530,-1.650723,212.739732,-2.997465,,,,,
224.0,48.717644,-1.665951,212.527946,-3.099942,,,,,
225.0,48.717644,-1.659860,212.316159,-3.228039,,,,,
226.0,48.717644,-1.632449,212.422052,-3.179362,,,,,
227.0,48.717644,-1.632449,212.527946,-3.156305,,,,,
228.0,48.717644,-1.565446,212.527946,-3.166553,,,,,
229.0,48.717644,-1.525853,212.739732,-3.179362,,,,,
230.0,48.591759,-1.513670,212.845626,-3.123000,,,,,
231.0,48.591759,-1.528898,212.951519,-3.082009,,,,,
232.0,48.591759,-1.525853,212.739732,-3.179362,,,,,
233.0,48.591759,-1.504533,212.422052,-3.371507,,,,,
234.0,48.591759,-1.464940,212.210266,-3.530348,,,,,
235.0,48.591759,-1.407074,211.998479,-3.645635,,,,,
236.0,48.465874,-1.425347,211.892586,-3.668692,,,,,
237.0,48.591759,-1.379663,211.680799,-3.712245,,,,,
238.0,48.465874,-1.413165,211.786692,-3.655882,,,,,
239.0,48.339988,-1.428393,211.786692,-3.581586,,,,,
240.0,48.465874,-1.376618,212.104372,-3.417622,,,,,
241.0,48.339988,-1.352253,212.210266,-3.294649,,,,,
242.0,48.339988,-1.355298,211.892586,-3.335640,,,,,
243.0,48.214103,-1.385754,212.104372,-3.345888,,,,,
244.0,48.214103,-1.443621,212.210266,-3.333078,,,,,
245.0,48.214103,-1.483214,212.104372,-3.297211,,,,,
246.0,48.214103,-1.504533,211.998479,-3.233163,,,,,
247.0,48.214103,-1.507579,211.786692,-3.133247,,,,,
248.0,48.088217,-1.538035,211.574906,-3.069199,,,,,
249.0,48.214103,-1.501488,211.257226,-3.074323,,,,,
250.0,48.088217,-1.541081,211.151332,-3.023084,,,,,
251.0,48.088217,-1.562400,211.045439,-2.992341,,,,,
252.0,47.962332,-1.611130,211.680799,-2.754081,,,,,
253.0,47.962332,-1.638540,211.680799,-2.641356,,,,,
254.0,48.088217,-1.598947,211.786692,-2.503011,,,,,
255.0,47.962332,-1.635495,211.786692,-2.423591,,,,,
256.0,47.962332,-1.653768,211.469012,-2.523507,adp,1,Up Arrow,,
257.0,47.962332,-1.653768,211.257226,-2.638794,,,,,
258.0,47.836447,-1.681179,210.727759,-2.877054,,,,,
259.0,47.836447,-1.687270,210.410079,-3.187048,,,,,
260.0,47.836447,-1.672042,209.986505,-3.517538,,,,,
261.0,47.836447,-1.684225,209.774719,-3.817284,,,,,
262.0,47.710561,-1.723818,209.562932,-4.078602,,,,,
263.0,47.710561,-1.742091,209.562932,-4.339919,,,,,
264.0,47.710561,-1.739046,209.351145,-4.724210,,,,,
265.0,47.584676,-1.760365,209.245252,-5.154615,,,,,
266.0,47.584676,-1.757319,208.927572,-5.710555,,,,,
267.0,47.584676,-1.778639,208.715785,-6.310048,,,,,
268.0,47.584676,-1.729909,208.186318,-7.106810,,,,,
269.0,47.458790,-1.751228,207.550958,-8.008611,,,,,
270.0,47.458790,-1.796912,206.915598,-9.038509,,,,,
271.0,47.332905,-1.818232,206.492025,-9.981302,,,,,
272.0,47.332905,-1.860870,206.174345,-10.862608,,,,,
273.0,47.332905,-1.879144,205.856665,-11.836143,,,,,
274.0,47.332905,-1.921783,205.644878,-12.658525,,,,,
275.0,47.207020,-1.988786,205.538985,-13.322066,,,,,
276.0,47.207020,-2.031425,205.433091,-13.903626,,,,,
277.0,47.081134,-2.095383,205.221305,-14.441632,,,,,
278.0,47.081134,-2.131930,205.009518,-14.974515,,,,,
279.0,46.955249,-2.235481,204.480051,-15.617561,,,,,
280.0,46.829363,-2.308576,203.738798,-16.480933,,,,,
281.0,46.955249,-2.351214,203.103438,-17.433973,,,,,
282.0,46.829363,-2.412126,202.785758,-18.348584,,,,,
283.0,46.703478,-2.536997,202.679864,-18.855847,,,,,
284.0,46.703478,-2.631411,202.573971,-19.183775,,,,,
285.0,46.703478,-2.646639,202.362184,-19.327244,,,,,
286.0,46.703478,-2.677095,202.150398,-19.319558,,,,,
287.0,46.577593,-2.722779,201.832718,-19.316996,,,,,
288.0,46.577593,-2.734962,201.409144,-19.316996,,,,,
289.0,46.451707,-2.808056,200.773784,-19.514265,,,,,
290.0,46.451707,-2.847649,200.032531,-19.862688,,,,,
291.0,46.325822,-2.899425,199.608957,-20.277722,,,,,
292.0,46.451707,-2.868969,199.185384,-20.677384,,,,,
293.0,46.199937,-2.945109,198.867704,-21.018121,,,,,
294.0,46.325822,-2.939018,198.761811,-21.138532,,,,,
295.0,46.199937,-2.945109,198.550024,-21.156466,,,,,
296.0,46.074051,-3.009067,198.338237,-21.030931,,,,,
297.0,46.199937,-2.990793,197.914664,-20.918206,,,,,
298.0,46.074051,-2.984702,197.702877,-20.697879,,,,,
299.0,46.074051,-2.942063,197.173410,-20.608211,,,,,
300.0,46.074051,-2.911607,196.326264,-20.805481,,,,,
301.0,45.948166,-2.893333,195.796797,-21.169275,,,,,
302.0,45.822280,-2.932926,195.161437,-21.658605,,,,,
303.0,45.822280,-2.935972,194.843757,-22.112068,,,,,
304.0,45.822280,-2.902470,194.737864,-22.452805,,,,,
305.0,45.822280,-2.832421,194.102503,-22.837096,,,,,
306.0,45.696395,-2.820239,194.208397,-22.944697,,,,,
307.0,45.696395,-2.771509,193.996610,-22.896020,,,,,
308.0,45.696395,-2.734962,193.678930,-22.767923,,,,,
309.0,45.570510,-2.710597,193.255357,-22.596274,,,,,
310.0,45.570510,-2.698414,192.514103,-22.614207,,,,,
311.0,45.570510,-2.701460,192.408210,-22.668008,,,,,
312.0,45.570510,-2.625319,191.243383,-23.116347,,,,,
313.0,45.444624,-2.610091,190.713916,-23.592867,,,,,
314.0,45.444624,-2.610091,190.502130,-23.895175,,,,,
315.0,45.444624,-2.579635,189.972663,-24.135997,,,,,
316.0,45.444624,-2.518723,189.654983,-24.269218,,,,,
317.0,45.444624,-2.427354,189.125516,-24.369133,,,,,
318.0,45.444624,-2.354260,189.019623,-24.315333,,,,,
319.0,45.444624,-2.253754,189.019623,-24.115502,,,,,
320.0,45.318739,-2.220253,188.701943,-23.977157,,,,,
321.0,45.318739,-2.159340,188.384263,-23.948976,,,,,
322.0,45.318739,-2.119747,187.960689,-23.956662,,,,,
323.0,45.192853,-2.052744,187.325329,-24.077073,,,,,
324.0,45.192853,-2.052744,186.584076,-24.302523,,,,,
325.0,45.192853,-1.979649,186.054609,-24.463925,,,,,
326.0,45.192853,-1.927874,185.736929,-24.515164,,,,,
327.0,45.066968,-1.946147,185.207462,-24.530535,,,,,
328.0,45.066968,-1.891326,185.207462,-24.392191,,,,,
329.0,45.066968,-1.857825,184.995676,-24.105254,,,,,
330.0,44.941083,-1.845642,184.783889,-23.792698,,,,,
331.0,44.941083,-1.806049,184.360316,-23.662039,,,,,
332.0,45.066968,-1.742091,183.830849,-23.638982,,,,,
333.0,44.941083,-1.751228,183.089595,-23.841374,,,,,
334.0,44.815197,-1.784730,182.454235,-24.105254,,,,,
335.0,44.941083,-1.748183,181.924769,-24.302523,,,,,
336.0,44.815197,-1.736000,181.395302,-24.627889,,,,,
337.0,44.815197,-1.748183,180.865835,-24.796977,,,,,
338.0,44.815197,-1.739046,180.442262,-24.878958,,,,,
339.0,44.689312,-1.754274,180.336368,-24.794415,,,,,
340.0,44.689312,-1.793867,180.124582,-24.627889,,,,,
341.0,44.689312,-1.812140,179.806902,-24.545907,,,,,
342.0,44.689312,-1.809095,179.489222,-24.312771,,,,,
343.0,44.563427,-1.830414,179.065648,-24.371695,,,,,
344.0,44.563427,-1.876098,178.324395,-24.609955,,,,,
345.0,44.563427,-1.900463,177.900822,-24.784167,,,,,
346.0,44.563427,-1.903509,177.265461,-25.089037,,,,,
347.0,44.563427,-1.885235,176.735995,-25.401593,,,,,
348.0,44.437541,-1.891326,176.206528,-25.798693,,,,,
349.0,44.437541,-1.873053,175.782955,-26.077944,,,,,
350.0,44.437541,-1.830414,175.677061,-26.075382,,,,,
351.0,44.437541,-1.812140,175.677061,-25.872990,,,,,
352.0,44.437541,-1.772547,175.359381,-25.593739,,,,,
353.0,44.311656,-1.757319,175.147595,-25.240191,,,,,
354.0,44.311656,-1.766456,174.618128,-25.014741,,,,,
355.0,44.185770,-1.799958,174.194554,-24.922511,,,,,
356.0,44.185770,-1.809095,173.559194,-24.966064,,,,,
357.0,44.311656,-1.748183,172.923834,-25.060856,,,,,
358.0,44.185770,-1.760365,172.394368,-25.242753,,,,,
359.0,44.311656,-1.705544,171.970794,-25.268373,,,,,
360.0,44.185770,-1.678133,171.653114,-25.171019,,,,,
361.0,44.185770,-1.678133,171.547221,-24.871273,,,,,
362.0,44.185770,-1.659860,171.335434,-24.492106,,,,,
363.0,44.059885,-1.620267,171.123647,-24.079634,,,,,
364.0,44.059885,-1.605039,170.805967,-23.761954,,,,,
365.0,44.059885,-1.617221,170.488287,-23.508323,,,,,
366.0,43.934000,-1.608084,169.852927,-23.400722,,,,,
367.0,43.934000,-1.623312,169.111674,-23.475018,,,,,
368.0,43.934000,-1.617221,168.264527,-23.764516,,,,,
369.0,43.934000,-1.589811,167.523274,-24.182112,,,,,
370.0,43.934000,-1.589811,166.887914,-24.558716,,,,,
371.0,43.934000,-1.571537,166.464340,-24.845653,,,,,
372.0,43.808114,-1.580674,165.934873,-25.117218,,,,,
373.0,43.808114,-1.568491,165.828980,-25.214572,,,,,
374.0,43.808114,-1.583719,165.828980,-25.145400,,,,,
375.0,43.682229,-1.626358,165.405407,-25.196638,,,,,
376.0,43.682229,-1.647677,165.193620,-25.176143,,,,,
377.0,43.682229,-1.647677,164.770047,-25.247877,,,,,
378.0,43.556343,-1.672042,164.346473,-25.375974,,,,,
379.0,43.556343,-1.720772,163.393433,-25.755140,,,,,
380.0,43.430458,-1.793867,162.652180,-26.257280,,,,,
381.0,43.556343,-1.796912,162.122713,-26.674875,,,,,
382.0,43.556343,-1.778639,161.699140,-26.918259,,,,,
383.0,43.430458,-1.784730,161.593246,-26.984870,,,,,
384.0,43.304573,-1.860870,160.957886,-27.030985,,,,,
385.0,43.304573,-1.912646,160.534313,-27.092471,,,,,
386.0,43.304573,-1.988786,160.322526,-27.054042,,,,,
387.0,43.178687,-2.089291,160.216633,-26.964374,,,,,
388.0,43.178687,-2.116702,160.110739,-26.836277,,,,,
389.0,43.052802,-2.211116,159.793059,-26.718428,,,,,
390.0,43.052802,-2.229390,159.369486,-26.613389,,,,,
391.0,43.052802,-2.265937,158.734126,-26.557026,,,,,
392.0,43.052802,-2.275074,157.992872,-26.498102,,,,,
393.0,43.052802,-2.256800,157.569299,-26.346948,,,,,
394.0,42.926917,-2.305530,157.145726,-26.098440,,,,,
395.0,42.926917,-2.326849,156.616259,-25.826875,,,,,
396.0,42.926917,-2.320758,156.192686,-25.488699,,,,,
397.0,42.926917,-2.335986,155.875006,-25.165895,,,,,
398.0,42.801031,-2.372533,155.769112,-24.830282,,,,,
399.0,42.801031,-2.381670,155.557326,-24.576650,,,,,
400.0,42.801031,-2.363397,155.345539,-24.379381,,,,,
401.0,42.675146,-2.363397,154.604285,-24.402438,,,,,
402.0,42.801031,-2.287256,153.968925,-24.522849,,,,,
403.0,42.801031,-2.232435,153.439459,-24.738052,,,,,
404.0,42.675146,-2.198933,153.015885,-24.845653,,,,,
405.0,42.675146,-2.138021,152.592312,-24.796977,,,,,
406.0,42.675146,-2.098428,152.168738,-24.745738,,,,,
407.0,42.549260,-2.080154,152.062845,-24.494668,,,,,
408.0,42.675146,-1.988786,151.851058,-24.166740,,,,,
409.0,42.549260,-1.967467,151.639272,-23.767078,,,,,
410.0,42.549260,-1.921783,151.215698,-23.582619,,,,,
411.0,42.549260,-1.900463,150.792125,-23.544190,,,,,
412.0,42.423375,-1.854779,150.156765,-23.654353,,,,,
413.0,42.423375,-1.781684,149.415511,-23.907985,,,,,
414.0,42.297490,-1.775593,149.203725,-23.982281,,,,,
415.0,42.423375,-1.745137,148.568365,-24.233351,,,,,
416.0,42.423375,-1.693361,148.038898,-24.540783,,,,,
417.0,42.297490,-1.665951,147.721218,-24.743176,,,,,
418.0,42.297490,-1.662905,147.403538,-24.796977,,,,,
419.0,42.297490,-1.638540,147.403538,-24.581774,,,,,
420.0,42.297490,-1.641586,147.191751,-24.258970,,,,,
421.0,42.297490,-1.626358,146.874071,-23.910547,,,,,
422.0,42.297490,-1.592856,146.556391,-23.621048,,,,,
423.0,42.171604,-1.586765,146.132818,-23.477580,,,,,
424.0,42.171604,-1.559354,145.709244,-23.364854,,,,,
425.0,42.171604,-1.559354,145.073884,-23.359731,,,,,
426.0,42.045719,-1.586765,144.650311,-23.421217,,,,,
427.0,42.045719,-1.592856,144.226738,-23.510885,,,,,
428.0,42.045719,-1.577628,143.591377,-23.664601,,,,,
429.0,41.919833,-1.635495,143.379591,-23.638982,,,,,
430.0,41.919833,-1.672042,143.379591,-23.395598,,,,,
