HANSATECH INSTRUMENTS - O2view Recording
Software Version: 2.09
File Version: 1.05G

RECORDING DESCRIPTION
Date: 07/07/19
Start Time: 16:07
Sample Time(sec),1.000000
Live Rate Over(sec) ,30

GAIN & BACKOFF SETTINGS
Channel No,1,2,4,
Gain,1.00,1.00,1.00,
Back Off,0,0,0,

CALIBRATION DATA
Calibration Type,Liquid
Channel No,1,2,4,
Calibration Offset,60.750000,71.279999,71.279999,
Calibration Factor, 0.157937,0.139412,0.130379,


TEMPERATURE DATA
Channel No,1,2,4,
Set Temperature, 40.00,40.00,40.00,


QY NormFactor, 1.000000
QY Liquid Label, umol/ml/min


RECORDED DATA
TIME,OXYGEN,RATE,, , , , EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Oxygen 2,Rate 2,Oxygen 4,Rate 4,Label,Trace,Type,Comment
0.0,189.462875,INVALID,199.084483,INVALID,92.722687,INVALID,Start,All,Restart,Started at:16:07:25,
1.0,190.102520,INVALID,198.745712,INVALID,92.722687,INVALID,,,,,
2.0,190.230449,INVALID,198.632788,INVALID,92.828294,INVALID,,,,,
3.0,189.718733,INVALID,198.632788,INVALID,92.828294,INVALID,,,,,
4.0,189.590804,INVALID,198.519864,INVALID,92.828294,INVALID,,,,,
5.0,190.230449,INVALID,198.745712,INVALID,92.722687,INVALID,,,,,
6.0,190.486307,INVALID,199.084483,INVALID,92.828294,INVALID,,,,,
7.0,189.846662,INVALID,199.536178,INVALID,92.828294,INVALID,,,,,
8.0,189.846662,INVALID,199.423254,INVALID,92.722687,INVALID,,,,,
9.0,190.358378,INVALID,199.536178,INVALID,92.722687,INVALID,,,,,
10.0,190.614236,INVALID,199.762025,INVALID,92.722687,INVALID,,,,,
11.0,190.358378,INVALID,199.649101,INVALID,92.828294,INVALID,,,,,
12.0,190.102520,INVALID,199.423254,INVALID,92.722687,INVALID,,,,,
13.0,190.486307,INVALID,199.197407,INVALID,92.722687,INVALID,,,,,
14.0,190.870094,INVALID,199.084483,INVALID,92.828294,INVALID,,,,,
15.0,190.614236,INVALID,198.971559,INVALID,92.828294,INVALID,,,,,
16.0,190.230449,INVALID,199.197407,INVALID,92.722687,INVALID,,,,,
17.0,190.614236,INVALID,199.536178,INVALID,92.722687,INVALID,,,,,
18.0,190.870094,INVALID,199.536178,INVALID,92.722687,INVALID,,,,,
19.0,190.870094,INVALID,200.100796,INVALID,92.722687,INVALID,,,,,
20.0,190.358378,INVALID,200.100796,INVALID,92.722687,INVALID,,,,,
21.0,190.358378,INVALID,200.100796,INVALID,92.722687,INVALID,,,,,
22.0,190.742165,INVALID,200.213720,INVALID,92.722687,INVALID,,,,,
23.0,190.998023,INVALID,199.762025,INVALID,92.722687,INVALID,,,,,
24.0,190.486307,INVALID,199.536178,INVALID,92.722687,INVALID,,,,,
25.0,190.742165,INVALID,199.423254,INVALID,92.722687,INVALID,,,,,
26.0,191.125952,INVALID,199.536178,INVALID,92.617081,INVALID,,,,,
27.0,191.253881,INVALID,199.423254,INVALID,92.722687,INVALID,,,,,
28.0,191.125952,INVALID,199.536178,INVALID,92.722687,INVALID,,,,,
